time,ax,ay,az
1972371,-0.44706,-0.30936,13.38436
1972386,0.7913,0.53434,11.38097
1972400,-0.6572,-0.28162,10.48898
1972415,0.59199,0.20572,11.62051
1972432,-0.1877,-0.44247,9.97812
1972447,0.43459,-0.13505,15.33855
1972463,-0.15782,0.27082,8.70672
1972477,-0.2868,-0.25966,14.09966
1972492,1.03394,0.49677,11.27995
1972507,-0.24733,-0.52967,12.20192
1972523,0.79274,0.20967,11.68289
1972539,-0.59265,-0.33733,10.80746
1972555,0.531,-0.03006,11.60194
1972572,-0.65434,-0.17477,10.57854
1972587,-0.16445,-0.18771,13.84633
1972603,0.12788,0.34569,8.4935
1972619,-0.38593,-0.26542,14.0026
1972633,0.68076,0.66792,9.59756
1972649,-0.7404,-0.60082,13.5199
1972663,0.5594,0.10641,11.7395
1972679,-0.6987,0.04758,11.43868
1972694,0.20493,-0.47022,10.27668
1972709,0.05026,0.31325,8.59414
1972723,-0.34874,-0.49416,13.76315
1972738,0.53021,0.37319,9.41222
1972752,-0.65358,-0.46171,11.60592
1972767,0.15847,-0.14966,10.65154
1972781,-0.29497,0.33915,10.65689
1972798,-0.03461,-0.30361,13.4966
1972814,0.27159,0.50193,10.48931
1972829,-0.58063,-0.38514,14.84497
1972843,0.29472,0.46716,9.69772
1972858,-0.78906,-0.26613,13.67244
1972872,0.49395,-0.23517,10.57703
1972888,-0.21904,0.31716,11.29871
1972903,-0.0785,-0.41793,11.34316
1972920,0.63607,0.43016,10.20064
1972935,-0.50522,-0.57123,12.61271
1972951,0.21589,0.4095,8.78404
1972966,-0.55381,-0.41044,14.09828
1972982,0.62998,-0.13425,8.86163
1972996,-0.43861,-0.06168,12.72587
1973012,0.27999,-0.5059,10.7418
1973028,0.02818,0.31249,11.66543
1973044,-0.3151,-0.5739,10.82358
1973055,0.39077,0.07424,8.27723
1973069,-0.94837,-0.0404,13.84324
1973083,0.05301,-0.37388,9.82017
1973101,-0.40259,0.44549,12.60763
1973115,-0.0219,-0.23437,9.74163
1973130,0.96063,0.51255,12.00596
1973144,-0.2252,-0.4158,11.51003
1973158,0.7392,-0.17121,8.47534
1973174,-0.47339,0.08047,12.7029
1973188,0.43733,-0.40694,9.32452
1973202,0.56009,0.42009,11.24232
1973219,-0.34346,-0.73185,10.91544
1973233,0.65367,0.02962,11.39594
1973251,-0.39559,-0.68719,11.55962
1973266,0.94384,-0.20927,10.15931
1973281,-0.57134,-0.23255,13.05316
1973297,0.41094,-0.54975,9.5838
1973312,-0.19046,0.42209,14.56381
1973327,-0.08984,-0.26602,9.86125
1973341,1.04437,0.35107,13.05273
1973355,-0.46997,-0.10294,12.10307
1973373,0.43396,0.19895,11.34676
1973389,-0.79361,0.20156,11.08519
1973404,0.28049,0.00485,9.01706
1973420,-0.3819,0.45666,12.48432
1973435,0.01466,-0.40103,8.41317
1973450,0.45876,0.46637,12.79212
