time,ax,ay,az
1821869,0.19299,-0.58497,11.38855
1821884,-0.81139,0.30024,12.38167
1821901,0.32788,-0.04193,9.95566
1821916,0.21177,-0.47053,9.60191
1821929,-0.3455,-0.22936,13.48161
1821942,-0.91778,0.34189,12.18967
1821956,0.3366,0.057,9.53241
1821972,0.13953,-0.46444,10.01308
1821987,-0.51041,0.21251,13.44066
1822002,0.46084,0.43305,12.68409
1822016,1.08387,-0.11131,8.23704
1822031,0.08776,-0.56431,11.88514
1822045,-1.01347,0.35788,11.5564
1822058,0.14705,0.33846,12.06561
1822072,0.47437,-0.10706,8.38743
1822087,-0.26594,-0.5453,12.69057
1822102,-0.80659,0.48936,12.01406
1822118,0.63712,-0.05914,8.52053
1822133,0.02422,-0.57027,9.72617
1822148,-0.71359,0.1258,12.99211
1822162,0.20965,0.48777,12.70638
1822177,0.69056,-0.0685,8.92307
1822191,0.12473,-0.52918,12.1824
1822205,-0.79013,0.51089,13.36272
1822218,0.71111,0.3612,11.53019
1822231,1.01922,0.00568,9.08912
1822247,-0.24104,-0.60506,11.92535
1822261,-0.34733,0.47118,11.37704
1822276,0.4966,0.2702,8.25739
1822289,0.53431,-0.0638,8.87706
1822307,-0.70746,-0.05257,12.32347
1822323,0.45278,0.44931,10.89277
1822337,0.68277,-0.08996,7.67089
1822353,-0.13351,-0.60981,12.30809
1822368,-0.51772,0.5659,11.36363
1822381,0.49473,0.25677,9.5813
1822397,0.10923,-0.30495,11.28248
1822412,-1.05027,-0.34836,14.20942
1822428,0.40663,0.39697,12.63356
1822444,0.94924,-0.10544,9.52301
1822461,-0.26073,-0.65897,13.62435
1822477,-0.10927,0.55636,14.15588
1822491,0.66703,0.13215,9.49224
1822504,0.14971,-0.29588,12.03976
1822519,-0.59662,-0.37673,13.80749
1822535,0.77562,0.3138,11.58569
1822550,0.91747,0.06811,9.57374
1822565,-0.21563,-0.52585,14.08189
1822581,-0.05529,0.33387,13.55391
1822596,0.93709,0.26838,8.70437
1822610,0.24974,-0.27581,10.51943
1822624,-0.79005,-0.54539,14.2147
1822638,0.44665,0.48407,12.96715
1822655,0.76488,0.02794,8.64676
1822670,-0.02088,-0.44666,12.95581
1822684,-0.23164,0.11689,11.3518
1822701,1.3448,0.41927,8.61516
1822716,0.27984,-0.2206,11.12575
1822730,-0.57632,-0.78051,12.81622
1822744,0.35724,0.29323,12.16065
1822758,0.7654,0.23441,9.31897
1822773,0.11394,-0.18145,12.74063
1822788,-0.73616,-0.43238,12.5744
1822803,0.74582,0.483,9.32588
1822818,0.06053,0.06184,9.01323
1822834,-0.51157,-0.44991,13.48324
1822847,-0.01054,0.17895,12.34214
1822862,0.97026,0.39513,9.24227
1822877,-0.26645,-0.24401,12.80479
1822891,-1.21528,-0.67398,12.83951
1822908,0.32311,0.47017,11.8175
1822922,0.36096,0.3122,10.25775
1822937,-0.4288,-0.3142,14.51354
1822951,-0.29407,-0.27463,12.52323
1822967,1.17662,0.28783,8.73103
1822982,0.15515,-0.09251,11.57487
1823000,-0.85034,-0.58626,13.24852
1823015,0.67606,0.53003,11.9935
1823032,0.51761,0.0187,12.17091
