time,ax,ay,az
2000874,-0.01257,-0.5041,11.0058
2000889,-0.52385,0.06965,14.38641
2000905,0.49739,0.31497,10.40541
2000920,-0.00532,-0.31348,10.25896
2000935,-0.80219,-0.16512,13.12806
2000951,0.37866,0.47991,11.08637
2000967,0.06455,-0.17799,8.7721
2000981,-0.50273,-0.45595,11.72123
2000996,-0.20668,0.44813,13.0322
2001010,0.38007,0.14067,9.71161
2001025,0.17509,-0.4451,10.82607
2001040,-0.5753,-0.04691,14.08384
2001055,0.49203,0.41904,10.81807
2001069,0.2219,-0.10516,9.63591
2001085,-0.75065,-0.16291,12.86723
2001098,0.17702,0.49645,13.14755
2001112,0.47385,0.2461,9.94985
2001126,0.16748,-0.26042,10.054
2001141,-0.50969,-0.06368,13.49468
2001154,0.43358,0.55414,11.08101
2001169,-0.12132,-0.07141,9.17696
2001183,-0.58314,-0.33243,11.38065
2001198,-0.19283,0.3591,14.34975
2001214,0.3416,0.1392,10.72805
2001231,-0.20336,-0.48986,11.59692
2001247,-0.09444,0.03811,14.49155
2001260,0.63028,0.16472,10.34453
2001274,0.16353,-0.25623,9.96844
2001288,-0.81999,-0.4117,12.18504
2001303,0.28102,0.37796,12.37725
2001321,0.06397,-0.15037,9.62983
2001336,-0.8469,-0.48967,11.59879
2001352,0.18232,0.27697,13.54592
2001367,0.20971,-0.05345,9.47969
2001382,-0.25564,-0.46388,10.6734
2001398,-0.06208,0.06213,13.7387
2001414,0.42041,0.34433,9.88648
2001429,-0.18875,-0.09193,9.99996
2001444,-0.5814,-0.12404,12.74705
2001459,0.58257,0.46881,11.97593
2001473,0.16844,0.03227,10.26693
2001488,-0.52871,-0.28925,11.48188
2001503,0.36808,0.39145,14.34356
2001517,0.24009,0.25142,10.5696
2001531,-0.09257,-0.09898,10.20979
2001547,-0.42795,-0.04368,13.1417
2001562,0.31414,0.53789,11.62535
2001576,-0.08368,-0.04173,9.9913
2001592,-0.69079,-0.21996,11.24087
2001606,0.02978,0.34904,13.82248
2001621,0.09355,0.11735,9.8954
2001639,-0.77286,-0.36575,10.57324
2001655,0.20984,0.22662,13.30284
2001670,0.01517,0.09656,9.77597
2001685,-0.23114,-0.30879,9.92614
2001702,-0.28993,-0.02901,12.82991
2001718,0.05391,0.22984,9.97507
2001731,-0.01371,-0.09363,10.08374
2001746,-0.66952,-0.35613,11.74402
2001760,0.32954,0.22737,12.91221
2001776,0.042,-0.00721,10.12408
2001791,-0.55464,-0.40127,10.62391
2001806,0.17326,0.08313,13.23276
2001821,0.10748,0.15965,10.64768
2001837,-0.41907,-0.29791,10.46618
2001850,-0.38088,-0.19545,12.4774
2001864,0.48879,0.37589,12.81828
2001879,0.32348,-0.11631,9.06531
2001895,-0.82449,-0.44948,10.4596
2001910,0.22507,0.31384,14.08074
2001926,-0.12418,0.20343,10.67621
2001940,-0.68079,-0.28224,11.12892
2001955,0.02546,-0.01645,12.58199
2001971,0.24906,0.54474,11.49407
2001986,-0.13565,-0.02883,9.49562
2002001,-0.39493,-0.26271,11.48153
2002015,0.26316,0.36925,13.46088
2002031,-0.0668,0.07636,9.51666
2002047,-0.56479,-0.31485,10.37115
2002062,0.41462,0.28296,13.69948
2002078,0.09355,0.19029,10.42459
2002093,-0.72272,-0.26842,10.16862
2002107,0.26132,-0.04561,12.23254
2002122,0.17684,0.54482,12.58965
2002138,-0.19441,-0.05505,10.41753
2002154,-0.13119,-0.31585,12.25787
2002169,0.42238,0.47165,13.41829
2002186,0.16336,-0.00683,9.65225
2002201,-0.36145,-0.35593,10.50352
2002215,0.45894,0.23966,14.05037
2002231,0.04458,0.17278,10.12849
2002246,-0.61186,-0.31355,9.90196
2002260,0.26093,-0.07072,12.60376
2002276,-0.04787,0.49063,11.10352
2002292,-0.62296,-0.15232,9.02199
2002306,-0.18688,-0.33303,11.31517
2002321,0.35055,0.54169,13.62965
2002336,0.1411,0.11282,9.85063
2002352,-0.42572,-0.38674,11.30757
2002366,0.41704,0.12895,13.82221
2002382,0.12621,0.37688,10.4854
2002398,-0.70444,-0.16033,9.62195
2002414,0.40749,0.08411,13.36287
2002430,0.15887,0.62281,12.03179
2002446,-0.47148,0.04377,9.70296
2002461,0.08792,-0.11541,12.41837
2002477,0.10564,0.65429,13.2568
2002491,-0.40615,0.0852,9.88528
2002507,-0.18086,-0.39763,11.54938
2002521,0.32522,0.30946,14.38131
2002535,0.08127,0.3405,10.49729
2002550,-0.54708,-0.27113,9.76186
2002565,0.61893,-0.18954,12.41951
2002581,0.17519,0.50902,12.4901
2002598,-0.59371,-0.21941,8.70559
2002613,0.43669,-0.36803,11.84436
2002627,0.10338,0.3841,13.93602
2002642,-0.52965,-0.09482,9.2944
2002656,-0.70794,-0.55456,10.08103
2002670,0.37967,-0.11594,13.12956
2002684,0.10214,0.42594,12.13211
2002699,-0.79938,-0.19926,9.35561
2002714,0.18735,-0.36562,11.1441
2002730,0.23054,0.51607,13.28833
2002744,-0.43507,0.06546,8.67489
2002759,-0.27494,-0.43763,9.76445
2002774,0.44719,0.21364,14.26034
2002788,0.03753,0.50146,10.59699
2002804,-0.6529,-0.16685,9.08388
2002819,0.74575,0.06024,11.68065
2002832,0.17959,0.67913,14.17599
2002848,-0.67089,0.0617,9.66315
2002864,0.3476,-0.34955,11.27038
2002880,0.17052,0.40028,15.0653
2002895,-0.44356,0.0763,10.42495
2002911,-0.22477,-0.35761,9.47441
2002927,0.13532,0.23405,14.24987
2002941,-0.02475,0.33142,11.82629
2002956,-0.80221,-0.16639,9.19973
2002970,0.41971,-0.27945,11.3464
2002985,-0.04914,0.45898,13.63737
2003001,-0.79795,-0.1559,9.35092
2003015,0.01541,-0.48187,10.62689
2003029,-0.08959,0.0707,14.37528
2003045,-0.22743,0.16962,11.12234
2003060,-0.41445,-0.3514,10.02869
2003075,0.41376,-0.08988,12.53844
2003091,0.19177,0.43299,12.76329
2003106,-0.79072,-0.08189,9.07319
2003121,0.42713,-0.29124,10.8214
2003136,-0.06051,0.3144,13.86181
2003150,-0.67823,-0.0559,9.82746
2003166,0.16873,-0.3801,9.82768
2003180,0.29415,0.13584,13.076
2003196,-0.15326,0.26171,11.24837
2003212,-0.17623,-0.14536,9.46741
2003226,0.59521,-0.14251,11.58704
2003242,0.20727,0.57046,12.79086
2003258,-0.5482,-0.00512,9.16295
2003273,0.49555,-0.21326,10.91288
2003288,0.02714,0.39291,14.20186
2003303,-0.59441,0.17356,10.3288
2003317,0.04038,-0.15593,9.96029
2003332,0.2388,0.07652,12.64558
