time,ax,ay,az
1902232,0.68414,-0.6175,12.12409
1902248,-0.36499,0.45791,9.10428
1902264,-0.0789,0.00195,14.13066
1902279,0.82405,-0.74679,11.91327
1902294,-0.16528,0.20217,10.29205
1902310,-0.21519,0.37306,15.08083
1902325,0.63921,-0.47467,11.5916
1902340,-0.29135,0.53638,10.63318
1902355,-0.4138,0.16407,13.74413
1902370,0.76985,-0.80091,11.54425
1902385,0.00482,0.13089,9.36588
1902401,-0.04207,0.03014,13.44844
1902416,0.95197,-0.65316,11.49857
1902432,-0.497,0.31198,9.0082
1902448,0.04611,-0.11288,13.59503
1902465,1.09952,-0.52847,10.67478
1902481,-0.60582,0.37337,10.33127
1902497,0.24731,0.06056,13.28825
1902513,0.44293,-0.03832,9.5574
1902529,-1.19977,0.48539,9.63593
1902544,-0.01401,0.04057,11.05462
1902558,0.8702,-0.43461,10.1688
1902573,-0.51258,0.63528,11.70773
1902590,0.40911,0.042,12.67711
1902607,0.44313,0.1983,9.39351
1902624,-0.90227,0.51962,11.82984
1902638,0.2995,-0.52759,11.87307
1902653,0.65716,-0.30316,9.73499
1902669,-0.60059,0.60506,12.50549
1902683,0.34004,-0.00551,11.8603
1902699,0.13012,-0.09412,9.70532
1902713,-0.82261,0.52779,12.00945
1902728,-0.09943,-0.02014,11.89302
1902743,0.10127,-0.06547,9.29719
1902758,-0.83238,0.53839,12.24823
1902774,0.08425,-0.00307,12.12076
1902788,0.34193,-0.27987,9.17731
1902804,-0.43968,0.2401,12.72258
1902818,0.00766,0.05228,11.72736
1902834,0.55981,-0.53641,8.99589
1902848,-0.60165,0.50336,11.33141
1902862,0.21478,0.38748,13.84449
1902876,0.79394,-0.6648,11.3508
1902891,-0.70698,0.03652,9.71601
1902906,-0.04227,-0.15989,13.28232
1902921,0.77012,-0.86163,10.95955
1902935,-0.81036,-0.00627,9.99989
1902950,-0.58932,0.40092,14.5221
1902965,0.5218,-0.68996,11.78001
1902980,-0.56438,0.01536,10.6825
1902995,-0.11126,0.41105,14.51876
1903009,0.83776,-0.62791,11.87606
1903023,-0.05504,-0.20503,10.15084
1903039,0.03838,0.54947,15.82588
1903054,0.76335,-0.24727,11.90532
1903070,-0.34752,0.07291,9.46954
1903085,-0.23088,0.58193,14.47296
1903099,0.66843,-0.28823,11.8635
1903116,-0.7493,-0.01247,9.39723
1903131,-0.19527,0.38897,14.28695
1903147,0.63831,-0.66832,11.16491
1903161,-0.70345,0.10435,10.31693
1903177,-0.36292,0.39532,12.97247
1903193,0.74211,-0.59334,11.10726
1903206,-0.13615,-0.18862,8.77758
1903220,-0.31207,0.66814,14.38112
1903235,0.78777,0.11438,11.40392
1903250,-0.31739,-0.194,9.04385
1903265,-0.14787,0.40066,13.91941
1903280,0.69879,-0.02876,11.37413
1903297,-0.01311,-0.12688,9.9208
1903309,-0.4006,0.2686,13.22149
1903324,0.42849,0.30101,11.62919
1903339,-0.37665,-0.40951,9.123
1903354,-0.51722,0.28488,12.80716
1903371,0.28236,-0.0158,11.52781
1903388,-0.68983,-0.35751,8.98311
1903402,-0.38489,0.52409,14.6842
1903417,0.62263,0.25027,11.82981
1903433,-0.09974,-0.19831,10.15037
1903448,-0.00135,0.38174,13.2402
1903464,1.00655,-0.03261,11.21988
1903477,-0.01722,-0.46617,9.74988
1903493,0.00195,0.41483,13.74362
1903510,0.88945,-0.10446,11.96338
1903524,-0.08811,-0.51444,9.4711
1903540,-0.26519,0.44226,13.2375
1903553,0.29725,0.18368,12.51865
1903571,-0.52211,-0.36831,9.62283
1903585,-0.24488,0.39507,14.55995
1903599,0.89995,0.21684,11.65286
1903615,-0.25427,-0.52205,9.38575
1903631,-0.49143,0.15215,13.69264
1903648,0.67372,0.02424,11.47259
1903663,-0.45911,-0.21111,9.66076
1903677,0.1785,0.36707,13.69123
1903691,1.11024,0.35348,12.46354
1903708,-0.39089,-0.4211,11.18847
1903723,0.03633,0.42883,14.48583
1903738,0.84612,0.27461,12.24015
1903753,-0.30042,-0.59231,10.21637
1903768,-0.05724,0.54451,14.26942
1903784,1.02748,0.42925,12.42117
1903799,-0.43714,-0.33082,10.3741
1903814,-0.01709,0.2599,14.46127
1903830,0.87839,0.33869,11.358
1903845,-0.32838,-0.31663,10.45406
1903860,0.04992,0.36479,15.09806
1903877,0.82807,0.31735,11.54405
1903893,-0.83418,-0.2865,10.44204
1903907,0.33238,0.48536,13.31594
1903924,0.91509,0.29057,10.81017
1903939,-0.49336,-0.38473,10.79581
1903954,0.2721,0.466,13.66506
1903968,1.15958,0.43233,11.06367
1903982,-0.48193,-0.5689,10.03546
1903996,-0.03888,0.27846,13.56411
1904012,0.94181,0.3745,11.69826
1904027,-0.34181,-0.90809,10.15333
1904042,0.31616,0.12315,13.87832
1904057,1.13912,0.6096,11.25288
1904071,-0.20646,-0.36292,8.86313
1904085,0.00434,0.15499,13.44745
1904101,1.02528,0.2959,11.25802
1904114,0.14429,-0.45397,8.81873
1904130,-0.19573,-0.10754,14.73209
1904144,0.55715,0.48147,12.29543
1904159,-0.25465,-0.41875,9.30681
1904173,-1.14841,-0.12039,13.65732
1904190,0.55039,0.22208,11.37399
1904205,-0.00825,-0.54674,10.07186
1904219,-0.09928,-0.40003,14.78976
1904235,0.40446,0.49751,12.43214
1904248,0.39531,0.0612,10.20677
1904263,-0.63153,-0.26016,13.25375
1904278,0.54745,0.51845,12.28185
1904292,0.65995,0.04205,9.39607
1904306,-0.38713,-0.64116,12.3258
1904320,0.27091,0.51096,12.6047
1904335,0.42468,0.32517,11.13669
1904350,-1.01663,-0.56538,12.38398
1904367,0.20282,0.42028,12.03241
1904381,0.4245,0.25426,10.01319
1904395,-0.44319,-0.82224,11.64016
1904411,0.56575,0.21041,13.33042
1904425,0.59206,0.3768,11.14666
1904440,-0.66204,-0.58899,10.85571
1904454,-0.23296,0.01094,14.16218
1904468,0.63035,0.28124,12.27587
1904483,-0.73081,-0.58758,10.15133
1904499,-0.38418,0.00047,14.3003
1904514,0.70415,0.27908,11.67632
1904529,-0.59689,-0.27663,10.70859
1904547,0.20766,0.07087,12.7563
1904564,0.48831,0.17135,10.62083
1904579,-0.66695,-0.72453,12.39911
1904593,0.06049,0.10454,13.08379
1904608,0.65489,0.24527,10.11954
1904624,-0.76109,-0.70657,11.88812
1904639,-0.17986,0.21661,12.23292
1904654,0.13036,0.31335,10.17807
1904669,-0.44288,-0.54586,11.40381
1904683,-0.12653,-0.03555,13.46265
1904698,0.19399,0.41564,10.81543
1904714,-0.68392,-0.44842,10.97896
1904728,-0.01426,0.16118,11.87262
1904742,0.6406,0.58645,10.80562
1904757,-0.41828,-0.35289,10.27362
1904774,-0.22238,-0.03786,12.70827
1904791,0.2014,0.54946,9.423
1904805,-0.96009,-0.37622,11.69505
1904820,0.00099,0.07498,11.70196
1904835,0.61641,0.39599,10.49725
1904850,-0.69607,-0.23637,11.56141
1904865,0.15096,-0.17512,12.47208
1904880,0.47974,0.52722,10.85832
1904893,-0.87468,0.06393,10.30517
1904910,0.03078,-0.23398,12.30915
1904926,0.73659,0.11754,10.45648
1904941,-0.44626,-0.27756,10.52332
1904954,-0.14349,-0.46133,13.34802
1904968,0.49032,0.59342,11.73503
1904984,-0.5099,0.2484,9.70518
1904999,0.05365,-0.32559,14.23903
1905014,0.60867,0.4704,10.48467
1905030,-0.79495,-0.02814,10.56541
1905045,-0.40226,-0.41603,13.65435
1905060,0.63367,0.32098,11.84026
1905074,-0.72666,-0.02957,9.61519
1905092,0.12284,-0.30243,13.00548
1905109,0.44325,0.47539,10.10831
1905124,-0.64726,-0.06817,11.0772
1905140,0.45093,-0.17468,12.55214
1905156,0.81077,0.42878,9.40218
1905170,-0.5783,-0.07096,11.23313
1905184,0.36268,-0.38479,12.86732
1905199,0.8946,0.52294,11.15482
1905213,-0.2281,0.06518,10.75603
1905231,0.18693,-0.18594,12.83102
1905246,0.30181,0.57994,10.13015
1905261,-0.98195,0.0289,12.05617
1905277,0.32663,-0.17611,12.75475
1905292,0.48259,0.5247,9.38406
1905307,-0.50005,0.10865,12.32058
1905325,0.65368,-0.25457,11.97071
1905340,0.45764,0.60148,10.04634
1905355,-0.55435,-0.2091,12.77958
1905368,0.2291,-0.45187,12.37494
1905382,0.67679,0.43336,9.32795
1905398,-0.83723,-0.00769,11.87718
1905412,-0.12306,-0.42955,11.60871
1905427,0.66409,0.45484,9.40205
1905442,-0.79344,0.21878,11.11518
1905458,0.36932,-0.52296,12.97771
1905472,0.67675,0.44706,10.3948
1905487,-0.99009,0.27837,11.44545
1905501,-0.31355,-0.96859,12.77964
1905516,0.21244,0.10762,10.97201
1905531,-1.04121,0.41785,10.35524
1905545,-0.36529,-0.73878,13.50562
1905561,0.78107,0.15852,10.52335
1905578,-0.68246,0.11236,10.16678
1905592,0.19501,-0.66252,12.84942
