time,ax,ay,az
2048430,0.02184,0.553,12.36905
2048445,-0.42396,0.37802,9.5727
2048460,0.72142,-0.27937,10.52886
2048476,0.14051,-0.05023,14.82088
2048492,-0.46964,0.44059,10.5259
2048507,0.54562,-0.40303,11.31201
2048521,0.62325,-0.26104,12.96467
2048536,0.17423,0.73974,12.88863
2048551,-0.42274,0.13783,9.90088
2048567,0.75306,-0.52046,10.43557
2048582,-0.03995,-0.10319,14.30018
2048597,-0.49154,0.64674,10.28914
2048614,0.38124,-0.34566,11.09934
2048630,0.09702,-0.16647,13.54631
2048646,-0.15085,0.74769,11.48474
2048660,-0.17753,0.27804,9.77172
2048675,0.7432,-0.29867,9.80298
2048691,-0.00887,0.73234,13.22038
2048707,-0.49039,0.42991,10.19569
2048722,0.39437,-0.37631,11.21504
2048736,0.20806,-0.33779,13.23717
2048751,-0.30409,0.93805,12.13742
2048764,-0.36992,0.22076,10.00886
2048778,0.67977,-0.32473,10.52391
2048795,-0.02302,0.58413,13.73247
2048811,-0.57249,0.57334,10.73879
2048826,0.28996,-0.33457,10.75629
2048842,0.05432,-0.34625,11.69227
2048857,-0.32552,0.6429,11.26752
2048871,-0.21517,0.22737,9.3211
2048886,0.73177,-0.6,10.25059
2048902,-0.04834,0.39599,14.02249
2048917,-0.4157,0.28422,10.58319
2048934,0.72184,-0.29662,10.56186
2048950,0.0476,0.08928,13.39804
2048967,-0.50502,0.55658,11.14095
2048981,0.33171,-0.0522,9.98104
2048997,0.59808,-0.22922,10.70601
2049012,0.06024,0.69484,13.52434
2049027,-0.34867,0.10792,11.08158
2049042,0.66763,-0.49742,11.50893
2049059,-0.04336,0.08907,14.30432
2049074,-0.5802,0.31318,11.27282
2049089,0.55526,-0.38864,10.28181
2049105,0.52137,-0.40915,11.06828
2049120,-0.08617,0.56343,12.99594
2049136,-0.14876,-0.21364,9.68263
2049152,0.66211,-0.3928,10.92249
2049168,-0.1521,0.32631,14.25732
2049183,-0.52167,0.35325,10.59921
2049197,0.73702,-0.3121,9.85976
2049212,0.13815,-0.21132,10.3869
2049226,-0.39251,0.38406,12.6156
2049240,-0.18173,0.03029,10.04523
2049255,0.88336,-0.5316,11.02084
2049271,-0.07923,0.62076,13.65345
2049286,-0.55811,0.08182,11.98462
2049302,0.72112,-0.28381,9.86701
2049317,0.31791,0.12617,11.26216
2049332,-0.31097,0.6969,14.27888
2049347,-0.307,-0.10942,10.66517
2049360,0.51787,-0.34392,11.78915
2049375,-0.04369,0.51642,13.15346
2049388,-0.53029,0.40904,12.98287
2049402,0.23133,-0.35789,9.08753
2049418,0.57094,-0.29372,10.53647
2049433,-0.19084,0.9586,13.65795
2049450,-0.5467,0.29489,10.38667
2049466,0.51978,-0.37793,10.94106
2049481,-0.19351,0.78608,12.15421
2049495,-0.52572,0.35162,13.05605
2049508,0.17551,-0.44439,9.19104
2049522,0.51297,-0.22639,10.51786
2049536,-0.05708,0.77025,13.44092
2049552,-0.53794,0.41162,11.49491
2049568,0.56381,-0.35225,10.55279
2049583,0.0229,0.3102,11.72454
2049599,-0.46871,0.39852,14.72411
2049615,0.41929,-0.39751,9.33472
2049630,0.55213,-0.27896,11.02834
2049646,-0.0956,0.49936,14.60099
2049662,-0.16428,-0.18572,11.10253
2049676,0.67219,-0.4636,10.15934
2049690,0.02935,0.3841,11.48576
2049704,-0.26516,0.36512,14.71962
2049717,0.06128,-0.0624,10.15006
2049732,0.80961,-0.28472,9.94556
2049748,0.0507,0.70406,11.29773
2049764,-0.48471,0.34834,11.59807
2049778,0.75352,-0.42198,9.86191
2049792,0.2192,0.06901,11.02941
2049809,-0.23482,0.41207,14.90429
2049824,0.33423,-0.10827,10.28024
2049841,0.63037,-0.20211,10.52261
2049855,0.07311,0.99752,12.87757
2049870,-0.45728,0.03932,12.06283
2049884,0.69988,-0.57572,10.1127
2049899,0.17701,-0.15338,11.51124
2049915,-0.24068,0.45507,14.96109
2049929,0.1268,-0.35867,10.76284
2049946,0.41269,-0.06211,10.69454
2049962,0.03319,0.59838,12.99955
2049978,-0.43877,-0.1263,11.7784
2049993,0.67691,-0.38218,9.5456
2050008,-0.1046,0.68673,11.04856
2050022,-0.42697,0.62388,14.8228
2050037,0.29254,-0.23423,9.73861
2050052,0.55789,-0.01854,9.89081
2050066,-0.1249,0.70463,11.63538
2050080,-0.57634,-0.16617,12.42253
2050094,0.34285,-0.23296,9.84766
2050109,-0.02886,-0.18272,11.05177
2050124,-0.24482,0.37665,14.0213
2050139,-0.13812,-0.2026,10.96715
2050154,0.65455,0.0119,9.59061
2050169,-0.10985,0.6301,10.65012
2050186,-0.58131,0.16902,13.60619
2050201,0.62764,-0.12383,9.55142
2050216,0.18074,0.1043,11.30887
2050231,-0.39849,0.41339,14.29948
2050246,0.15093,-0.38689,12.13917
2050262,0.56304,-0.47618,9.95309
2050278,-0.08294,0.5932,11.17483
2050292,-0.52208,0.19735,12.8601
2050306,0.59969,-0.42858,10.13975
2050320,0.15185,0.16821,10.56663
2050336,-0.43733,0.34645,13.24498
2050352,0.09009,-0.24441,10.63247
2050368,0.6274,-0.03364,10.06635
2050382,0.07167,0.70348,10.65647
2050398,-0.40647,0.34787,13.63001
2050412,0.77996,-0.01472,10.13021
2050428,0.06117,0.6129,11.29871
2050445,-0.49375,0.20392,13.78506
2050461,0.63983,-0.24523,10.36237
2050475,0.40886,-0.20161,10.54059
2050489,0.04364,0.63231,10.85929
