time,ax,ay,az
2179081,-0.16134,-0.01213,11.98253
2179097,-0.34795,0.16778,7.90323
2179112,0.96213,-0.2985,14.47712
2179126,0.01924,0.50361,11.31081
2179140,0.39304,-0.41958,11.13714
2179155,-0.0657,-0.02553,12.10863
2179170,-0.3046,0.20418,7.90366
2179187,0.33013,-0.25138,14.16976
2179201,-0.24184,0.54367,8.56469
2179215,0.85089,-0.44082,11.54085
2179230,-0.38734,0.15565,12.60608
2179244,-0.20929,0.17221,8.91768
2179258,0.20731,-0.37827,14.9076
2179274,-0.41966,0.50614,9.78449
2179289,0.72882,-0.49326,11.54693
2179303,-0.15947,0.04851,12.03676
2179318,0.32669,0.10795,7.41038
2179334,-0.16322,-0.29606,13.80384
2179349,-0.21108,0.49232,9.68415
2179364,0.64233,-0.54747,13.70312
2179378,-0.56967,0.1871,12.83167
2179393,0.33166,-0.03619,8.78026
2179409,-0.10961,-0.03349,12.60001
2179427,0.19553,0.11734,7.93444
2179442,-0.21253,-0.41141,13.4795
2179455,-0.66255,0.26632,11.14764
2179471,0.8495,-0.32543,11.37897
2179488,-0.47452,0.08956,11.6169
2179503,0.71299,-0.29164,9.54647
2179518,-0.05956,-0.34639,13.35453
2179533,0.38844,0.46147,9.71476
2179548,0.00015,-0.46258,14.43804
2179564,-0.54698,0.31541,12.74507
2179580,0.76166,-0.33615,11.87234
2179595,-0.29415,0.19758,12.63872
2179610,0.69856,0.21561,7.61846
2179627,0.14407,-0.13559,14.00169
2179641,0.37028,0.36126,9.35173
2179656,0.39427,-0.38743,12.63473
2179672,-0.18288,0.15825,12.26772
2179686,1.11287,-0.25553,8.81365
2179702,-0.30754,-0.04212,12.96075
2179716,0.36589,0.54722,7.69349
2179731,-0.44593,-0.36276,12.49136
2179745,-0.31251,0.37629,11.30932
2179760,0.95044,-0.02768,9.4818
2179777,-0.23723,0.21668,12.00096
2179796,0.78631,-0.068,8.70804
2179811,-0.00247,-0.13515,12.44619
2179826,0.93451,0.54159,9.04441
2179843,-0.03612,-0.40632,14.01591
2179860,0.66198,0.50033,10.56377
2179875,-0.22479,-0.34214,11.56185
2179889,-0.25287,0.08606,11.71056
2179904,0.79807,0.15,9.63413
2179920,-0.2151,-0.11097,13.45628
2179934,0.84486,0.56344,9.42294
2179949,-0.02857,-0.5383,12.65616
2179965,0.1919,0.34452,11.71997
2179981,0.07091,-0.26166,9.81981
2179996,-0.3184,-0.04528,12.39516
2180010,0.64018,0.3523,8.1823
2180025,-0.64031,-0.39566,13.65138
2180041,0.38151,0.36602,10.41071
2180058,-0.14416,-0.26003,11.52569
2180073,0.22098,0.06302,11.23699
2180087,-0.07734,-0.04899,7.67854
2180102,-0.15325,-0.32726,13.52519
2180118,1.18363,0.28131,8.63639
2180132,0.02716,-0.51054,12.18929
2180147,0.56376,0.08044,12.13077
2180164,-0.11313,-0.32671,10.65155
2180180,-0.13227,0.12077,13.08178
2180195,0.1396,0.28003,7.85577
2180211,-0.67235,-0.19469,14.03521
2180224,0.78181,0.42623,11.72909
2180242,-0.34238,-0.2544,13.24152
2180258,0.83194,0.37855,12.00318
2180273,-0.1331,0.06785,9.8935
2180286,-0.03207,0.0168,13.19457
2180302,0.36122,0.63374,9.22982
2180318,-0.41442,-0.35549,14.11789
2180334,0.90357,0.33743,11.82397
2180351,-0.39599,-0.33729,11.99912
2180366,0.81793,0.18283,11.55706
2180381,0.09841,0.14439,8.59019
2180399,0.60895,-0.04354,12.06038
2180413,0.19276,0.57739,8.09827
2180427,-0.28558,-0.34773,13.80093
2180444,0.66823,0.19008,11.24538
2180459,-0.348,-0.48534,11.05068
2180474,0.73185,-0.0094,11.53722
2180488,0.0924,0.33002,7.36986
2180503,0.21016,-0.44008,13.64596
2180520,-0.30767,0.38652,9.4047
2180535,-0.79151,-0.50744,12.3802
2180550,0.71186,0.23496,12.46552
2180568,-0.66343,-0.03867,10.45796
2180582,0.78257,0.07869,12.31505
2180598,-0.19196,0.33563,8.12775
2180614,0.19058,-0.37676,14.05648
2180628,0.02561,0.51408,11.03277
2180643,-0.55359,-0.12736,11.75082
2180657,0.84409,0.0989,12.54511
2180674,-0.57023,0.02118,8.95615
2180691,0.79745,-0.10726,13.30501
2180707,-0.08477,0.38598,7.41715
2180721,0.2184,-0.49418,14.25334
2180735,0.1148,0.20028,11.85309
2180749,-0.61231,-0.04179,9.56526
2180764,0.91096,-0.09395,12.65718
2180779,-0.19253,0.68501,9.23569
2180795,0.24391,-0.40835,15.14555
2180809,-0.26853,0.2674,12.49629
2180825,-0.53334,-0.20951,11.78101
2180841,0.49934,-0.16233,12.25102
2180857,-0.53598,0.167,8.93993
2180871,0.6635,-0.39029,14.31305
2180886,-0.34629,0.41705,9.7261
2180901,0.24455,-0.47353,13.04435
2180917,-0.16528,0.2618,12.90964
2180932,-0.48448,0.058,9.53649
2180949,0.33489,0.11314,12.26972
2180964,-0.89137,0.61747,7.26054
2180979,0.57639,-0.43521,14.21778
2180993,0.03631,0.35492,11.17057
2181008,0.1552,-0.23561,10.46843
2181022,0.42,-0.00705,12.38885
2181036,-0.61059,0.71519,7.77149
2181051,0.74759,-0.41153,13.51608
2181066,0.08215,0.27167,10.9486
2181081,0.31312,-0.02368,11.07648
2181094,0.2929,0.04064,12.54258
2181109,-0.34511,0.61742,8.94608
2181125,0.90595,-0.54499,15.17256
2181141,-0.24549,0.39846,11.1313
2181156,0.7522,-0.1947,12.19757
2181173,-0.23642,0.19174,12.92858
2181188,0.2307,0.11197,9.02309
2181203,0.15136,-0.33293,13.55399
2181219,-0.51051,0.56446,8.36192
2181235,0.64836,-0.33213,14.3717
2181251,-0.59838,0.39271,10.76431
2181266,0.61224,-0.4134,11.67799
2181280,-0.06541,-0.16844,12.82894
2181295,-0.01429,0.17038,7.78836
2181311,-0.03521,-0.43971,14.04111
2181325,-0.16455,0.23975,9.77762
2181341,1.1075,-0.56575,12.60413
2181354,0.18325,0.06078,11.5652
2181369,0.18951,0.31268,8.54963
2181383,-0.13088,-0.43332,14.53668
2181398,-0.55124,0.37335,10.62411
2181416,0.50439,-0.52557,13.68258
2181430,-0.20033,0.00646,12.47325
2181445,0.5667,0.06662,9.64958
2181460,-0.27907,-0.20458,13.24752
2181475,0.10577,0.47018,8.72401
2181493,0.01165,-0.46955,14.80043
2181509,-0.4756,0.44843,10.20404
2181523,0.4983,-0.2992,12.36613
2181537,-0.41436,0.11807,12.35193
2181552,0.3772,0.18202,8.94487
2181565,0.04451,-0.55707,14.38405
2181582,-0.26956,0.40092,9.3698
2181598,0.43001,-0.36621,12.46009
2181616,-0.19782,0.20935,10.32815
2181632,0.74377,-0.2581,10.9988
2181647,-0.53927,-0.06067,11.86758
2181662,0.38334,0.25311,7.66463
2181676,-0.18744,-0.39499,14.48061
2181691,0.15605,0.25902,9.71837
2181705,0.40666,-0.25268,11.08162
2181720,-0.3617,-0.02372,11.58757
2181735,0.75578,0.41104,8.34948
2181750,-0.17506,-0.25911,13.90226
2181764,0.3143,0.20188,10.05267
2181779,-0.01736,-0.43966,11.57766
2181793,-0.49989,0.02775,11.62207
2181809,0.94484,0.35474,8.82172
2181827,-0.26073,-0.21301,11.96891
2181841,0.81361,0.32381,7.76491
2181856,0.05,-0.6221,13.20804
2181870,-0.30014,-0.0822,11.69705
2181884,0.44369,0.01423,9.63548
2181899,-0.50556,-0.30177,12.75107
2181914,0.74993,0.35384,8.3171
2181929,-0.27998,-0.57032,13.9172
2181943,0.06727,0.02544,11.71494
2181958,0.03282,-0.00797,9.65443
2181972,-0.60473,-0.10892,13.16526
2181986,0.82425,0.6349,8.45222
2182002,-0.39624,-0.44727,13.19903
2182017,0.14749,0.09461,11.79243
2182033,-0.32272,-0.10352,10.14154
2182049,0.06426,0.15266,11.95016
2182063,0.78001,0.63989,7.41158
2182079,-0.59548,-0.33154,14.49961
2182096,0.48621,0.66977,9.24063
2182111,-0.11674,-0.15012,13.19805
2182128,0.63015,0.32976,11.58425
2182144,0.06897,-0.2153,10.88824
2182160,0.22539,-0.01794,11.87632
2182175,-0.09661,0.35113,8.48906
2182189,-0.60716,-0.52824,14.70189
2182205,0.94945,0.30822,9.5477
2182221,-0.22927,-0.36822,13.65651
2182236,0.51082,0.04062,11.62151
2182253,-0.17253,-0.19499,11.00201
2182268,0.36429,-0.15444,12.82247
2182283,0.00613,0.3336,8.23227
2182297,-0.34181,-0.51785,14.98786
2182312,0.6506,0.26737,11.54443
2182327,-0.3176,-0.09369,11.52765
2182341,0.22236,-0.13136,12.25977
2182357,-0.05234,0.37069,8.66501
2182371,-0.31926,-0.40764,14.45946
2182385,0.67438,0.30659,11.43312
2182401,-0.8313,-0.25012,10.38298
2182416,0.50538,-0.03816,12.04857
2182430,-0.14978,0.58619,7.78765
2182445,-0.53273,-0.42403,14.62214
2182460,0.02169,0.37743,11.09009
2182474,-0.98957,-0.15389,11.65521
2182490,0.53373,0.19609,12.6542
2182507,-0.2891,-0.06194,9.30221
2182522,0.36675,-0.41388,12.87689
2182535,0.00637,0.31992,9.57123
2182551,-0.3033,-0.51468,13.15483
2182566,0.93105,0.02106,11.41585
2182581,-0.2517,-0.10265,9.91185
2182597,0.50637,-0.3028,12.6843
2182611,-0.07511,0.58673,8.36321
2182627,-0.06738,-0.59173,15.01464
2182641,0.46963,0.09559,11.94072
2182657,-0.48921,-0.25975,10.86809
2182673,0.63645,-0.11796,12.12208
2182688,-0.24301,0.49017,8.73391
2182702,0.53976,-0.51721,14.59705
2182717,0.03151,0.40336,10.49064
2182732,-0.38009,-0.21183,11.68839
2182749,0.10683,0.07267,12.00626
2182764,-0.67357,0.23483,9.40126
2182780,1.18165,-0.23802,12.57842
2182796,-0.08609,0.41272,8.49799
2182812,0.81719,-0.42885,14.67166
2182827,-0.38211,0.4653,11.13868
2182842,-0.0039,-0.20057,12.22908
2182857,0.11741,0.13902,12.41609
2182870,-0.56122,0.39641,8.15904
2182887,1.07361,-0.54073,13.27316
2182901,0.02915,0.45242,9.89183
2182915,0.35786,-0.25095,11.64209
2182930,0.05397,-0.05134,12.74529
2182944,-0.36205,0.33733,8.50367
2182959,0.89595,-0.59686,14.17317
2182974,-0.20367,0.15278,9.79293
2182990,0.40475,-0.46554,13.50475
2183004,-0.00465,-0.08133,11.80118
2183020,-0.24163,-0.18173,8.86315
2183036,0.26672,-0.24702,12.60776
2183051,-0.58857,0.5041,8.33762
2183065,0.88046,-0.34344,13.98777
2183082,-0.1687,0.25996,11.26423
2183098,0.55656,-0.36908,11.75979
2183112,-0.37934,-0.01473,12.99502
2183126,-0.03241,0.60525,9.108
2183143,0.75872,-0.33971,13.97633
2183159,-0.51025,0.43258,8.48728
2183174,0.7915,-0.4477,13.65704
2183188,-0.05901,-0.17662,12.49413
2183202,-0.08931,0.26896,9.62274
2183216,0.36473,-0.51188,13.86541
2183231,-0.20319,0.33454,10.56071
2183247,0.98803,-0.53702,13.1596
2183262,0.11847,-0.09373,12.1417
2183279,1.06646,-0.24615,10.76925
2183295,0.125,-0.0953,12.28152
2183308,-0.04969,0.4998,8.33302
2183321,0.35945,-0.57031,14.65215
2183338,-0.83999,-0.08959,11.86816
2183355,0.55484,-0.21468,12.45901
2183370,0.07455,0.0269,12.01088
2183386,0.65823,0.14333,9.5992
2183400,-0.02264,-0.42032,14.44856
2183416,0.05071,0.55434,9.03219
2183430,0.55523,-0.39362,14.8393
2183446,-0.41614,0.29594,11.86665
2183460,0.39491,-0.02369,10.11973
2183475,-0.75816,-0.19467,12.69574
