time,ax,ay,az
2216829,0.02678,0.66144,13.54576
2216843,-1.08088,0.37966,9.68112
2216857,0.01471,-0.65057,9.57241
2216872,0.83186,0.39303,14.77356
2216885,-0.95794,0.70148,11.34878
2216899,0.13396,-0.39712,10.07598
2216915,0.93542,-0.2469,14.00227
2216931,-0.90311,0.77636,12.00664
2216946,0.15463,-0.13601,10.32582
2216963,1.18069,-0.18339,14.28117
2216980,-0.87591,0.66447,12.13308
2216995,0.31524,-0.52327,10.28529
2217008,0.90565,-0.19151,13.89993
2217023,-0.33561,0.48747,12.49622
2217038,-0.29074,-0.05758,10.59471
2217052,0.68801,-0.46441,12.4268
2217068,0.10474,0.52867,12.16902
2217082,-0.35187,0.53594,10.27201
2217097,0.5367,-0.62251,11.5267
2217112,0.53645,-0.08651,12.59764
2217126,-0.78762,0.81298,9.61283
2217141,0.43786,-0.43641,10.58957
2217154,1.03227,-0.24467,14.7411
2217169,-0.8513,0.84431,11.42434
2217185,0.21091,0.272,10.39402
2217201,1.05768,-0.18376,13.92998
2217215,-1.17708,0.4351,10.91282
2217230,0.2427,0.43028,10.20613
2217245,0.91022,-0.41841,14.21934
2217260,-0.20112,0.65832,10.42607
2217273,-0.45663,0.66814,9.73281
2217289,0.40218,-0.59393,14.89591
2217305,-0.04277,-0.09337,10.86893
2217319,-0.65981,0.41879,10.07264
2217334,0.3533,-0.5437,13.88068
2217348,0.37562,-0.27413,12.53776
2217363,-1.24475,0.55924,10.53714
2217380,0.18126,-0.35358,13.23025
2217395,0.28505,-0.09602,11.53068
2217412,-1.00488,0.80456,10.41652
2217427,0.27637,0.00889,14.06502
2217442,0.70543,-0.23365,12.19558
2217458,-1.01543,0.64215,10.18845
2217473,-0.00661,0.43019,13.82569
2217489,0.6893,-0.09167,11.27113
2217505,-0.58156,0.66629,9.48274
2217519,0.59099,0.09871,13.24471
2217534,1.06045,-0.41764,12.28833
2217550,-0.76581,0.35199,10.48989
2217565,0.43715,0.31074,13.50236
2217580,0.73741,-0.3127,11.51872
2217594,-0.64363,0.05649,9.31925
2217608,-0.25356,0.7179,11.4141
2217623,0.76336,-0.57644,13.00601
2217638,-0.26764,-0.04014,9.893
2217653,-0.22715,0.66581,10.48926
2217668,0.33868,-0.06894,13.07177
2217682,0.34664,-0.14338,9.9233
2217698,-0.65055,0.39613,10.4932
2217712,0.31852,0.01055,13.93659
2217726,0.83051,-0.46205,11.33178
2217740,-1.01613,0.18927,10.56428
2217754,0.46912,0.50839,14.20841
2217769,1.09151,-0.14439,12.11463
2217784,-0.67746,-0.08671,10.98426
2217800,0.65775,0.87023,14.10072
2217815,1.09734,-0.33322,11.67022
2217830,-0.76075,-0.19822,9.52152
2217843,-0.47035,0.6627,12.54507
2217856,0.43948,0.38656,12.4889
2217872,0.26111,-0.45779,9.54822
2217887,-0.40394,0.37252,10.79588
2217903,0.30955,0.28342,12.59117
2217920,-0.1059,-0.34114,9.71518
2217934,-1.31597,0.6728,11.42555
2217950,0.39772,0.49266,12.3686
2217964,0.32013,-0.6053,10.11631
2217979,-1.01812,0.32943,11.58824
2217993,0.24974,0.25478,14.32642
2218007,0.68602,-0.27394,11.55933
2218023,-0.94395,-0.19086,10.99947
2218038,0.30894,0.82384,14.79691
2218055,0.97305,-0.0581,11.86919
2218070,-0.80073,0.01731,11.0701
2218086,0.56968,0.68614,13.9283
2218102,1.12301,-0.36754,10.05315
2218117,-0.74064,-0.31061,9.70815
2218132,0.54696,0.63627,13.07635
2218148,0.88919,0.1267,10.21192
2218164,-0.82315,-0.39931,10.93288
2218179,0.12056,0.61238,13.86453
2218196,0.96833,0.17776,10.13953
2218212,-0.9771,0.04035,10.60752
2218229,0.08383,0.71329,13.09951
2218246,0.77779,0.06663,10.12775
2218262,-1.36962,-0.04239,12.92776
2218278,-0.13024,0.49464,12.23255
2218291,1.06016,0.04615,11.04388
2218305,-0.84284,-0.41177,9.77055
2218319,0.14664,0.37731,12.311
2218334,0.79933,0.87877,9.86128
2218351,-0.66065,-0.16942,10.49154
2218365,0.0619,0.18818,13.81341
2218380,0.46612,0.38824,10.3219
2218395,-0.15493,-0.48066,9.91758
2218411,-0.2213,0.17843,13.33402
2218427,0.47045,1.04951,9.86905
2218444,-0.36385,-0.69761,10.90271
2218460,-0.26693,-0.07585,13.58293
2218477,0.95978,0.56732,9.91295
2218491,-0.21117,-0.67923,11.23652
2218507,-0.26886,-0.06238,13.48196
2218522,0.51961,0.75178,10.34897
2218537,-0.23783,-0.31818,11.1808
2218552,-0.70604,-0.05275,13.25293
2218568,0.19548,0.5343,10.66519
2218582,0.1656,0.06755,10.08935
2218597,-0.64118,-0.31025,13.10544
2218612,0.5803,0.40996,9.92832
2218626,0.65878,0.64042,9.39334
2218643,-1.18951,-0.09198,13.86818
2218657,0.51571,0.18645,10.44595
2218671,1.04749,0.47593,10.40833
2218687,-0.86209,-0.91389,14.24315
2218702,0.32144,0.01303,10.9709
2218718,0.61519,0.80252,10.44448
2218732,-1.49288,-0.19731,14.01423
2218746,-0.23466,-0.04187,12.00142
2218761,0.66095,0.81356,9.9804
2218777,-0.53715,-0.15242,14.17041
2218793,-0.2368,-0.21982,12.03047
2218808,0.8367,0.79419,10.27342
2218822,-0.2669,0.30361,13.25506
2218837,-0.26991,-0.72507,12.50657
2218851,0.3743,0.00635,9.66943
2218866,0.235,0.2213,11.74989
2218880,-0.99087,-1.02187,12.41537
2218894,0.64817,0.00799,9.82858
2218909,1.19687,0.74271,10.60102
2218924,-0.86254,-0.55968,14.44243
2218938,0.34587,-0.34908,10.47638
2218952,0.95546,0.53001,10.08159
2218967,-0.37135,-0.24431,14.22555
2218981,-0.08876,-0.62856,11.34855
2218996,0.67677,0.42864,10.11344
2219010,-0.29084,0.37196,13.79899
2219025,-1.06195,-0.6338,11.49263
2219040,0.41949,0.17016,10.1729
2219053,0.71039,0.68803,11.94624
2219068,-1.14567,-0.40835,12.90008
2219081,0.24128,-0.21847,10.11321
2219097,1.53531,0.79216,11.1495
2219111,-0.82156,0.19887,13.89902
2219125,-0.0836,-0.43317,10.60705
2219140,0.89843,0.52257,9.72624
2219156,-0.41867,0.40646,14.25578
2219171,0.12724,-0.54697,10.60019
2219186,0.82177,0.32332,10.10275
2219201,-0.11541,0.82524,14.63043
2219214,-0.48765,-0.43072,11.11462
2219230,0.42668,-0.28137,9.70367
2219246,0.31153,0.23002,14.25995
2219262,-0.71561,-0.58102,9.96616
2219277,0.32801,-0.27484,10.66445
2219293,0.11006,0.46758,15.17399
2219308,-1.15043,-0.31649,11.71803
2219322,0.17457,-0.33067,10.36993
2219336,0.80353,0.74387,13.42987
2219351,-1.28149,0.40105,11.05812
2219366,0.46363,-0.25107,8.99582
2219381,1.00224,0.43521,12.56926
2219397,-0.89116,0.32435,11.95955
2219415,0.71661,-0.34501,9.65146
2219429,1.24178,0.59676,13.77927
2219444,-0.67065,0.46326,11.2209
2219458,0.38428,-0.79065,10.25768
2219472,0.97098,-0.1037,12.39708
2219486,-0.35327,0.45705,13.74087
2219500,-0.61819,-0.18967,10.68101
2219514,0.46165,-0.3053,11.43142
2219529,0.06487,0.44855,14.07463
2219546,-0.98034,-0.04294,9.44069
2219561,0.18378,-0.24138,10.8474
2219575,0.20788,0.29709,13.70404
2219589,-1.41806,0.55329,10.1871
2219605,0.33816,-0.35192,9.76454
2219620,0.80606,0.12168,14.47354
2219635,-0.92968,0.49499,10.37344
2219651,0.56296,-0.67702,10.57658
2219666,1.37881,0.15476,14.46615
2219684,-0.91478,0.63083,10.75646
2219700,0.60165,-0.35039,10.45299
2219716,0.9726,0.17574,14.88878
2219730,-0.81494,0.85877,11.09533
2219745,0.45942,-0.67916,10.06062
2219761,0.81276,-0.16371,14.70337
2219779,-0.86053,0.49462,10.51465
