time,ax,ay,az
2117021,-0.17236,-0.14363,10.14768
2117037,0.49774,-0.42309,13.62288
2117053,-0.48597,0.58504,9.46476
2117069,0.20076,-0.36861,9.19382
2117083,0.29441,-0.13465,13.28873
2117099,-0.94254,0.46843,9.04214
2117114,0.49796,-0.37235,9.87622
2117128,0.44097,-0.00118,13.43146
2117143,-0.70524,0.40271,9.28465
2117159,0.57459,-0.42997,11.46037
2117175,-0.12023,0.32088,13.4645
2117190,-0.38637,-0.00381,10.17156
2117205,0.54812,-0.53565,11.18803
2117220,-0.10531,0.61646,12.39733
2117234,0.02426,0.28738,8.97702
2117248,0.27186,-0.20134,12.52643
2117262,-0.20168,0.52549,13.08532
2117277,-0.13687,0.47014,9.32558
2117293,0.61884,-0.31387,10.82286
2117308,-0.3672,0.57862,11.29328
2117323,0.19412,-0.17895,9.34187
2117339,0.42235,-0.55441,13.28574
2117353,-0.68033,1.00867,10.69593
2117367,0.32227,0.01972,9.15124
2117382,0.51978,-0.85078,11.94021
2117397,-0.88457,0.55337,9.74093
2117413,0.27153,-0.31215,9.84855
2117429,0.13893,-0.58172,14.36503
2117443,-0.49938,0.90774,10.36892
2117456,0.31732,0.03189,9.61953
2117471,0.31848,-0.62765,12.403
2117487,-0.64569,0.58049,9.84464
2117502,0.40896,-0.50248,11.17905
2117518,-0.2722,-0.2825,13.59791
2117534,-0.04919,1.01282,9.01011
2117550,0.53893,-0.1526,10.61666
2117564,-0.60459,0.22284,12.7694
2117580,0.43103,0.56272,8.98984
2117597,0.80225,-0.38569,12.47217
2117611,-0.53337,0.43894,12.87962
2117626,0.45662,0.28296,10.11447
2117640,0.60249,-0.28856,11.99603
2117655,-0.50767,0.58523,11.83952
2117669,0.45476,0.22622,9.70531
2117685,0.62675,-0.76222,12.34798
2117703,-0.27935,0.78829,9.50556
2117718,0.68956,-0.19434,9.74547
2117733,-0.24979,-0.65159,12.81295
2117747,-0.20971,0.5787,10.03772
2117762,0.53491,-0.35667,9.91388
2117778,-0.75098,-0.77957,14.19098
2117794,0.02677,0.92129,10.40633
2117809,0.50359,-0.1255,10.59232
2117824,-1.02511,-0.25486,13.3627
2117840,0.43207,0.86617,11.00574
2117855,0.48526,-0.4111,11.84956
2117869,-0.78389,-0.0608,14.11838
2117883,0.504,1.05515,10.59269
2117897,0.45168,0.0756,10.87071
2117912,-0.77963,-0.16501,12.93465
2117927,0.77174,1.05864,9.3742
2117942,0.5178,-0.32684,9.85024
2117957,-0.28961,0.22523,13.62256
2117973,0.9427,0.74555,10.22626
2117987,-0.05116,-0.31535,11.90425
2118004,-0.45041,0.59722,12.25861
2118018,0.73333,0.36856,10.7538
2118033,-0.37409,-0.50047,13.77758
2118049,0.07763,0.58893,10.91533
2118064,0.68598,0.18018,9.9232
2118080,-0.93206,-0.64919,13.19436
2118096,0.48126,0.49919,8.43002
2118111,0.44048,-0.46376,9.83256
2118127,-0.38577,-0.85189,14.15321
2118145,0.74717,0.82141,8.91573
2118159,-0.11837,-0.37814,11.07088
2118174,-0.44903,-0.32612,13.0423
2118189,0.53118,0.55163,9.6104
2118204,-0.65793,-0.23407,11.77389
2118219,-0.06525,-0.09913,12.40175
2118235,0.98047,0.796,8.9144
2118250,-0.5694,-0.21025,12.31015
2118266,0.33916,0.46814,11.02207
2118280,0.78211,0.37174,10.42144
2118294,-0.6375,-0.19462,13.30994
2118310,0.22795,0.68165,11.66732
2118325,0.14535,0.35933,9.79709
2118340,-0.67372,-0.38038,15.69963
2118354,0.20014,0.25367,12.4898
2118370,0.02142,0.00974,10.05779
2118385,-0.48203,-0.40986,13.99447
2118399,0.50216,0.72349,9.11978
2118414,-0.21948,-0.07632,9.85583
2118430,-0.2206,-0.73514,14.17814
2118445,0.43534,0.53217,8.83147
2118459,-0.32507,-0.09345,9.54821
2118474,0.09767,-0.55228,13.82957
2118487,0.74428,0.75517,8.27928
2118501,0.18739,0.23426,8.5031
2118517,0.11227,-0.28338,14.29192
2118533,0.25809,0.58869,9.07471
2118549,-1.01188,-0.29332,11.47997
2118563,0.27617,-0.58655,13.52943
2118579,0.54486,0.98131,8.72823
2118594,-0.74899,-0.17065,11.78
2118609,0.31263,-0.46193,12.12053
2118624,0.19058,0.57357,10.15274
2118639,-0.55857,-0.10944,13.32803
2118654,0.44896,-0.37483,12.11285
2118669,0.27971,0.80352,10.52359
2118685,-0.31212,-0.25092,13.30243
2118700,0.36368,-0.09712,11.75956
2118718,-0.69615,0.06352,10.42912
2118735,0.14642,-0.58199,15.10407
2118750,0.41397,0.58666,9.87286
2118765,-0.85148,-0.14105,10.71192
2118779,0.11163,-0.57362,14.27575
2118794,0.41685,0.59816,10.29139
2118807,-0.74456,-0.20348,10.98468
2118821,0.34348,-0.56808,14.12988
2118835,0.69854,0.44816,9.30915
2118849,-0.63359,0.33936,9.9036
2118864,0.27355,-0.15308,14.13548
2118879,0.4761,0.56638,10.44354
2118895,-0.37151,-0.22735,11.43439
2118910,0.78798,-0.82579,14.29969
2118925,0.2887,0.76664,9.23829
2118941,-0.3095,-0.15402,11.50635
2118957,0.39538,-0.76902,13.06374
2118975,-0.74512,0.51524,10.46313
2118989,0.03057,-0.44093,14.5389
2119005,0.11916,0.12126,12.05642
2119020,-0.8993,0.63317,10.5819
2119034,-0.08562,-0.41441,13.0196
2119052,0.14826,0.07126,9.42677
2119066,-0.39595,0.39294,10.12741
