time,ax,ay,az
2135503,0.29097,-0.17552,8.56399
2135518,0.48865,0.92759,10.89879
2135533,-0.1363,-0.156,12.31235
2135549,-0.0134,-0.33654,9.02811
2135566,0.49911,0.40026,11.21305
2135582,0.68223,0.31024,13.74337
2135595,-0.55757,-0.68866,13.71158
2135610,0.42425,-0.5855,10.13558
2135624,0.07714,0.87298,13.25253
2135638,0.12937,0.53424,13.44143
2135653,-0.4316,-0.37213,12.4017
2135667,0.31694,-0.37284,9.90003
2135681,0.25097,0.8617,12.05556
2135697,-0.26617,-0.02024,14.13104
2135711,-0.43545,-0.5236,11.3424
2135726,0.16533,-0.03618,8.77823
2135741,0.26267,0.75323,12.10021
2135758,-0.67171,-0.53773,13.31009
2135772,-0.04436,-0.42694,8.51082
2135787,0.11879,0.31526,10.47336
2135802,0.03859,0.50271,12.62699
2135816,-0.48536,-0.20053,12.895
2135830,0.30087,-0.19808,9.01994
2135845,0.5731,0.53711,12.17624
2135860,0.17284,0.35208,12.66086
2135875,-0.24473,-0.19877,10.95709
2135889,0.33817,-0.43171,8.35768
2135905,0.39584,0.60613,12.71678
2135919,-0.22658,-0.04162,13.23149
2135935,0.1741,-0.35224,9.50993
2135949,0.55432,-0.31172,10.31641
2135963,0.4937,0.5518,11.99561
2135977,-0.64094,-0.05092,13.35274
2135992,0.15001,-0.31523,8.27588
2136005,0.10462,-0.29027,9.87
2136022,-0.02503,0.60848,12.15215
2136038,-0.85755,-0.28009,11.62196
2136056,0.12709,-0.5372,8.79134
2136071,0.38546,0.5248,11.6782
2136087,-0.61608,-0.09379,13.12901
2136103,0.14677,-0.10865,7.63856
2136119,0.46792,0.41016,10.47325
2136135,0.03096,0.71998,12.62386
2136151,-0.29321,-0.32865,10.41419
2136166,0.32637,-0.38845,8.79657
2136182,0.3741,0.72781,11.33033
2136197,-0.49626,0.11571,12.12931
2136214,0.39676,-0.28328,7.94836
2136229,0.58882,-0.04406,10.95261
2136245,-0.15836,0.49817,12.33483
2136259,-0.62003,-0.26384,11.5344
2136274,0.44862,-0.31881,10.53266
2136289,0.30237,0.29065,12.7481
2136303,-0.673,0.48821,12.88355
2136317,-0.35221,-0.57011,10.53564
2136332,0.43784,-0.3607,9.50292
2136348,0.49527,0.29302,12.44944
2136363,-0.76992,0.38666,13.42374
2136378,0.04486,-0.07437,9.11948
2136393,0.29703,-0.08804,12.44704
2136409,0.12995,0.8012,12.21624
2136423,-0.53085,-0.23679,11.79079
2136437,0.29898,-0.29901,8.06473
2136451,0.45394,0.01139,11.93862
2136466,-0.01421,0.48785,13.99581
2136480,-0.44575,-0.34808,12.72644
2136494,0.34338,-0.63014,9.99744
2136508,0.3809,0.08531,11.55114
2136523,-0.35784,0.54149,12.7564
2136537,-0.44701,-0.22941,10.08244
2136551,-0.01229,-0.28594,8.54651
2136567,0.17526,0.45917,10.86328
2136582,-0.68705,0.47224,12.77633
2136596,0.08821,-0.27826,9.88354
2136610,0.48079,-0.33356,10.09498
2136623,0.55447,0.49455,11.62996
2136637,-0.54694,0.42484,12.66192
2136654,0.17342,-0.29298,8.43052
2136669,0.39915,-0.32085,11.06875
2136683,0.10562,0.6624,12.63964
2136699,-0.59985,-0.15212,11.71273
2136714,0.22002,-0.29279,9.68243
2136730,0.61056,-0.23016,10.92449
2136745,-0.48252,0.73841,12.43373
2136760,0.09602,-0.20318,9.27444
2136775,0.23853,-0.45905,10.84192
2136789,0.16815,0.1053,12.28271
2136804,-0.55702,0.66789,12.64055
2136819,0.27471,-0.22673,7.7265
2136835,0.50307,-0.32201,9.94987
2136850,-0.22894,0.69581,11.88381
2136865,-0.50709,0.17359,11.64778
2136881,0.37719,-0.3295,10.11529
2136895,0.3821,-0.00425,11.86689
2136911,-0.71939,0.73753,13.65453
2136926,0.12398,-0.34029,10.30324
2136941,0.242,-0.24862,10.68599
2136956,0.04903,0.36074,11.43043
2136973,-0.53117,0.2854,13.25916
2136989,0.43763,-0.21849,8.80883
2137004,0.46888,-0.30849,11.68136
2137020,-0.5612,0.47666,13.55461
2137035,-0.04199,-0.66709,8.96457
2137049,0.2926,-0.4046,10.59642
2137064,0.37917,-0.11845,11.88346
2137080,-0.57845,0.59144,12.26698
2137094,0.31042,-0.42916,7.60758
2137112,0.29101,-0.65947,11.64116
2137128,-0.55562,0.81973,14.36462
2137144,-0.1022,-0.00672,11.3273
2137163,0.21892,-0.58074,12.2684
2137178,0.14783,0.15184,13.26437
2137194,-0.29538,0.46263,10.93648
2137211,0.31515,-0.46852,9.04424
2137225,0.30187,-0.45824,11.14479
2137241,-0.60082,0.867,12.62611
2137257,0.35209,-0.20818,7.8029
2137271,0.50555,-0.46621,10.1224
2137287,0.32128,0.0246,12.23247
2137300,-0.35785,0.73239,12.18468
2137316,0.32783,-0.33495,7.32075
2137331,0.3529,-0.52054,12.22692
2137346,-0.39709,0.26747,13.60934
2137363,0.10768,0.21378,10.90034
2137379,0.45807,-0.58115,10.41805
2137393,0.38924,-0.4011,12.08912
2137408,-0.44971,0.73901,12.89595
2137426,0.19508,-0.16277,7.42358
2137439,0.12836,-0.47396,11.47712
2137453,0.03081,-0.23802,13.26165
2137471,-0.221,0.45673,11.79787
2137486,0.27128,-0.48457,9.53325
2137503,0.40317,-0.70644,11.61241
2137518,-0.3396,0.63281,13.78943
2137533,0.32111,0.07561,8.87907
2137549,0.31264,-0.36545,11.64134
2137564,-0.14411,-0.0275,12.81949
2137579,-0.26793,0.73411,12.67727
2137594,0.36881,-0.19497,8.97687
2137609,0.17816,-0.21845,11.70181
2137623,-0.37949,0.22995,14.27097
2137639,-0.17526,0.72341,10.51279
2137654,0.01883,-0.27323,9.39799
2137669,0.32814,-0.63444,11.72375
2137686,-0.26946,0.76593,12.72014
2137702,0.49289,0.04951,8.06919
2137718,0.4748,-0.25534,12.21507
2137734,-0.60432,-0.1066,13.94629
2137747,-0.14209,0.47295,11.55143
2137763,0.21828,-0.45014,10.00799
2137778,0.21422,-0.42894,12.70369
2137793,-0.6639,0.39213,13.59345
2137808,0.31858,0.49128,9.44016
2137822,0.40368,-0.59368,11.52867
