time,ax,ay,az
2234519,0.63252,0.09303,13.71864
2234537,-0.31101,-0.0955,10.40048
2234552,-0.29884,0.30574,13.03398
2234567,0.53136,-0.34054,8.98704
2234581,-0.88354,0.18818,12.2854
2234598,0.66943,0.11616,13.43768
2234613,-0.33832,0.00261,11.31556
2234628,-0.57363,0.41278,12.72521
2234642,0.58443,-0.57498,7.93866
2234655,-0.57416,0.18119,10.6671
2234668,-0.14391,0.43085,13.93233
2234683,0.155,-0.5654,10.10817
2234696,-1.20653,0.18139,10.84171
2234711,0.29378,0.48444,13.82129
2234725,0.40548,-0.53039,8.84564
2234739,-0.86896,0.36467,13.73493
2234754,0.35091,0.12536,11.30713
2234769,-0.50699,-0.14409,11.23302
2234782,-0.31632,0.22409,13.2234
2234796,0.67708,-0.24407,8.57579
2234811,-0.44596,0.03752,11.69775
2234826,0.21134,0.42447,14.39763
2234840,0.21547,-0.84378,10.72884
2234853,-0.7933,-0.06644,12.91885
2234866,0.41019,0.26289,13.30227
2234882,-0.1705,-0.44907,9.2631
2234897,-0.39891,0.34213,12.80359
2234912,0.34667,0.07422,10.49583
2234928,-1.06036,0.03987,12.62102
2234944,0.44341,0.24843,11.70883
2234959,-0.01088,-0.62908,9.23974
2234975,-0.30492,0.44498,13.27776
2234990,0.36649,-0.03423,8.96955
2235004,-0.49114,0.04474,10.90714
2235021,0.66684,0.46421,12.14775
2235036,0.31672,-0.46741,9.88473
2235050,-0.37253,0.3964,12.44276
2235067,0.51487,0.33063,8.71019
2235082,-0.49368,0.01024,12.52638
2235097,0.45288,0.2924,13.10343
2235112,0.49338,-0.5879,11.36798
2235129,-0.36198,0.30808,14.88448
2235142,0.31852,0.57752,9.23967
2235158,-0.70013,-0.23669,12.54441
2235175,0.59872,0.42588,10.82827
2235190,0.14874,-0.58642,10.04945
2235205,-0.62453,0.17999,13.88717
2235218,0.25559,0.3541,8.52627
2235234,-0.93742,-0.68214,11.78565
2235249,-0.01314,0.27614,14.15293
2235263,0.23222,0.23972,9.37202
2235278,-1.09495,-0.01958,12.31283
2235295,0.30389,0.36516,8.82874
2235309,-0.41777,-0.69187,9.57387
2235324,-0.19237,0.14582,13.2618
2235339,0.32165,0.32489,8.39342
2235355,-0.98826,-0.33746,13.88262
2235369,0.56796,0.50147,10.61478
2235384,-0.27193,-0.30788,11.26466
2235399,-0.61402,0.00871,14.71919
2235414,0.85955,0.40755,8.61698
2235429,-0.4625,-0.72414,12.87984
2235444,0.48193,0.3622,11.53161
2235458,0.31706,0.25718,9.21326
2235472,-0.71561,-0.31927,12.5508
2235486,0.72472,0.40043,8.16691
2235500,-0.21021,-0.23823,9.73027
2235514,-0.61588,0.06887,14.27536
2235528,0.65596,0.58399,7.36408
2235542,-0.9757,-0.55721,11.83393
2235559,0.51132,0.0981,11.77384
2235574,0.5152,0.19853,10.79686
2235588,-0.76027,-0.48992,14.67404
2235606,0.58168,0.4042,7.70555
2235621,-0.88793,-0.60466,13.41552
2235634,-0.01103,-0.13476,13.75972
2235648,0.51807,0.29048,9.81475
2235664,-0.59827,-0.74044,13.32222
2235678,0.73584,0.33201,8.99679
2235694,-0.26563,0.05174,11.18328
2235707,-0.67918,-0.37687,14.65843
2235722,0.58384,0.24221,8.17103
