trial_id,mass_g,source_file,feature_scope,sample_count,duration_ms,median_sample_rate_hz,axis_correlation_xy,axis_correlation_xz,axis_correlation_yz,ax_mean,ax_std,ax_rms_centered,ax_mean_abs_centered,ax_median_abs_deviation,ax_peak_abs_centered,ax_peak_to_peak,ax_crest_factor,ax_skewness,ax_excess_kurtosis,ax_dominant_frequency_hz,ax_spectral_centroid_hz,ax_spectral_entropy,ax_relative_power_0_5_hz,ax_relative_power_5_15_hz,ax_relative_power_15_30_hz,ay_mean,ay_std,ay_rms_centered,ay_mean_abs_centered,ay_median_abs_deviation,ay_peak_abs_centered,ay_peak_to_peak,ay_crest_factor,ay_skewness,ay_excess_kurtosis,ay_dominant_frequency_hz,ay_spectral_centroid_hz,ay_spectral_entropy,ay_relative_power_0_5_hz,ay_relative_power_5_15_hz,ay_relative_power_15_30_hz,az_mean,az_std,az_rms_centered,az_mean_abs_centered,az_median_abs_deviation,az_peak_abs_centered,az_peak_to_peak,az_crest_factor,az_skewness,az_excess_kurtosis,az_dominant_frequency_hz,az_spectral_centroid_hz,az_spectral_entropy,az_relative_power_0_5_hz,az_relative_power_5_15_hz,az_relative_power_15_30_hz,magnitude_mean,magnitude_std,magnitude_rms_centered,magnitude_mean_abs_centered,magnitude_median_abs_deviation,magnitude_peak_abs_centered,magnitude_peak_to_peak,magnitude_crest_factor,magnitude_skewness,magnitude_excess_kurtosis,magnitude_dominant_frequency_hz,magnitude_spectral_centroid_hz,magnitude_spectral_entropy,magnitude_relative_power_0_5_hz,magnitude_relative_power_5_15_hz,magnitude_relative_power_15_30_hz
mass_0.25g_trial_01,0.25,data/cleaned/0.25g/mass_0.25g_trial_01.csv,full_trial,888.0,13400.0,66.66666666666667,-0.012450640925868265,-0.008078263186629077,-0.009134687405608827,0.07190752252252251,0.26538805980295954,0.26538805980295954,0.22353263056975894,0.20713,0.6167175225225225,1.2126000000000001,2.3238329673927742,0.04124997107138572,-0.8988437387482735,24.00279010356472,21.239782110034593,0.40333147570563427,0.05038693547748246,0.10154308447123347,0.8422153431953124,0.054149493243243245,0.22913770004532866,0.22913770004532866,0.19113932508522036,0.16866000000000003,0.5867894932432433,1.0493999999999999,2.5608596626708,-0.3297750475650599,-0.8776989489127316,24.22641858279048,21.252708365207035,0.3962611207936466,0.06760299357178373,0.07878236102366638,0.848427833305157,11.448380360360362,1.457362376078168,1.457362376078168,1.254735476016557,1.26201,3.6132796396396376,6.72649,2.4793282020653957,-0.0137105621668738,-1.0321833974476717,23.77916162433896,20.19395276041818,0.45479234109572186,0.10159024705901776,0.07117631350922564,0.8211391557431034,1.3298054358828573,0.6917062279412046,0.6917062279412046,0.5794930319437771,0.5527003706234135,2.321770850316969,3.6254005761671713,3.3565851463091363,0.36562328915849046,-0.5258661006990897,23.77916162433896,15.728845782259356,0.8665970766129186,0.15225020037754805,0.22183522968267927,0.6007745397294744
mass_0.25g_trial_02,0.25,data/cleaned/0.25g/mass_0.25g_trial_02.csv,full_trial,795.0,11975.0,66.66666666666667,0.169535667196628,0.034829941384068815,0.018074189733999404,0.07285620125786164,0.37865425644436007,0.37865425644436007,0.34002674650528064,0.32679,0.7074937987421384,1.39527,1.8684427461231996,0.2184319540778243,-1.345517293039461,17.68128044524419,17.33883950874893,0.21853091549490838,0.020553454318597314,0.05012756054763023,0.9149953703703374,0.011966327044025159,0.3878646764093529,0.3878646764093529,0.32674202602745145,0.24919000000000002,0.9634536729559748,1.6721300000000001,2.483994371117066,0.577136184333527,-0.7323189028311989,17.597878178993042,17.24720525259398,0.4518186052286532,0.04037888687353354,0.0620354481841952,0.8587015952665477,11.47838602515723,1.3206722488632576,1.3206722488632576,1.1299337194889438,0.8961300000000012,3.2254639748427696,5.93436,2.442289506438122,0.46598993423742163,-0.878936036856198,18.0148895102488,17.60278773219532,0.25942568645429187,0.03668418016088513,0.05352285928875085,0.8779731161187425,1.2902735565046568,0.610890654235209,0.610890654235209,0.49644043618150563,0.4333334902710274,1.9397405434439026,3.1588926621791575,3.1752663590382104,0.6205696803851486,-0.15210060451316032,30.275022649168122,18.90865368688417,0.7880292043886558,0.13360261672618623,0.25339019009474656,0.3111071943897147
mass_0.25g_trial_03,0.25,data/cleaned/0.25g/mass_0.25g_trial_03.csv,full_trial,809.0,12172.0,66.66666666666667,-0.061725286625149846,-0.04564219911973627,-0.0037166436304276822,0.04994839307787391,0.3227845798876393,0.3227845798876393,0.2721733354520605,0.26751,0.711628393077874,1.3582200000000002,2.2046542413072845,-0.19674513436851834,-1.0001264510468446,28.308704205440755,21.627448237801467,0.5968366230100356,0.08629593498054698,0.223359083126439,0.6557399587811766,0.024507367119901112,0.3135390312221795,0.3135390312221795,0.27686350515904967,0.25704,0.6879026328800989,1.31027,2.193993616037674,0.2806510254832634,-1.172359247770794,27.898433129999585,21.093299065558707,0.6086174779087591,0.1316621003437625,0.17985846845598777,0.6579841581675874,11.471665475896167,1.2249621025415816,1.2249621025415816,1.0348275193015535,0.9558599999999995,2.850065475896166,5.646789999999999,2.3266560410177424,-0.19377038232630822,-0.9124655055168471,27.98048734508782,21.364706265350318,0.622166906933765,0.10538472961084919,0.20179859583954654,0.653051614576224,1.1653125449145125,0.5874312167743025,0.5874312167743025,0.49488347044585435,0.44542681213225244,1.6968732386369905,2.7830061545573104,2.8886330691699476,0.4631945826018274,-0.5933834930764008,10.174722670941025,12.738797872914478,0.8580195413249612,0.12149440376175072,0.6088164370708807,0.24279852802786014
mass_0.25g_trial_04,0.25,data/cleaned/0.25g/mass_0.25g_trial_04.csv,full_trial,755.0,11387.0,66.66666666666667,0.002629289796684086,0.09534607808760781,-0.031289045233155115,0.10537623841059601,0.43006322552661225,0.43006322552661225,0.36751238728125957,0.32615000000000005,1.079036238410596,2.05915,2.509017684758599,-0.2962234263116808,-0.8703832143207859,18.593062729355267,17.448670182170204,0.49955431226428554,0.05363811416891967,0.09712035380849508,0.8357068009664298,0.005928980132450332,0.3246299811188294,0.3246299811188294,0.2769595027235648,0.22111999999999998,0.7477510198675497,1.46661,2.3033948290618254,0.4808060520181505,-0.9030567163555276,18.768468981518996,17.93662145480851,0.33905321811629197,0.04313676650535844,0.08795356491118077,0.8592337227003809,11.538062781456954,1.5380160704491828,1.5380160704491828,1.307887127231262,1.0131699999999988,4.248197218543046,6.78279,2.762127977832082,0.6238116025440652,-0.739745970014944,18.5053596032734,17.724930108075014,0.42915736350025185,0.06539149779969097,0.06797106403371675,0.8467399147194781,1.4547843906484417,0.734462260621438,0.734462260621438,0.5834463301795163,0.47657889329205205,2.8074105829941747,4.124245199133804,3.8224027748121303,0.7795803217466534,0.3322656184158599,18.5053596032734,17.98700122895724,0.8264698662088993,0.07169942321238273,0.3039921243484963,0.5598726560429851
mass_0.25g_trial_05,0.25,data/cleaned/0.25g/mass_0.25g_trial_05.csv,full_trial,801.0,12036.0,66.66666666666667,-0.08009150049446175,-0.09116365672015882,0.5594922324685033,0.022324019975031213,0.26296667352364156,0.26296667352364156,0.22967563348560865,0.21588000000000002,0.5951840199750312,1.15583,2.2633439135074362,-0.21024394156617596,-1.076175877957879,22.23873531284769,19.072414268670986,0.42626755122044113,0.10414527010038586,0.08563053194402033,0.8043838526135662,0.04386209737827715,0.2922809046705783,0.2922809046705783,0.2555318973941749,0.24644,0.6483420973782772,1.1917,2.2182157199390278,-0.24015336729651848,-1.1372569919873687,22.487676379782553,20.789379648653483,0.4433776009204873,0.055901285259296794,0.04244275444908486,0.8957648672344778,11.477961722846443,1.2693355358846037,1.2693355358846037,1.0745173855714065,1.0551100000000009,2.752918277153558,5.11369,2.168786896236259,0.17588696312645616,-1.0374568977973315,22.4046960241376,20.325054747184687,0.46458478042918655,0.07218694277975242,0.04543229339101568,0.8774452997450418,1.1798079534216301,0.6114290591079717,0.6114290591079717,0.5271691342531338,0.519117908598693,1.6508608363987591,2.72682104557274,2.7000038872984526,0.26275535210226986,-0.9738167474877217,22.4046960241376,16.34073070277617,0.8013090293860868,0.21566529864354525,0.11175035306817252,0.6568839498351938
mass_0.25g_trial_06,0.25,data/cleaned/0.25g/mass_0.25g_trial_06.csv,full_trial,720.0,10911.0,66.66666666666667,-0.5151504496410111,-0.13581635295459132,0.026457579025389928,0.0873285972222222,0.3433492711622024,0.3433492711622024,0.28812966157407405,0.280285,0.7971114027777778,1.4486400000000001,2.3215759278580577,0.28394682497056434,-0.9316040120780968,17.75552704212967,17.98863322640344,0.29388978822908635,0.031575635319655314,0.0461529061893907,0.8645755892156262,0.011198083333333334,0.34400002889929426,0.34400002889929426,0.30342353912037034,0.29422000000000004,0.7544280833333333,1.47755,2.1931047091690554,-0.13614529184763727,-1.1729795374204555,17.75552704212967,16.48197672094021,0.297628675056956,0.047345269681340924,0.098926037793313,0.845342530725726,11.464499486111112,1.4057816416926752,1.4057816416926752,1.1787368617283946,0.8209550000000005,3.7024294861111127,6.145630000000001,2.6337159173974465,-0.7237416777251754,-0.5671974431021498,17.847050377398382,17.646880809704037,0.3922038638641451,0.04451053568470098,0.07364751128288662,0.827458401725749,1.31336531215235,0.6982251233273145,0.6982251233273145,0.555936305883045,0.4281692729664671,2.436629685342176,3.527964263426231,3.4897479393618593,0.9553510545633878,0.4794863116343424,17.847050377398382,17.560578095580784,0.8354967149177465,0.1431103465212799,0.2732075953107639,0.373718003841257
mass_0.25g_trial_07,0.25,data/cleaned/0.25g/mass_0.25g_trial_07.csv,full_trial,750.0,11301.0,66.66666666666667,0.5207328648523093,-0.05952474426605469,0.03690715487383649,0.01074533333333333,0.5289571809453851,0.5289571809453851,0.45445509866666667,0.433415,1.0705446666666667,2.1398,2.023877745176505,-0.14995669961652744,-1.1175365660462193,23.59472613041779,21.753535656665765,0.5281676561283686,0.04332738861668799,0.04029686110390753,0.9062586818018008,0.08428289333333333,0.25855972033664093,0.25855972033664093,0.22428660433777778,0.20376499999999997,0.5953228933333334,1.09082,2.3024579874940763,-0.30298275063066216,-1.0709064383094238,23.59472613041779,21.523595568562534,0.38809177169723635,0.04551990666836629,0.07564955234010208,0.8730496966396514,11.518569613333334,1.6996763666758006,1.6996763666758006,1.4536317724444443,1.3672050000000002,4.172089613333334,8.1704,2.4546376563986936,-0.11860467499066704,-0.9229339282760582,23.241247087265464,19.914995381832664,0.5181090535721857,0.09035975948137107,0.09794826075495922,0.8057725151951385,1.6094197747310695,0.8033159829077813,0.8033159829077813,0.6608375428084117,0.5783720273544426,2.624756682009348,4.086954969194956,3.267402538797319,0.5336939061070578,-0.35878643610601335,20.059935698894524,16.976645129919717,0.8559153919658068,0.13934326265445854,0.1527107830587915,0.6693026790409297
mass_0.25g_trial_08,0.25,data/cleaned/0.25g/mass_0.25g_trial_08.csv,full_trial,692.0,10425.0,66.66666666666667,-0.007338411172404955,-0.02516582711042068,-0.03529928954991474,0.10131998554913293,0.28474925766573084,0.28474925766573084,0.25255007304788,0.24204,0.6555599855491329,1.1791299999999998,2.302235977446162,-0.17077306650533622,-1.2464743765943833,25.861853869331934,22.707543550534968,0.5054081416497539,0.06288226437624952,0.09241550239590562,0.8315152089684889,0.024435549132947983,0.24919668591658334,0.24919668591658334,0.2185817827191019,0.211835,0.5297155491329479,1.0438999999999998,2.12569259171555,-0.15434032926957553,-1.192398052749304,25.38293064952949,20.991540029161744,0.5105352168225098,0.09375722189207908,0.1096473844086681,0.790529600376966,11.475735765895955,1.3381387188739284,1.3381387188739284,1.1612833756557188,1.1020950000000003,3.0632242341040445,6.000599999999999,2.2891679247438645,0.1638874831877545,-1.0715613266040527,25.47871529348998,21.36317525377027,0.4841199894069617,0.0828736418942659,0.11467107103941312,0.7939519419454273,1.2505051828358371,0.6083034988089915,0.6083034988089915,0.5051566977746067,0.46712425253632195,1.8294576904949613,2.9661687526445037,3.007475206170752,0.4008978715384582,-0.5206354887247677,25.47871529348998,14.591393930425646,0.8450009272217835,0.14116677378884515,0.36622320722900065,0.4723030926549056
mass_0.25g_trial_09,0.25,data/cleaned/0.25g/mass_0.25g_trial_09.csv,full_trial,774.0,11698.0,66.66666666666667,0.022744010936943605,-0.01183062592707171,-0.032923330649178795,0.12794122739018088,0.34498358074573987,0.34498358074573987,0.2973088610460109,0.305345,0.7700612273901809,1.46334,2.232167762087588,-0.12426423333470897,-1.1294427098030044,25.27077885601662,22.392653893341446,0.4446922551671811,0.06978826967195992,0.07639607881508349,0.8428496057740329,0.07245457364341086,0.30811206966356164,0.30811206966356164,0.2676970700879354,0.22035500000000002,0.7057954263565891,1.21567,2.29071008846642,0.5140201683288439,-0.9785344668466509,25.526901614692463,22.15238573442394,0.5669975646721487,0.049723559879973296,0.11328788732262571,0.8257447814354854,11.476985335917313,1.3302157910018104,1.3302157910018104,1.1135266792861005,0.9709649999999996,3.442565335917312,6.18853,2.58797509336786,-0.407577543311652,-0.7808720075712423,25.69765012047636,19.945117572520722,0.6519429653447651,0.10147393413617986,0.200979312033656,0.6852139715429848,1.2447106816342612,0.6588748652913239,0.6588748652913239,0.5498044260158684,0.48450274515205055,2.233919263482462,3.315825212506768,3.39050612060414,0.6135611930259833,-0.33332881678738646,25.69765012047636,15.985271104945761,0.8650583856968125,0.06601036744487529,0.48038805461726797,0.4174201884192499
mass_0.25g_trial_10,0.25,data/cleaned/0.25g/mass_0.25g_trial_10.csv,full_trial,689.0,10394.0,66.66666666666667,0.004203555654873798,-0.026939189330411815,0.024239664130095054,0.042256923076923074,0.2873176358741169,0.2873176358741169,0.24221961370994752,0.19829,0.7188069230769231,1.31755,2.501784900498957,-0.4644038123328209,-0.7777830546852362,28.532705454391298,20.586468838529314,0.6366425705260415,0.11898329381939975,0.23548694074798826,0.6185139986597421,0.02951290275761974,0.25033205153057075,0.25033205153057075,0.21372632278748993,0.18517,0.5338070972423803,1.02873,2.132396127378005,0.40061508318019995,-0.968665620494491,28.436635739056648,24.102211002724538,0.4959462966455387,0.060495472412243914,0.1292834127327138,0.7859898004465365,11.399781277213354,1.5510506607571635,1.5510506607571635,1.294021174795301,1.0845399999999987,3.856568722786646,6.88739,2.4864234420969957,0.49564943212320506,-0.7379568160148411,28.148426593052694,21.325237014034258,0.6219240950182916,0.08103272452331664,0.24408523716235678,0.6422014029612033,1.3822351729313889,0.8002509849130853,0.8002509849130853,0.6664722470941173,0.5966813729269924,2.5157785289454044,3.80597667119081,3.1437368730244564,0.6213814788901079,-0.3210912723698307,10.567668686811592,14.37034254645232,0.8449593820497702,0.08883381297249811,0.5345771098526726,0.35054514926288627
mass_0.50g_trial_01,0.5,data/cleaned/0.50g/mass_0.50g_trial_01.csv,full_trial,754.0,11353.0,66.66666666666667,0.055593994491992545,-0.21107029573403951,0.0076898368036802875,0.06339083554376658,0.6097266590088265,0.6097266590088265,0.5146911227476447,0.48748,1.4698208355437667,2.8547000000000002,2.410622553281682,-0.17897988824247232,-0.8795201785586686,18.912609364225663,16.84348108481458,0.31724440698758427,0.08998495550088527,0.08221068994351713,0.8229117660336287,0.017077374005305037,0.36441323091555516,0.36441323091555516,0.3131631004932139,0.316615,0.7975873740053051,1.52189,2.188689395281942,-0.16955348680367927,-1.1110022782100872,18.560746864426115,17.899693015809984,0.38707879562202274,0.054159540026767,0.03984630748932667,0.8980320677596683,11.58797299734748,1.771254969914772,1.771254969914772,1.53759938759859,1.2827200000000012,4.4997229973474795,8.06122,2.5404151710377385,-0.3799991285026701,-0.9935847791877133,18.824643739275775,16.94063968972772,0.5228244911335281,0.1048869385426247,0.07925535660997703,0.8061598963360862,1.7429904963498468,0.7771048189622005,0.7771048189622005,0.6246245594819485,0.5494590053726333,2.7766056755341944,4.376066295751674,3.573013070800752,0.5257126682004916,-0.03824284582982296,28.58882810871321,16.808781828159596,0.8697788950122025,0.08383712221240332,0.3633389041890652,0.5198204218673077
mass_0.50g_trial_02,0.5,data/cleaned/0.50g/mass_0.50g_trial_02.csv,full_trial,661.0,9955.0,66.66666666666667,0.029659806065384237,-0.44694718783245857,0.03595096511938126,0.07936172465960666,0.34073853724438047,0.34073853724438047,0.29508270181566004,0.26087,0.8661182753403933,1.5625200000000001,2.5418852893625186,0.35382577075948346,-0.9775755983741976,22.46721441662696,18.889702601785196,0.41378185056650174,0.1291729046777309,0.07515958113897861,0.7870455962089502,0.0694573676248109,0.30077632375864716,0.30077632375864716,0.2567520480361438,0.21817,0.772977367624811,1.3691200000000001,2.569940871559669,-0.4152386275790405,-0.824498720743092,22.968714738426666,19.59336276355279,0.44269250079505024,0.0957838511581675,0.09189310425330098,0.8087684436874917,11.507681467473525,1.353964950397687,1.353964950397687,1.1173636265137177,0.9665200000000009,3.495518532526475,6.732559999999999,2.5816905611181222,0.3915335429353432,-0.5837473114044869,22.46721441662696,18.2886972035872,0.5776642102790431,0.14612864374592144,0.08564414758346062,0.7611644867162619,1.2488115230171901,0.6930079469833684,0.6930079469833684,0.5639534883945578,0.4643500824977851,2.2525185898604834,3.3671455128265597,3.250350302136639,0.7707559251133451,-0.018399580251422076,21.263613644307657,17.550238987475435,0.843926167754149,0.1435974642106826,0.11956402217803003,0.7163176789408021
mass_0.50g_trial_03,0.5,data/cleaned/0.50g/mass_0.50g_trial_03.csv,full_trial,770.0,11591.0,66.66666666666667,-0.06117366852689565,0.0024097208057523257,0.004191734769877446,0.03396431168831169,0.5699419377521556,0.5699419377521556,0.47815342877382355,0.39652,1.4861756883116883,2.71355,2.607591387594933,0.48238557314732594,-0.7394483183413496,18.524784679484156,17.74568096626527,0.3394117379741852,0.06982649763673049,0.06695458141592213,0.8469508572843718,0.094293012987013,0.3607701520510281,0.3607701520510281,0.3112193135435993,0.27398,0.825676987012987,1.4935999999999998,2.2886510492037644,0.3870858716534424,-1.0231196068958683,18.35246110107035,17.630811050179588,0.4076462304785882,0.0463017183420166,0.04964698116542964,0.8945890203801709,11.440777818181818,1.4950321585447692,1.4950321585447692,1.309332990318772,1.3189850000000005,3.655032181818182,6.959910000000001,2.444784990696059,0.06846801342488867,-1.1439782512802346,18.783270047104864,17.021043435313057,0.38436615438255073,0.05950558731520713,0.11664060717144585,0.8166875172296603,1.5120872458716763,0.635375661301914,0.635375661301914,0.5267257184662941,0.47876356688151694,2.208843862246984,3.608659670736263,3.4764376364699916,0.2982080699363359,-0.474808942707285,28.77803759510562,15.471924662138797,0.8941953155356214,0.19435073839211706,0.32987254205498673,0.4149604179470056
mass_0.50g_trial_04,0.5,data/cleaned/0.50g/mass_0.50g_trial_04.csv,full_trial,728.0,10943.0,66.66666666666667,0.08478912359171266,0.008432929029064975,0.0049304334971924215,0.10344508241758242,0.38470083125371707,0.38470083125371707,0.3431783191945417,0.330425,0.7560750824175825,1.5020600000000002,1.9653585877461686,-0.13877232277261842,-1.3038173097060275,24.365643951340253,20.727977236640328,0.5101547156624635,0.0858234328018289,0.09912863812790444,0.808236788419897,0.024758901098901095,0.3765951438652102,0.3765951438652102,0.31903026506460574,0.30894999999999995,0.9317889010989011,1.78627,2.474245662159691,-0.045562787900457015,-0.9094883396002285,24.274386857889542,19.530378774956272,0.5828430948161816,0.1392598720190257,0.0870285854532179,0.7661759099697865,11.48899717032967,1.5091323408950585,1.5091323408950585,1.3464755074870185,1.2922099999999999,3.12981282967033,6.097479999999999,2.073915418056745,0.14143045452888214,-1.2630932766338434,24.91318651204453,20.349722576589944,0.5282536803030492,0.13053776531448272,0.08956071387549279,0.7688706117376801,1.4789448162317258,0.6164586643294632,0.6164586643294632,0.5134156723028636,0.47457071790631233,1.6988928237832635,2.9728539719188585,2.7558909008622496,0.25870934447951344,-0.6121797928996373,16.517533914578973,16.662633540084286,0.8629235701269123,0.10258997088024654,0.21066890411830028,0.6332097293388649
mass_0.50g_trial_05,0.5,data/cleaned/0.50g/mass_0.50g_trial_05.csv,full_trial,785.0,11835.0,66.66666666666667,-0.03890059497423564,-0.1469923387949316,0.00650136981866792,0.03891419108280255,0.5444534969934733,0.5444534969934733,0.45929673463426507,0.43439,1.2992141910828026,2.54,2.3862721026813003,0.04248000543801631,-0.8685074150305616,21.940751145590056,18.468462115366304,0.48787177108664376,0.1116242006237334,0.10243481728920109,0.7812616570259775,0.029917133757961786,0.4192094742712657,0.4192094742712657,0.3548942087711469,0.30462,0.9985071337579617,1.9491399999999999,2.381881123974405,-0.4873624430529552,-0.8614180975258972,21.68758863237171,19.22231193127381,0.43097946566543954,0.08516112431713019,0.07163458585963649,0.838603493344811,11.53775833121019,1.6617597118500747,1.6617597118500747,1.384001114592884,1.29514,4.28812166878981,8.19499,2.580470352127954,0.1041675378179777,-0.8963539112786045,21.940751145590056,19.84213992834062,0.4890100827164223,0.07594077785405254,0.052688580490945644,0.8658202994270386,1.6332531694140509,0.7523932603593769,0.7523932603593769,0.6403213220813286,0.5636615915219501,2.686228618083743,4.145036683764295,3.57024545488443,0.49454114006593264,-0.5190995183137193,21.940751145590056,15.301883046692602,0.8153316079579442,0.2615978684298762,0.12672216394036862,0.5899391611089504
mass_0.50g_trial_06,0.5,data/cleaned/0.50g/mass_0.50g_trial_06.csv,full_trial,751.0,11323.0,66.66666666666667,0.02660560359488931,0.0729759397662804,0.15215597868538566,-0.04072476697736351,0.3119468555662146,0.3119468555662146,0.2645023756695467,0.20409,0.7794147669773634,1.40364,2.4985498429296493,0.48635716501708,-0.8121514134623222,24.25451042742671,20.116785223416507,0.6099128831512471,0.0854983525549691,0.10114444528308522,0.8033960703778773,0.04099400798934753,0.23253361439703407,0.23253361439703407,0.19816293804443613,0.18714999999999998,0.4882859920106524,0.96995,2.0998512119496837,0.1396225780312586,-1.0166074232130773,23.813519328746224,20.803040065851235,0.42532831862515835,0.07464821009103277,0.06995636065134492,0.848363357700344,11.506983821571238,1.4072525020359568,1.4072525020359568,1.246939311738809,1.1549000000000014,3.2440961784287623,5.935650000000001,2.3052694336910635,0.2718920927490921,-1.2002507688254953,23.90171754848232,21.871735198586656,0.42680278002232735,0.047960269335151705,0.06483833888458787,0.8799684722765826,1.3280196292722628,0.6067175547783498,0.6067175547783498,0.4925996013611243,0.43940217533395676,1.9161472682081147,3.1111077158486373,3.1582195918298996,0.2919489095676095,-0.3363887224190165,0.6173875381526799,15.392636695634911,0.8547579930141066,0.1424031724354896,0.24593512482967886,0.5776280993483666
mass_0.50g_trial_07,0.5,data/cleaned/0.50g/mass_0.50g_trial_07.csv,full_trial,839.0,12662.0,66.66666666666667,-0.06668774681130613,0.5579605712409085,-0.045051879886391574,0.07665704410011918,0.6328482665939386,0.6328482665939386,0.530765390746973,0.49289,1.4633229558998808,2.78171,2.312280894400883,0.27919613712178026,-0.904677558886315,20.430524337831436,19.007776628260604,0.34657415930172186,0.05693933622581747,0.05394729897798858,0.8854136937931206,0.06332510131108463,0.3830841557153606,0.3830841557153606,0.334726268998936,0.28962,0.8176351013110846,1.63448,2.134348521369295,0.3127455346720363,-1.1501124308581343,20.667171337883538,19.125799836736647,0.5346580037389972,0.08274115689671756,0.04668198002634643,0.8657670798249643,11.596059058402862,1.8096899901547931,1.8096899901547931,1.564334887892249,1.53904,3.8614790584028613,7.6496900000000005,2.1337793099427858,0.022580850030948788,-1.1075024324599867,20.430524337831436,19.309629615934927,0.4177336978991357,0.05601707210664732,0.049068351844296164,0.8917446813012154,1.7806769133215568,0.8071046956381632,0.8071046956381632,0.6806235018153806,0.669742582100423,2.1474018259630108,3.769795314320847,2.660623631070686,0.2739032203476993,-0.8001664223955935,20.430524337831436,17.073475809501147,0.8073633639043654,0.12275111369907758,0.2178819308409142,0.6308518526222541
mass_0.50g_trial_08,0.5,data/cleaned/0.50g/mass_0.50g_trial_08.csv,full_trial,843.0,12712.0,66.66666666666667,-0.04435999606128622,0.005029473034009057,-0.030533653822528616,0.044810450771055756,0.5562153459600069,0.5562153459600069,0.475401863029428,0.4689,4.171339549228944,5.52651,7.499504606492595,0.42465210611990517,2.3891868327260957,28.28610397539851,20.36301139856897,0.6424400495280242,0.14131028058524495,0.18871051758045593,0.6387988683343322,-0.03475193357058126,0.3611473316664656,0.3611473316664656,0.30707728135830764,0.2855,2.718658066429419,3.5132600000000003,7.5278365034141,-0.289598773930949,2.492926987140949,28.128958953312964,20.977916533410845,0.5942234620002228,0.14297738114782255,0.16705188926886427,0.6550524241668245,11.527673760379598,1.92377462360623,1.92377462360623,1.6034375406142838,1.4776699999999998,5.426546239620402,10.1488,2.8207806533220703,0.11192514539325851,-0.7906484044094237,28.836111552697925,21.521607824742926,0.6269675528350844,0.14967157594715697,0.1461099669408418,0.6545114225364866,1.789556961127538,0.9686060042981781,0.9686060042981781,0.8111302815045427,0.7128864692603256,5.575127649082298,7.23289485953262,5.75582602662252,0.6983175410349675,0.5705626549038318,8.250113659491232,11.003205627842355,0.8280443536847013,0.11617330369392545,0.6923552663905648,0.16095471050379676
mass_0.50g_trial_09,0.5,data/cleaned/0.50g/mass_0.50g_trial_09.csv,full_trial,779.0,11754.0,66.66666666666667,0.10415194165039764,0.04973675210211276,0.6272464304704136,-0.03466599486521181,0.3831461381055422,0.3831461381055422,0.3206634447903158,0.28092999999999996,0.8729540051347882,1.65909,2.2783839332195552,-0.2887289479414474,-0.8617810512944519,19.797592188977415,18.36807699717661,0.5359905964428483,0.07152345101385425,0.07316708894490218,0.8483109889531192,0.0280998973042362,0.3036665931551395,0.3036665931551395,0.25753976194752826,0.25245,0.6927198973042362,1.34375,2.2811857244709635,0.18272897122922913,-0.9962364727735751,19.627655775338127,17.994297507481917,0.24618591042898536,0.07770606786881498,0.04046763434417401,0.8794638343925338,11.485450449293966,1.5961818922064883,1.5961818922064883,1.3851934333705205,1.2432599999999994,4.353699550706034,7.1642600000000005,2.727571069414702,0.3588745329773276,-1.0445895570276724,19.627655775338127,18.382982319549512,0.4419831134577129,0.04998992429576715,0.05741920686392641,0.8877809389753575,1.5013046685443519,0.7299967727041395,0.7299967727041395,0.5985167155357868,0.540159419057372,2.860783705098828,4.215868843473535,3.918899113076319,0.4009869959402684,-0.3153003626364712,0.4248410340982278,17.26975282030263,0.8552565177740111,0.16016878992020217,0.24229009589579212,0.571292421107832
mass_0.50g_trial_10,0.5,data/cleaned/0.50g/mass_0.50g_trial_10.csv,full_trial,669.0,10109.0,66.66666666666667,0.011812187960981458,0.07454636352189603,0.10033990591959878,-0.011245695067264574,0.4087200781882424,0.4087200781882424,0.3500882475014579,0.30572,0.9038856950672646,1.72477,2.2115030391312605,0.3148794138712964,-0.9970070825337793,20.544968660806084,19.073444006970995,0.2988093667365673,0.055591170518481024,0.06546709811518342,0.8746884213063862,0.06407843049327354,0.3334757884104663,0.3334757884104663,0.28396372378290335,0.26784,0.7459915695067264,1.43638,2.237018684512429,-0.07397917480231482,-0.9920284267490391,21.03883809976777,19.467501466637295,0.2961360233090778,0.05971580413217548,0.05255140450780778,0.8827197526783863,11.50528759342302,1.4942821068618974,1.4942821068618974,1.2736152862738264,1.2657500000000006,3.26240240657698,6.184290000000001,2.183257359233368,0.1607569954695262,-1.0433276786904941,20.446194773013747,19.56793397680338,0.40289257347993385,0.039190236222599074,0.03561570564134386,0.9210957840771716,1.4262958878919147,0.6905195571744731,0.6905195571744731,0.5829726311653715,0.5503634192900461,1.8498199968320952,3.0870141694566136,2.678881398234898,0.3436850470342523,-0.7675119897403229,25.286115274838256,19.12099184904286,0.8384575885407465,0.1362302182632629,0.13651137799494542,0.6945884201656958
