time,ax,ay,az
2393441,0.3165,-0.24545,10.28293
2393457,0.66615,0.26175,11.65223
2393475,-0.16825,0.06901,12.67003
2393491,0.45744,-0.20401,7.74103
2393508,-0.28681,0.59784,12.06476
2393522,0.21458,-0.17144,11.21908
2393537,0.6667,-0.09657,9.22993
2393550,-0.40784,0.59035,12.63281
2393566,0.14591,-0.33195,10.19191
2393581,0.63486,-0.09388,10.83041
2393596,-0.62271,0.3742,12.87657
2393610,-0.00851,-0.58615,9.76386
2393627,0.52383,0.01393,13.10544
2393642,-0.4259,0.16628,13.24685
2393656,0.18093,-0.29132,7.38775
2393671,0.04177,0.36386,12.78748
2393687,-0.15874,0.14678,12.45124
2393704,0.56569,-0.35267,9.24602
2393719,-0.64939,0.47732,12.57509
2393735,0.35299,-0.20254,8.8462
2393751,0.5555,0.01215,12.27771
2393766,-0.84239,0.64172,12.99614
2393784,0.40609,-0.08383,6.54945
2393800,-0.35852,0.67674,13.39365
2393817,0.21803,-0.08134,9.91472
2393831,0.64074,-0.22785,11.59379
2393847,-1.02114,0.90416,13.91147
2393862,0.40079,-0.09245,8.61025
2393878,0.56421,0.02924,13.17099
2393893,-0.68422,0.56518,12.97356
2393908,0.34502,-0.35096,8.98979
2393922,0.25422,-0.01709,13.20058
2393937,-0.00876,0.5402,11.51542
2393953,0.78087,-0.24316,10.02734
2393968,-0.20821,0.50019,13.82167
2393983,0.25403,0.09768,9.27028
2393999,0.77795,-0.18247,11.85
2394013,-0.79862,0.63201,12.75858
2394028,0.10386,0.06168,7.65008
2394044,0.82717,-0.14553,11.62203
2394059,-0.52576,0.76748,12.83489
2394074,0.36447,-0.32173,8.09156
2394088,0.3818,-0.25084,13.37395
2394103,-0.75553,0.59312,12.49899
2394118,0.27195,-0.48917,10.71781
2394132,0.19025,-0.32494,14.78308
2394146,-0.25302,0.66574,12.2587
2394160,0.33594,-0.30494,9.44359
2394175,-0.23797,-0.29023,13.40907
2394189,-0.55175,0.6948,11.45832
2394204,0.27168,-0.1784,10.68387
2394218,0.1723,-0.03229,13.53688
2394234,0.41754,0.51122,9.83739
2394249,0.837,-0.42437,11.85998
2394264,-0.81366,0.20557,12.26798
2394278,0.34581,0.30204,9.43877
2394291,1.11093,-0.2679,12.8947
2394307,-0.75944,0.04044,12.08025
2394320,0.24079,0.38115,8.39226
2394336,0.67457,-0.56168,11.25039
2394350,-0.86871,0.0622,11.71747
2394364,0.20215,0.31444,8.28256
2394380,0.53587,-0.17373,12.58716
2394395,-0.63238,0.49415,11.9125
2394409,0.36511,0.29096,9.65388
2394423,0.69046,-0.13885,12.39516
2394439,-0.48854,0.55257,10.61204
2394453,0.71845,0.10246,11.10398
2394468,0.02221,-0.21672,13.83485
2394483,0.04001,0.86424,9.55712
2394497,0.61208,0.03307,11.01785
2394511,-0.19691,-0.06268,12.87457
2394525,-0.09351,0.74519,9.82997
2394541,0.88598,-0.19064,11.99579
2394556,-0.4105,-0.1904,12.7641
2394572,0.33059,0.56853,9.05716
2394589,0.86174,-0.36122,13.96008
2394605,-0.49079,0.12034,10.89719
2394622,0.66187,0.05817,11.77626
2394638,-0.00061,-0.13341,13.80001
2394654,0.45419,0.65932,9.51097
2394671,0.9324,-0.3653,12.64212
2394689,-0.77426,0.03638,9.87448
2394703,0.13729,0.30741,10.64986
2394717,0.32425,-0.30356,13.74268
2394730,-0.55704,0.26821,10.39522
2394745,0.43719,0.47051,10.01432
2394758,0.50115,-0.36239,12.2411
2394774,-0.74585,0.27857,9.17812
2394790,0.23061,0.22265,11.78769
2394803,0.30005,-0.14776,14.33817
2394818,0.0374,0.38781,8.1274
2394834,0.66771,0.06481,12.39378
2394848,-0.35761,-0.37224,14.17012
2394862,0.368,0.32943,9.9134
2394876,0.86691,0.14125,13.26738
2394890,-0.05673,-0.23035,13.32681
2394905,0.0835,0.59935,9.05538
2394918,0.64557,0.15459,13.7984
2394934,-0.49511,-0.33278,13.66664
2394949,0.45223,0.45426,9.4071
2394965,0.77458,-0.16907,14.05132
2394979,-0.59824,-0.10057,10.90462
2394994,0.22337,0.55043,10.61447
2395011,0.27926,-0.3378,13.31503
2395026,-0.43599,-0.24944,8.40993
2395040,0.06501,0.66359,11.13779
2395056,-0.25117,-0.21761,11.36242
2395073,0.27796,0.31863,6.71855
2395088,1.24567,0.09464,13.2958
2395102,-0.29773,-0.18023,10.74325
2395117,0.46495,0.43486,8.53813
2395133,0.95661,-0.06524,12.76177
2395148,-0.45256,-0.04141,9.80403
2395163,0.20653,0.66028,11.32479
2395180,0.08133,-0.34409,12.90655
2395195,-0.14157,-0.13621,7.17066
2395211,0.77432,0.47301,12.23252
2395229,-0.70795,-0.10717,10.26567
2395244,0.17442,0.51928,11.5044
