time,ax,ay,az
2437684,-0.2456,0.47582,11.28102
2437700,0.49625,-0.25581,9.19441
2437715,-0.54806,0.07678,14.5279
2437728,-0.11315,0.62278,11.9092
2437742,0.70208,-0.0333,8.72568
2437759,-0.39996,-0.0433,14.35903
2437774,0.17351,0.46752,11.372
2437787,0.62308,-0.34056,8.58956
2437801,-0.31233,0.04575,13.5021
2437816,-0.14099,0.54095,11.49131
2437831,0.44795,-0.22179,9.15417
2437846,-0.69233,-0.01803,13.56129
2437862,-0.25513,0.50462,10.39133
2437878,0.44526,-0.43512,9.54492
2437893,-0.7559,-0.04039,14.81084
2437908,0.162,0.41964,11.34994
2437923,0.5668,-0.43813,10.52914
2437939,-0.62649,0.2797,12.7198
2437956,0.24541,0.27678,9.72961
2437972,0.22286,-0.38539,13.30446
2437988,-0.31589,0.3177,11.13684
2438003,0.69368,-0.14646,8.92217
2438017,0.54134,-0.45183,14.08554
2438031,-0.48627,0.16427,11.83312
2438045,0.53067,0.0028,8.89961
2438059,0.71829,-0.61866,13.4063
2438074,-0.62867,0.25959,12.39344
2438089,0.72708,-0.08668,9.19029
2438104,0.4602,-0.38405,14.50281
2438118,-0.5441,0.49444,10.49138
2438132,0.44884,0.28714,8.09894
2438147,0.79535,-0.39597,13.88673
2438161,-0.44032,0.20184,11.57567
2438176,0.67085,0.00908,7.40432
2438192,0.6553,-0.5138,12.79223
2438206,-0.42872,0.21774,10.27953
2438221,0.47222,-0.15874,6.92126
2438237,0.63688,-0.3571,12.54654
2438252,-0.60596,0.27636,10.24936
2438267,0.3854,-0.26567,8.8396
2438283,0.10846,-0.41974,13.60205
2438298,-0.19624,0.37626,11.30371
2438314,0.52024,-0.39438,10.66089
2438331,-0.25333,0.12654,13.30316
2438346,0.00864,0.46122,10.68651
2438361,0.66545,-0.5529,12.84586
2438377,-0.73676,0.0913,12.39014
2438392,-0.0769,0.1511,9.203
2438405,0.59405,-0.667,12.85533
2438422,-0.66548,-0.06735,11.81588
2438438,0.26435,0.12987,8.33976
