time,ax,ay,az
2322826,0.60421,0.24101,10.86854
2322839,1.06271,0.51347,9.2901
2322854,-0.06217,0.09054,13.23077
2322870,-0.61067,-0.57865,10.69601
2322884,0.5258,0.34167,9.99526
2322900,0.31079,0.2,11.47943
2322914,-1.00094,-0.92385,13.9442
2322929,0.46737,0.16198,10.36096
2322944,1.25349,0.4646,10.19938
2322959,-0.80723,-0.13502,15.15805
2322975,0.04439,-0.30446,10.9067
2322991,1.14212,0.41735,9.06464
2323008,-0.49976,0.09597,15.06966
2323023,0.24487,-0.58993,10.45429
2323039,0.9366,0.58489,8.79591
2323054,-0.0471,0.27819,12.42153
2323068,-1.02365,-0.79838,12.40487
2323083,0.45499,0.43294,9.54917
2323100,0.37622,0.22151,11.31393
2323117,-0.73391,-0.78815,12.85612
2323134,0.72715,0.38844,9.42862
2323151,0.24502,0.35142,12.66831
2323167,-1.05061,-0.75912,13.37522
2323183,0.44794,0.12439,10.06894
2323199,0.17472,0.32898,10.5576
2323213,-0.91802,-0.35907,14.8608
2323228,0.21495,-0.40607,9.7243
2323244,0.66633,0.51747,8.99087
2323260,-1.09752,0.06881,15.20576
2323275,0.06028,-0.93994,10.40894
2323291,1.09278,0.05123,8.30756
2323305,-0.12517,0.23538,12.80633
2323320,-0.37175,-0.95868,11.11937
2323335,0.86205,0.00291,10.11751
2323353,0.08656,0.3613,11.90708
2323368,-0.67677,-0.4971,12.52485
2323386,0.60092,-0.05773,10.02424
2323400,0.51571,0.39817,10.8766
2323416,-1.03207,-0.24399,13.93153
2323431,0.41267,-0.40821,10.92991
2323445,0.74651,0.9149,9.36004
2323459,-0.73166,0.67916,14.86411
2323476,0.21,-0.64772,9.46304
2323490,0.8121,0.46643,8.26423
2323505,-0.07245,0.71712,13.46469
2323520,-0.3424,-0.21939,11.25909
2323536,0.68213,0.06537,10.16966
2323550,0.39453,0.50012,10.96288
2323565,-1.00467,-0.05427,12.77558
2323578,0.14451,-1.2484,10.38643
2323592,0.79648,-0.0201,8.6721
2323607,-0.54162,0.03065,13.66539
2323624,0.22429,-0.9073,10.88984
2323641,1.14948,-0.01114,9.03304
2323656,-0.65533,0.6121,12.90238
2323671,-0.49144,-0.12413,12.13204
2323685,0.3314,-0.60638,9.91918
2323701,0.22518,0.10252,12.3478
2323716,-0.68728,0.03958,14.60407
2323731,0.32524,-1.1686,10.21223
2323745,0.76202,0.16088,8.99031
2323762,-1.07554,0.28345,14.13459
2323776,0.18674,-0.61827,11.14351
2323791,0.56789,-0.24751,10.23281
2323805,-0.22048,0.2215,13.52605
2323821,-0.11283,-0.27727,11.61967
2323836,0.35146,-0.81997,10.17821
2323851,0.19752,0.54728,11.12294
2323866,-0.93568,0.21562,12.82288
2323884,0.64945,-0.92169,10.13233
2323900,0.56258,0.34477,10.50376
2323915,-0.65105,0.493,12.33206
2323930,0.70561,-0.43476,9.94156
2323945,0.96123,0.46525,9.89354
2323959,-0.6826,0.79003,13.17797
2323974,-0.08443,0.37346,10.72945
2323990,0.76869,-0.47682,9.19296
2324006,-0.15243,0.29189,14.39776
2324022,0.14906,0.12749,9.53022
