time,ax,ay,az
2344877,-0.71652,-0.62731,9.8542
2344893,0.65715,0.38424,14.43859
2344907,0.0354,0.30826,11.40552
2344922,-0.67029,-0.61856,10.26141
2344938,0.57425,0.28097,14.38322
2344951,0.19639,0.16576,11.2487
2344965,-0.9145,-0.76588,9.11817
2344980,0.6045,0.01687,12.33305
2344994,0.3667,0.22096,11.34431
2345008,-0.85632,-0.36928,10.08281
2345023,1.12532,-0.16435,12.50988
2345038,0.45306,0.45242,11.57966
2345053,-0.71321,-0.27058,9.37493
2345068,0.6805,-0.24722,11.79235
2345082,0.5935,0.86933,12.38116
2345097,-0.38939,0.0249,9.25201
2345112,0.90959,-0.28639,10.91677
2345127,0.51776,0.31798,12.84478
2345141,-0.88019,-0.27464,9.32841
2345157,0.69685,-0.48771,12.52508
2345173,0.4648,0.21022,13.06958
2345188,-0.56168,-0.36873,9.94357
2345203,1.08054,-0.65449,12.08628
2345219,0.21709,0.1005,11.61616
2345236,-0.51812,-0.31007,9.26396
2345252,0.54868,-0.02446,13.90468
2345267,-0.16689,0.52104,11.6687
2345281,-0.31264,-0.24519,10.03641
2345296,0.46087,-0.05243,13.56723
2345312,-0.13993,0.3839,10.89886
2345327,-0.37278,-0.28501,9.28902
2345342,0.46059,-0.06975,14.60845
2345357,-0.13955,0.55847,11.65892
2345371,-0.10527,-0.02755,9.64087
2345383,0.55007,-0.21409,11.87109
2345398,0.24074,0.52413,12.97667
2345413,-0.68675,-0.31123,9.53926
2345426,0.665,-0.93432,11.35022
2345442,0.27544,0.22829,13.73388
2345457,-0.46911,0.14189,9.23792
2345472,0.46374,-0.47843,11.72875
2345486,0.09276,0.36782,14.08266
2345500,-1.0954,0.39505,8.975
2345516,0.58325,-0.63124,10.8205
2345531,0.33134,0.34801,13.30645
2345548,-0.57431,0.1336,8.67589
2345562,0.81146,-0.71523,11.01216
2345577,0.31363,0.0682,13.29323
2345593,-0.29564,0.22093,8.79936
2345609,0.50843,-0.61113,12.06114
2345625,0.19992,0.38627,13.03497
2345639,-0.06156,0.2334,9.35225
2345653,1.07669,-0.82845,12.0134
2345668,0.34302,0.25552,12.74761
2345681,-0.39771,0.51052,8.80437
2345695,0.93626,-0.26181,10.484
2345712,0.19848,0.56564,13.62527
2345728,-0.28778,0.56183,9.22719
2345743,0.40652,-0.59241,11.2167
2345758,-0.11553,0.47244,12.59801
2345772,-0.54092,0.81874,8.12593
2345786,0.5953,-0.50389,9.88464
2345801,0.41595,0.30872,12.69391
2345817,-0.28462,0.46879,8.45963
2345833,0.3992,-0.43327,10.60004
2345849,-0.14275,0.51945,11.58188
2345864,-0.357,0.58791,8.5841
2345880,0.19927,-0.46969,11.34009
2345896,-0.16145,0.37418,12.23442
2345911,0.03144,0.39156,9.49961
2345925,0.19625,-0.69492,12.3099
2345939,-0.02343,-0.04364,12.50159
2345953,-0.33715,0.59505,9.44853
2345968,0.44457,-0.44507,11.37875
2345983,-0.07677,0.17476,13.21721
2345998,-0.10228,0.7502,10.44437
2346014,0.60646,-0.478,12.17717
2346029,0.04003,0.32664,13.00889
2346046,0.23232,0.45633,9.9561
2346061,0.29343,-0.60161,12.2246
2346076,-0.31166,0.29876,12.63612
2346090,0.25491,0.52253,10.13832
2346105,0.47027,-0.33654,11.34201
