time,ax,ay,az
2456807,0.6981,0.21428,13.00131
2456822,-0.80533,0.17918,10.62298
2456837,-1.10628,-0.28393,9.31152
2456852,0.75411,0.7193,13.91676
2456870,-0.43668,0.61606,10.14454
2456885,-0.60034,-0.85528,8.28545
2456899,0.26319,-0.23693,9.75391
2456916,1.20759,0.01897,12.91233
2456931,-0.71595,0.01582,10.61838
2456945,-1.08575,-0.59488,8.60381
2456958,0.43572,0.3912,11.88675
2456975,0.15921,0.45498,12.02168
2456992,-0.63667,-0.6986,9.68955
2457007,-0.41325,0.06713,10.33993
2457023,0.87716,0.4513,15.01436
2457036,-0.68918,0.26419,11.58025
2457051,-0.73987,-0.62855,9.81144
2457066,0.54186,0.56664,11.19427
2457079,1.33471,0.37589,14.04516
2457094,-0.39297,-0.30334,10.46717
2457110,-0.89282,-0.35145,8.84995
2457126,1.01289,0.43502,12.23237
2457140,0.39995,0.56934,12.83479
2457154,-0.38088,-0.62331,12.29698
2457168,-0.47955,0.42284,9.71434
2457183,1.49173,0.63535,13.35593
2457197,0.08647,0.37207,11.85107
2457211,-0.41643,-0.59109,9.95115
2457225,-0.43946,0.35823,9.83234
2457240,1.09883,0.3457,13.66675
2457255,-0.64341,-0.11357,11.04837
2457270,-0.70239,-0.27407,9.31645
2457286,0.60376,0.44557,8.8137
2457301,1.01214,0.35595,14.72569
2457314,-0.69767,-1.03669,11.48483
2457329,-1.00311,0.18621,8.48105
2457344,0.92291,0.35389,8.8273
2457360,0.23323,-0.23007,13.80403
2457377,-0.7234,-0.21885,10.53928
2457394,0.15986,0.77538,8.91014
2457410,0.93846,0.22743,14.56525
2457425,-0.47204,-0.6738,11.15268
2457439,-0.70988,0.50533,9.09323
2457454,0.8579,0.76132,10.73473
2457468,0.50443,-0.16571,16.37052
2457483,-0.75238,-0.52629,12.92763
2457498,-0.96352,0.68772,9.79081
2457513,1.01538,0.48494,11.39006
2457529,-0.43402,-1.0341,13.41692
2457544,-0.66904,0.34181,11.32215
2457559,0.49013,0.45578,9.28896
2457576,1.06609,-0.18347,16.13916
2457592,-0.55456,-0.426,11.65572
2457607,-0.86675,0.75209,8.97825
2457625,1.14889,0.23005,11.62593
2457641,-0.54727,-0.72417,12.63649
2457657,-0.65862,0.78112,9.21788
2457672,0.58059,0.63695,9.80002
2457686,0.58753,-0.58579,14.83643
2457701,-0.79778,0.01116,11.91629
2457717,-0.7768,0.64706,8.91552
2457732,1.15763,0.1588,9.90266
2457746,0.21476,-0.84522,14.69433
2457761,-0.21876,0.3046,11.68337
2457776,0.06004,0.4852,9.30826
2457793,1.03117,-0.45228,13.24298
2457809,-0.61259,0.20718,12.87585
2457825,-0.95341,0.39519,9.75507
2457839,0.92662,0.47955,8.90925
2457853,0.512,-0.87901,14.42092
2457869,-0.51072,0.19979,11.29946
2457884,-0.78135,0.24013,8.25502
2457898,0.69902,-0.70048,9.71439
2457913,-0.56625,-0.35489,15.41964
2457928,-0.71305,0.35805,11.50614
2457944,0.15439,0.33638,9.43614
2457960,0.95698,-0.94005,13.57847
2457973,-0.52078,0.19074,14.41381
2457987,-0.88167,0.59625,11.24548
2458002,0.83636,0.15264,8.93028
2458018,0.66653,-0.1168,14.02297
2458034,-0.33716,1.09968,12.76533
2458050,-0.41505,0.66019,9.68441
2458065,0.97178,-0.61893,9.9092
2458079,-0.49824,0.46508,15.13492
2458094,-0.89638,0.41224,12.32553
2458111,0.26938,0.04341,9.91321
2458126,0.36204,-0.36247,13.33855
2458141,-0.799,0.49003,13.81074
2458155,-1.2201,0.51511,11.65961
