time,ax,ay,az
2363760,0.45614,0.57256,14.82666
2363775,-0.1589,-0.52418,7.59363
2363791,0.24179,-0.12215,14.00775
2363805,1.09307,0.16366,9.25044
2363819,-1.09589,-0.4775,8.61624
2363836,0.43232,0.8109,13.07707
2363853,-0.35082,-0.51732,7.72158
2363868,0.26473,0.41847,16.44775
2363885,0.07313,-0.14155,10.05895
2363899,-0.7325,-0.01812,12.80047
2363913,0.80095,0.63061,11.15861
2363929,-0.85259,-0.28966,10.76484
2363945,-0.0596,0.86507,15.85656
2363961,-0.58783,-0.525,9.2864
2363975,-0.61061,-0.00838,16.34517
2363989,0.82667,0.42855,12.18288
2364005,-0.92731,-0.2674,9.85096
2364019,0.11397,0.78507,16.11893
2364033,-0.14529,-0.43151,7.78244
2364048,-0.90726,-0.10895,14.09568
2364063,0.75357,-0.1276,12.64385
2364077,-0.81008,-0.51548,10.30113
2364091,-0.13097,0.57658,16.15948
2364106,0.25659,-0.6456,9.32163
2364121,-0.9736,-0.22344,12.86489
2364137,0.87688,-0.06118,10.84034
2364154,-0.97509,-0.21164,10.33756
2364169,0.26726,0.91396,13.46144
2364183,-0.16273,-0.56421,8.8709
2364201,0.08844,0.76448,15.71794
2364216,0.75296,-0.32076,8.84828
2364231,-0.91617,-0.09657,10.2995
2364248,0.92884,0.07278,8.79598
2364263,-0.55443,-0.31148,9.5092
2364278,0.42633,0.82104,14.5035
2364293,0.54159,-0.80303,7.99258
2364309,-0.21293,0.08205,15.45932
2364324,1.19771,-0.23225,11.07065
2364339,-0.69753,-0.2855,12.1779
2364354,0.42338,0.51952,13.29364
2364369,-0.13715,-0.84054,7.88252
2364382,-0.56241,-0.03415,13.55125
2364397,0.77211,-0.33625,10.45838
2364413,-1.10047,-0.18388,11.99959
2364430,0.37737,0.15941,11.02022
2364445,-0.31798,-0.38425,7.17815
2364461,0.11413,0.97153,13.61743
2364477,0.62243,-0.57166,6.24201
2364492,-1.09647,0.45169,12.20678
2364508,0.76257,-0.26109,9.59126
2364524,-0.94972,-0.24376,11.16036
2364539,0.09339,0.36468,11.42699
2364553,0.30072,-0.55577,6.8197
2364569,-0.64922,0.74988,14.06473
2364585,0.90269,-0.44551,9.86952
2364600,-0.96734,-0.29515,12.79918
2364614,0.32355,0.0688,12.86415
2364631,-0.59357,-0.40417,7.90499
2364647,-0.26325,0.53177,14.65792
2364661,0.78519,-0.86119,10.20479
2364675,-1.32536,0.06761,15.58052
2364690,0.08856,-0.08613,11.13344
2364705,-0.467,-0.04776,9.68536
2364719,-0.75917,0.83461,15.96102
2364734,1.24566,-0.59309,10.28784
2364750,-0.92767,0.41403,11.92969
2364763,0.39159,0.06451,10.86321
2364779,-0.12422,-0.13163,7.64667
2364794,-0.52589,0.44732,14.90343
2364808,1.07825,-0.68613,10.61787
2364824,-1.02621,0.3503,15.4737
2364839,0.37128,-0.22365,11.43786
2364854,-0.3736,-0.21417,9.66773
2364869,-0.17261,0.36582,14.09436
2364884,1.2114,-0.42614,7.58652
2364898,-0.65313,0.33486,12.61959
2364914,0.60852,-0.36191,10.8927
2364928,-0.15478,-0.25877,9.93119
