time,ax,ay,az
2413758,-0.5243,-0.20374,8.52222
2413773,1.30845,0.50052,13.87468
2413788,-0.14119,-0.52566,9.30861
2413804,1.02388,1.05248,12.37509
2413819,0.33042,-0.39614,11.81335
2413835,0.09704,-0.02556,10.66846
2413850,0.50713,-0.05019,15.75464
2413864,-1.10127,-0.65813,8.14671
2413880,0.76954,0.94783,12.59659
2413895,-0.46874,-0.4079,9.49106
2413911,1.25251,0.44774,12.23658
2413927,0.62772,-0.01011,12.3921
2413940,-0.54894,-0.47047,9.26076
2413956,0.89462,0.56243,13.96807
2413973,-0.90999,-0.7013,8.81119
2413987,0.93819,0.35657,13.23618
2414000,0.00465,-0.23363,12.73382
2414016,0.18681,-0.36767,10.48605
2414032,0.03795,0.27178,14.93706
2414046,-1.54185,-0.77694,7.79177
2414062,0.87458,0.491,13.05383
2414078,-1.46227,-0.37463,8.75335
2414094,0.37875,0.06403,11.70701
2414108,-0.37527,0.03808,12.40745
2414124,-0.23593,-0.80503,9.53977
2414142,0.79799,0.56329,13.78262
2414157,-0.79328,-0.64376,7.42509
2414170,0.98821,0.19239,12.63131
2414185,-0.52346,-0.24259,8.57135
2414199,0.75419,-0.53477,10.26009
2414213,0.7338,0.78705,14.67086
2414227,-1.09775,-0.09769,7.54904
2414241,0.35434,0.03044,12.95237
2414256,-0.74462,0.32235,9.5936
2414272,0.16967,-0.57249,12.77106
2414286,0.24671,0.81935,15.00552
2414301,-1.44983,-0.03209,9.2838
2414317,0.68182,0.03375,14.57102
2414332,-1.23006,-0.00525,8.14
2414347,0.52426,-0.39584,12.98955
2414360,0.2868,0.88736,13.66161
2414376,-1.06833,-0.11552,9.75245
2414393,0.71824,0.41603,15.06924
2414407,-0.87639,0.11989,7.97716
2414422,1.03004,-0.34571,12.06062
2414437,0.17022,0.91222,9.71595
2414453,0.21588,-0.30893,10.43383
2414468,0.53469,0.64632,13.39807
2414483,-0.43879,0.20182,9.38067
2414497,1.44156,-0.12339,15.05814
2414510,0.30731,1.07385,10.62576
2414524,0.05039,0.03449,13.04903
2414538,0.62457,0.01289,15.84644
2414554,-1.6945,0.03164,9.4595
2414572,0.34998,-0.44008,15.02436
2414589,-1.27866,0.21349,9.02308
2414604,0.66826,-0.43156,12.50328
2414618,0.09097,0.61673,9.65995
2414632,-0.79236,-0.19806,11.32169
2414646,1.14153,-0.48447,14.48795
2414661,-1.16967,0.4589,9.06647
2414677,0.80596,-0.4118,13.32023
2414693,-0.86902,0.83996,9.57957
2414709,-0.04062,-0.20593,13.51283
2414724,0.40907,0.04541,12.97307
2414738,-1.58853,0.29238,9.51831
2414753,1.08118,-0.5703,15.10971
2414769,-1.11409,0.72563,9.43535
2414784,1.07772,-0.38987,13.21746
2414798,0.07613,-0.37409,12.48097
2414815,-0.7165,-0.39135,12.00736
2414829,0.81053,-0.68223,13.13536
2414846,-1.49916,0.25477,9.49212
2414861,1.10743,-0.74212,14.44364
2414875,-0.48421,0.03021,9.33549
2414891,0.18222,-0.1127,12.34027
2414906,0.32642,-0.26515,9.51262
2414921,-1.63614,0.51047,10.35812
2414939,0.05113,-0.68911,12.58917
2414956,-1.56611,0.74051,9.28381
2414970,1.45193,-0.36517,13.83692
2414985,-0.40036,0.03468,8.40474
2415003,1.05822,-0.12432,13.05377
2415017,0.53673,-0.44639,9.08246
2415031,-1.11678,0.75531,12.42868
2415047,0.96475,-0.41988,13.57151
2415062,-1.2864,0.42293,10.11489
2415077,1.30118,-0.09422,14.79287
2415091,0.56831,-0.32556,10.49021
2415104,-0.68079,0.87094,12.36773
2415120,0.97509,-0.31151,12.17132
2415133,-1.24386,0.26547,8.03983
2415150,1.00722,0.04239,14.09677
2415165,0.16568,-0.35201,8.59544
2415180,0.08531,0.61355,11.92346
2415197,0.57825,-0.65953,9.43078
2415212,-1.20201,0.56886,10.96295
2415226,0.95008,-0.21765,13.26541
2415241,-0.59322,-0.20533,7.98555
2415256,0.88057,0.46499,12.62763
2415274,0.02383,-0.26666,7.95825
2415289,-0.00063,0.98534,12.09459
2415303,1.02733,-0.23531,11.36732
2415318,-1.08993,-0.04294,10.07531
2415334,1.36438,-0.13184,14.31269
2415350,-1.06369,-0.45701,8.00276
2415363,0.78249,0.81475,12.80319
2415380,1.14238,-0.58783,9.29317
2415395,-0.61386,0.15531,11.73868
2415408,0.87857,0.02507,13.38026
2415423,-1.11901,-0.44221,8.0105
2415439,1.02973,0.90406,14.58725
2415451,0.97209,-0.08052,10.53016
2415466,-1.2209,0.08523,11.88387
2415479,1.05714,0.52176,14.10234
2415494,-0.44845,-0.32343,8.15394
2415508,0.26102,0.74959,13.25086
2415524,0.81425,-0.0957,8.26839
2415539,-0.97336,-0.23851,11.73643
2415553,0.96882,0.38669,13.70613
2415568,-1.13503,-0.51616,9.24966
2415583,0.34014,0.85627,15.09318
2415598,0.14547,0.03218,10.33241
2415613,-1.15005,-0.0106,12.99282
2415627,1.12548,0.49934,12.29694
2415643,-1.22563,-0.66532,9.95052
2415660,0.76735,0.95805,13.82654
2415675,0.0038,-0.37389,8.14225
2415690,-0.14464,-0.06971,12.88519
2415705,0.6382,-0.22524,8.74835
2415720,-1.32844,-0.52334,11.79452
2415736,1.41852,0.8615,11.95243
2415752,-1.36692,-0.59802,10.38506
2415767,0.77003,0.69798,14.8248
2415782,0.02926,0.02649,8.17031
2415797,-0.73341,0.06282,13.24669
2415813,0.4267,0.77575,9.94473
2415830,-1.31113,-0.68621,12.71214
2415845,0.81375,0.90913,11.86491
2415862,-1.62971,-0.44116,11.58915
2415877,1.46936,0.48743,13.68736
2415893,-0.15966,-0.34393,7.86319
2415908,0.13657,-0.3761,13.23321
2415924,0.40334,0.28259,8.30216
2415940,-0.44909,-0.77355,11.55561
2415956,0.98577,0.92236,9.79769
2415972,-1.56199,-0.54967,11.67244
2415988,1.03292,0.24847,11.80357
2416002,-0.32923,-0.18218,8.44347
2416017,-0.46579,-0.50592,13.33876
2416031,0.75835,1.04333,8.55348
2416046,-1.13417,-0.49358,11.06957
2416060,0.67608,0.02179,11.26155
2416075,-0.60785,0.14502,8.47755
2416092,0.81437,-0.36466,14.36371
2416108,0.73322,0.70816,8.45216
2416124,-0.65623,-0.65812,12.38221
2416140,0.35666,0.80005,7.915
2416155,-1.08434,-0.12277,11.93644
2416170,1.47614,-0.05919,11.75893
2416188,-0.24552,-0.1541,11.11165
2416202,0.65915,-0.64715,13.47824
2416219,0.59818,0.70745,9.10339
2416233,0.33664,-0.52712,12.21074
2416249,1.06686,0.61337,9.1424
2416264,-1.58673,-0.30115,11.82008
2416279,0.3378,-0.38239,11.00477
2416297,-1.31581,0.19821,11.7153
2416313,0.66714,-0.46094,13.28006
2416329,-0.19245,1.08321,9.60355
2416343,-0.40084,-0.3415,13.4102
2416357,0.83543,0.08499,9.41508
2416371,-0.63067,0.08761,11.615
2416385,0.71881,-0.59219,13.18475
2416401,0.23805,1.00985,10.43907
2416416,-0.61098,-0.20813,14.26871
2416433,0.15365,0.35388,9.22623
2416449,-1.57812,-0.07001,13.2545
2416465,0.60643,-0.15947,10.13686
2416480,-0.97176,0.54713,12.13014
2416498,0.63356,-0.54152,9.2821
2416513,-0.5248,0.90487,11.34086
2416526,-0.26953,-0.09969,15.28474
2416543,0.54921,0.16959,9.0746
2416557,-1.27489,0.03909,12.84001
2416572,0.69342,-0.77358,8.63222
2416588,-1.06641,0.72265,12.94636
2416606,1.10863,-0.70041,10.63015
2416622,0.24675,0.7676,11.80873
2416637,0.73415,-0.31298,13.85652
2416653,0.71127,0.0116,9.71852
2416669,-0.78039,-0.16274,15.34174
2416685,0.55197,-0.58439,9.15014
2416701,-1.19113,0.69448,12.79755
2416716,0.64373,-0.72624,9.88006
2416733,-1.06764,0.64764,11.69224
2416749,0.84598,-0.24211,11.52187
2416763,-0.21498,-0.0411,10.06404
2416776,-1.23844,0.53425,13.61605
2416791,0.44595,-0.66604,8.74706
2416805,-1.3769,0.42567,12.65779
2416819,-0.00815,-0.16316,13.74545
2416835,0.02268,-0.2336,10.18446
2416850,-1.03713,0.77488,15.24464
2416864,0.04515,-0.41353,9.01483
2416878,-1.63751,0.13664,13.05244
2416892,0.25855,-0.08006,12.73586
2416908,0.47579,-0.513,10.95372
2416924,-1.11314,0.62492,15.62075
2416938,0.23994,-0.61686,7.90454
2416955,-1.45336,0.41466,13.28159
2416970,0.60691,-0.2566,9.37989
2416984,-0.07871,-0.21864,10.71813
2416999,-0.46338,0.67015,12.57779
2417014,-0.16883,-0.66969,7.36231
2417031,-1.51966,0.90006,14.93404
2417045,0.72247,0.11657,8.25068
2417060,-0.8016,0.09746,11.34264
2417075,0.14874,0.33766,10.53614
2417092,-0.53424,-0.53669,12.21183
2417107,-0.23495,0.84919,13.87167
2417122,0.94045,-0.32805,7.78074
2417137,-1.36021,0.2547,14.03485
2417152,0.32329,-0.22375,9.31563
2417166,-0.30452,-0.53872,12.51986
2417181,-0.52093,0.89139,12.88596
2417195,0.31231,-0.2212,8.43721
2417209,-1.51068,0.00413,13.41568
2417224,0.49722,0.13878,8.09644
2417238,-0.39086,-0.63676,10.45277
2417254,0.08613,0.76975,11.94408
2417269,0.51077,-0.28279,10.61047
2417285,-1.46931,0.09498,15.39674
2417300,0.77155,-0.07448,8.80163
2417315,-1.35057,-0.6375,13.59844
2417330,0.06533,0.69586,11.19201
2417345,-0.07396,-0.22364,12.24216
2417359,-0.88673,0.07936,15.6203
2417374,1.08306,0.03591,8.44401
2417390,-1.02417,-0.42374,14.43478
2417407,1.28602,0.51305,8.59749
2417423,-0.26368,-0.46176,12.51575
2417439,0.51359,1.01745,8.82986
2417454,-0.10666,-0.2203,10.99277
2417469,-0.69628,-0.20422,12.65397
2417485,0.90519,-0.1416,8.30467
2417500,-0.96778,-0.42699,13.79324
2417515,1.18508,1.02792,8.49677
2417529,0.01222,0.03809,12.261
2417543,-0.25939,-0.0423,12.40093
2417557,1.11673,0.34912,8.63058
2417571,-1.05952,-0.53529,13.51745
2417585,0.41656,0.48673,8.60431
2417601,0.25116,-0.13634,11.08676
2417617,0.03556,-0.118,10.78376
2417632,0.55269,0.11673,10.26883
2417647,-1.44332,-0.47317,13.77356
2417660,0.6042,0.71104,8.32917
2417673,0.27348,-0.06216,11.72197
2417687,-0.70738,-0.36013,13.44436
2417702,1.36235,0.83564,10.57221
2417718,-1.18057,-0.3065,13.90679
2417733,0.95529,0.55794,9.59221
2417746,-0.05775,0.04546,12.37261
2417760,-1.05227,-0.50982,12.50099
2417776,0.5689,0.71575,10.36711
2417791,-1.52184,-0.46032,13.01734
2417808,0.66971,0.37287,7.90122
2417823,-1.04134,-0.19116,13.04222
2417837,-0.27823,-0.53622,10.08991
2417854,0.31551,0.08441,12.34121
2417869,-0.83464,-0.46396,11.58104
2417884,0.16291,0.66838,10.77894
2417901,-1.76202,-0.30126,14.86884
2417916,1.40078,0.10535,8.58585
2417931,0.23735,-0.21373,11.59225
2417946,0.51411,-0.51583,9.10599
2417961,0.9504,0.70132,10.86086
2417976,-1.27407,-0.51345,12.23713
2417990,1.33414,-0.01121,8.96849
