time,ax,ay,az
1768928,0.11956,-0.15154,11.77396
1768944,0.64875,0.47962,8.81009
1768961,-0.4288,-0.14908,11.76558
1768976,0.59538,0.48272,9.63139
1768991,0.20533,-0.25231,12.66752
1769006,-0.07519,-0.22775,11.8323
1769020,0.50753,0.55904,8.4344
1769036,-0.48014,-0.43186,11.43199
1769050,-0.14517,0.03919,9.82197
1769067,0.16177,-0.04515,11.65226
1769084,-0.16272,-0.21779,11.13997
1769099,0.51299,0.52392,9.76441
1769115,-0.55621,-0.38573,12.44509
1769132,0.12528,0.30802,9.88586
1769145,0.28839,0.02913,12.43529
1769160,-0.26953,-0.14382,11.41015
1769174,0.48022,0.61297,9.25514
1769188,0.14496,-0.25014,13.94411
1769203,-0.18191,-0.07036,12.78104
1769218,0.47162,0.60591,11.41599
1769232,-0.08811,-0.33036,13.60185
1769248,0.30316,0.29923,10.9085
1769263,0.43687,-0.05565,13.04489
1769277,-0.33717,-0.29336,11.90107
1769293,0.39882,0.47215,9.51606
1769308,0.09684,-0.24503,13.61923
1769323,0.13346,0.08452,11.02206
1769338,0.6085,0.28745,12.10121
1769352,-0.2365,-0.28972,10.67817
1769368,0.31214,0.39267,8.71314
1769382,0.51208,-0.2041,12.20735
1769397,-0.11639,-0.29071,10.85141
1769412,0.48803,0.48248,8.91383
1769426,0.09633,-0.25321,12.47125
1769440,-0.12594,0.06222,11.02774
1769454,0.51985,0.3875,12.6536
1769468,-0.0055,-0.26892,13.40247
1769483,0.13875,0.28414,8.81363
1769498,0.53326,0.07904,12.5306
1769514,-0.42798,-0.1348,11.68909
1769531,0.35446,0.39755,11.7302
1769545,0.08511,-0.34714,12.81763
1769560,0.11375,0.1358,9.27333
1769575,0.64552,0.06549,12.21141
1769588,-0.3176,-0.19039,12.81828
1769601,0.03558,0.44314,9.57294
1769616,0.40493,-0.20278,12.74594
1769631,-0.34379,-0.12826,10.8138
1769646,0.3381,0.62809,11.18401
1769661,0.25418,-0.25768,13.29048
1769676,-0.29507,-0.00424,11.78297
1769693,0.51218,-0.08407,13.39407
1769708,-0.19492,-0.19498,11.45552
1769722,0.11642,0.44784,10.22338
1769738,0.42033,-0.24523,13.15649
1769752,-0.45467,-0.02897,10.38187
1769768,0.46586,0.06274,12.75825
1769782,0.14568,-0.31436,12.11963
1769797,-0.06598,0.28381,8.93156
1769812,0.55937,-0.32345,13.27153
1769826,-0.37229,-0.15142,11.42145
1769842,0.16774,0.60892,12.09043
1769856,0.52285,-0.23776,12.08091
1769871,-0.1295,0.1444,9.03123
1769886,0.56574,0.10008,12.05593
1769902,-0.21942,-0.25129,10.41456
1769917,-0.15823,0.41223,10.03032
1769931,0.49519,-0.3166,12.2757
1769945,-0.45483,-0.14276,11.0143
1769959,0.1378,0.46107,12.36495
1769975,0.29059,-0.19847,12.19735
1769990,-0.52666,0.02436,8.42326
1770005,0.47589,-0.0741,10.98099
1770020,0.0049,-0.26763,11.15396
