time,ax,ay,az
1796804,-0.16928,0.30541,10.84194
1796818,0.07254,0.03798,10.12664
1796831,0.27285,-0.25523,13.76754
1796846,-0.45824,0.3146,10.66947
1796862,0.01125,-0.22212,11.98677
1796876,-0.46759,0.5316,10.42365
1796891,-0.01688,-0.035,10.16384
1796906,0.13075,-0.08019,12.29774
1796921,0.12327,0.02654,10.19972
1796934,0.15512,-0.27221,13.84111
1796948,-0.44665,0.46158,11.67202
1796964,0.14807,-0.41802,9.9162
1796981,-0.42278,0.18604,11.22686
1796998,0.18156,-0.19134,9.91426
1797016,-0.19816,0.35211,11.43613
1797030,0.18987,-0.05769,9.73284
1797046,0.10897,-0.03313,13.7761
1797062,-0.05543,0.07436,10.47899
1797077,0.3126,-0.12461,14.39531
1797091,-0.21504,0.4259,11.10582
1797107,0.17522,-0.26228,11.64334
1797120,-0.22459,0.1825,12.37702
1797135,0.17002,-0.08958,9.65458
1797151,0.14163,0.01748,14.42943
1797165,-0.05242,0.19599,10.86797
1797183,0.22419,-0.23024,13.88749
1797198,-0.29214,0.24942,11.28357
1797212,0.23418,-0.26739,10.24558
1797227,-0.44419,0.41188,11.77781
1797242,0.3458,-0.09629,9.34852
1797257,-0.10664,-0.04317,14.02785
1797273,-0.00671,0.05071,9.49384
1797287,0.3321,-0.08319,11.33248
1797302,-0.16162,0.44101,10.68466
1797318,0.36628,-0.41392,9.21958
1797332,-0.26112,0.19819,12.20228
1797347,0.31347,-0.10448,9.55074
1797363,-0.03812,-0.04086,14.2039
1797378,0.06298,-0.02742,10.17696
1797393,0.30835,-0.18755,10.83094
1797408,-0.25297,0.28742,10.29535
1797422,0.29064,-0.29442,9.62056
1797436,-0.45516,0.1539,14.64288
1797450,0.14959,-0.08297,10.13173
1797465,0.2526,-0.19737,12.07882
1797480,0.02712,0.13759,10.43662
1797495,0.36762,-0.26145,8.97429
1797512,-0.33446,0.41105,11.06134
1797527,0.05999,-0.24337,9.24763
1797543,-0.42672,0.18407,14.01283
1797557,0.2143,-0.14575,9.539
1797573,-0.001,-0.07987,13.0894
1797588,0.2888,-0.00941,11.1054
1797604,0.38355,-0.20023,10.99839
1797619,-0.10076,0.29321,12.09764
1797632,0.31802,-0.15762,10.23143
1797647,-0.43406,0.34426,14.89602
1797663,0.30854,-0.05643,10.73182
1797678,-0.09105,-0.09634,12.02588
1797693,0.11955,0.03813,10.27121
1797707,0.34132,-0.24246,9.14582
1797721,-0.46308,0.56257,13.5629
1797737,0.29651,-0.19589,9.99352
1797753,-0.46854,0.1349,14.45952
1797769,0.09098,-0.13461,10.8051
1797784,-0.16015,-0.06719,11.98072
1797800,0.09308,-0.05497,11.3978
1797815,0.25424,-0.27105,9.68225
1797831,-0.01927,0.25645,12.33742
1797846,0.46845,-0.25114,9.91152
1797863,-0.06448,0.50344,14.24635
1797877,0.28126,-0.19148,10.96229
1797892,-0.35571,0.11156,13.11012
1797907,0.13312,-0.08448,11.02547
1797923,-0.07472,-0.07684,9.45223
1797937,0.1379,0.26881,12.20134
1797952,0.25985,-0.29089,9.67462
1797966,-0.67655,0.42265,13.22609
1797981,0.24538,-0.21029,11.61796
1797997,-0.47065,0.06887,11.00666
1798014,0.18371,-0.21185,11.85358
1798031,-0.47462,-0.16556,9.8509
1798046,0.24324,-0.14371,11.2742
1798060,0.14196,-0.26422,10.15938
1798075,-0.19672,0.46196,14.15493
1798090,0.3495,-0.28003,10.95101
1798104,-0.57642,0.17563,11.30518
1798120,0.14882,-0.05094,10.22964
1798133,-0.10505,-0.07651,9.08961
1798148,-0.05673,0.27327,12.99336
1798163,0.1089,-0.32372,9.4756
1798179,-0.25395,0.37068,12.98395
1798193,0.37002,-0.25288,10.48985
1798210,-0.52358,0.32048,10.05571
1798224,0.30089,-0.04902,10.87452
1798241,-0.34259,-0.09254,9.99231
1798257,0.22567,-0.02255,12.09142
1798271,0.32798,-0.17845,9.73443
1798286,0.1989,0.50257,13.24202
1798299,0.28607,-0.12832,10.61276
1798315,-0.56471,0.23498,10.14937
1798329,0.36164,-0.08049,12.79467
1798346,-0.34042,0.06869,10.13755
1798360,0.06608,0.10432,13.83177
1798375,0.21604,-0.23398,10.53216
1798389,-0.2906,0.48346,11.21108
1798404,0.44317,-0.20257,10.5299
1798418,-0.41071,0.15223,9.54724
1798432,0.2366,-0.04314,14.12909
1798448,-0.10727,-0.30078,10.67947
1798461,-0.05642,0.47978,12.89575
1798475,0.34109,-0.25323,10.41467
1798489,-0.429,0.19942,9.58831
1798505,0.23945,-0.01056,13.45094
1798522,-0.52774,0.03115,9.60839
1798538,0.30629,0.01479,14.04413
1798553,0.10447,-0.08644,10.3264
1798569,0.0898,0.28326,13.30368
1798584,0.33074,-0.35016,11.36686
1798601,0.03812,0.38283,11.77524
1798616,0.22274,-0.25771,11.46857
1798633,-0.18157,0.44004,9.71204
1798649,0.39339,-0.13696,12.6896
1798663,-0.51002,0.0143,8.70334
1798678,0.41485,0.04662,13.22048
1798694,0.17934,-0.19373,10.23425
1798709,0.18058,0.26948,12.45228
1798725,0.12365,-0.34329,10.97574
1798740,-0.26083,0.47246,9.68561
1798755,0.14949,-0.13618,11.82914
1798771,-0.54682,0.29389,8.47146
1798786,0.143,-0.05308,13.94896
1798802,-0.47774,-0.14107,10.11112
1798816,0.08965,0.16241,11.4865
1798830,0.15715,-0.3546,10.34909
1798844,-0.27343,0.32884,8.84607
1798860,0.44927,-0.18222,13.73527
1798875,-0.48802,-0.03542,9.28932
1798890,0.15282,-0.03525,13.99506
1798905,-0.20209,-0.08759,9.98998
1798919,0.20014,0.55339,9.63575
1798932,0.46327,-0.27016,12.95339
1798949,-0.22963,0.37376,8.92464
1798965,0.49485,-0.11197,14.35896
1798982,-0.19709,0.15865,10.2358
1798996,0.46917,-0.0129,13.61379
1799010,-0.05454,-0.33463,10.4216
1799026,0.3191,0.26611,10.42835
1799042,0.27962,-0.28724,11.25459
1799057,-0.01716,0.52626,9.35158
1799072,0.39348,-0.17746,13.73077
1799087,-0.37173,0.12828,11.02021
1799101,0.29533,-0.03815,12.04719
1799117,-0.41817,-0.11399,11.42511
1799131,0.11772,0.40311,9.79973
1799147,0.19628,-0.22004,11.76616
1799161,0.08622,0.51127,9.84063
1799177,0.53311,-0.06355,14.73157
1799192,-0.26809,0.18847,12.04211
1799206,0.23343,0.07169,12.25213
1799221,-0.22929,-0.12391,11.11683
1799237,0.23686,0.27296,10.51387
1799250,0.54853,-0.25758,13.6945
1799265,-0.01681,0.35275,9.94624
1799281,0.40694,-0.11784,13.18759
1799295,-0.39323,-0.07635,11.47106
1799311,0.33441,-0.096,10.50092
1799327,-0.36299,-0.03812,11.34742
1799341,0.03192,0.39548,10.60793
1799355,0.2334,-0.29202,14.5864
1799372,-0.08932,0.44991,10.27037
1799386,0.39186,0.09334,12.53836
1799402,-0.52376,0.16039,10.60737
1799417,0.24366,0.10946,10.02656
1799433,-0.34619,-0.14227,11.60775
1799448,0.36004,0.24593,9.79187
1799464,0.19662,-0.17594,12.94643
1799479,0.18561,0.44987,9.26714
1799494,0.56134,-0.18662,11.86224
1799510,-0.35555,0.18652,10.44786
1799524,0.34106,-0.03743,10.57109
1799541,-0.35955,-0.06045,10.92024
1799557,0.07279,0.07873,9.66916
1799572,-0.433,-0.20381,12.19732
1799586,0.18825,0.32687,10.76772
1799601,0.17375,-0.22151,12.93886
1799615,-0.05766,0.26584,10.77457
1799629,0.41624,0.05729,9.49356
1799643,-0.1946,-0.10601,12.97281
1799658,0.32109,0.34443,10.02889
1799672,0.295,-0.18548,13.55335
1799689,0.10348,0.42799,10.53055
1799705,0.16315,-0.22243,11.96242
1799719,-0.19899,-0.02692,11.52204
1799733,0.509,-0.02677,10.26509
1799750,-0.30471,-0.06725,12.52076
1799764,0.24364,0.27654,9.95923
1799778,0.08163,-0.20363,12.55797
1799793,0.08727,0.45945,10.60918
1799807,0.41021,0.00087,10.02905
1799822,-0.16639,0.14897,11.57622
1799836,0.57583,0.26427,9.47834
1799851,-0.14179,-0.15473,13.9762
1799867,0.10471,0.44301,10.66135
1799882,0.25756,-0.23571,12.21716
1799896,-0.15813,0.15684,11.17203
1799911,0.19879,-0.14952,8.65252
1799925,-0.55417,-0.28254,13.65128
1799940,0.26042,0.16792,10.16864
1799954,0.11524,-0.28033,11.75522
1799969,0.03258,0.46261,11.39581
1799984,0.22744,-0.05938,9.51963
1800000,-0.06087,0.00982,11.87413
