time,ax,ay,az
1675488,-0.41609,0.09644,13.15623
1675502,0.07944,0.3416,10.21121
1675518,0.13021,-0.31968,10.57896
1675532,-0.3746,-0.10174,12.92597
1675547,0.15114,0.28684,10.33996
1675562,0.11435,-0.17747,10.33237
1675577,-0.35724,0.22666,12.96389
1675593,0.10237,0.32083,9.95571
1675607,0.14856,-0.27424,10.59752
1675622,-0.37502,0.05886,13.41182
1675639,0.16798,0.28668,9.64485
1675654,0.18504,-0.40492,11.18234
1675670,-0.23178,0.40147,13.53717
1675686,0.2309,0.38877,9.77104
1675699,0.13431,-0.32815,11.2279
1675714,-0.25984,0.19194,13.10605
1675727,0.18695,0.35064,9.99659
1675743,0.08671,-0.38185,11.2777
1675759,-0.35243,0.251,13.59494
1675774,0.05799,0.25527,9.42221
1675788,0.06871,-0.307,11.42302
1675803,-0.30273,0.28516,13.63829
1675816,0.29042,0.24563,10.11719
1675830,0.23268,-0.2493,10.89564
1675844,-0.35874,0.11963,13.11718
1675859,0.00956,0.45128,10.67342
1675872,0.21662,-0.07069,10.33984
1675886,-0.30983,-0.14293,12.49253
1675903,0.1465,0.35857,10.73306
1675921,0.19791,-0.53971,11.61572
1675936,-0.38605,0.12713,13.64846
1675951,0.0044,0.22035,10.00995
1675966,0.079,-0.33904,11.09449
1675982,-0.35168,0.27338,13.54114
1675997,0.10242,0.28199,9.98387
1676011,-0.0409,-0.36585,11.5989
1676026,-0.52686,0.29889,13.54262
1676043,0.06071,0.27177,9.31668
1676058,0.01894,-0.47856,10.88348
1676073,-0.26292,0.2891,13.55285
1676089,0.1422,0.19303,10.25961
1676105,-0.07701,-0.35832,11.47641
1676119,-0.24969,0.41469,13.25535
1676134,0.19611,0.03753,9.78908
1676148,0.28633,-0.54739,11.51148
1676163,-0.19362,0.26098,13.27255
1676178,0.15958,0.11111,10.21674
1676193,0.2112,-0.35616,12.36402
1676208,-0.26406,0.43796,13.36293
1676223,0.1453,0.17757,10.20696
1676239,-0.15421,-0.46626,12.05989
1676254,-0.17987,0.32664,12.94135
1676268,0.31344,0.13811,10.064
1676283,0.18954,-0.52214,11.77973
1676297,-0.4167,0.44246,13.18915
1676312,0.19449,0.23402,10.39442
1676327,0.14591,-0.44613,11.7579
1676342,-0.18355,0.35374,13.6376
1676357,0.24568,0.13094,10.43276
1676373,-0.04444,-0.37255,12.33752
1676390,-0.33936,0.41121,12.03912
1676404,0.04794,-0.0724,10.31336
1676417,0.10657,-0.38387,12.05792
1676434,-0.25664,0.4705,11.84738
1676449,0.24353,-0.0022,10.47116
1676465,-0.06913,-0.24594,12.11114
1676481,-0.27494,0.42993,10.97003
1676495,0.1356,-0.15443,10.33984
1676511,-0.20154,-0.10434,12.09975
1676527,-0.15642,0.38416,10.55335
1676541,0.27494,-0.22837,10.54485
1676556,-0.18382,0.05754,12.45387
1676572,-0.23654,0.35646,10.25922
1676587,0.29533,-0.14767,10.56036
1676603,-0.18921,0.22219,12.88878
1676618,0.08589,0.34624,10.00125
1676632,0.33555,-0.35668,10.74461
1676647,-0.25904,0.21031,12.5406
1676662,-0.17884,0.54264,9.93336
1676677,0.40838,-0.17831,10.95483
1676691,-0.27199,0.14097,12.90747
1676706,-0.18229,0.2713,10.99231
1676722,0.33689,-0.36424,11.14492
1676736,-0.10457,0.10583,13.14019
1676751,-0.24384,0.33671,10.24923
1676767,0.17951,-0.30707,11.60301
1676781,-0.19143,0.14895,13.98897
1676799,0.0711,0.19045,9.83883
1676813,0.47813,-0.39265,11.78349
1676828,-0.05168,0.20397,13.99392
1676845,0.19071,0.29945,9.9969
1676860,0.16334,-0.29328,11.58329
1676874,-0.26545,0.20533,14.07703
1676888,0.01429,0.27106,10.20925
1676902,0.33827,-0.33891,11.32727
1676917,-0.14496,0.16987,13.43438
1676932,0.03824,0.06081,9.40253
1676946,0.33589,-0.20256,11.12202
1676961,-0.08456,0.28307,13.60576
