time,ax,ay,az
1748631,0.31115,0.25866,10.38719
1748646,-0.20065,-0.22283,10.5143
1748661,0.34775,0.1417,13.3939
1748677,-0.06709,0.36155,8.53836
1748693,0.04863,-0.05945,11.82832
1748707,0.27248,0.23305,10.96678
1748721,-0.09115,-0.09919,9.79521
1748735,0.37156,-0.04642,13.03073
1748749,0.29609,0.20171,10.75117
1748763,-0.22485,-0.34742,10.47199
1748777,0.35327,-0.14637,13.95847
1748792,0.01195,0.26128,10.27414
1748807,0.02116,-0.29472,11.49913
1748823,0.47966,0.23816,13.08629
1748838,-0.30284,4e-05,10.48552
1748854,0.3789,-0.10824,14.14335
1748872,-0.17537,0.23965,10.0589
1748887,0.26482,-0.38054,12.34721
1748901,0.44323,0.1368,12.66046
1748915,-0.1044,0.08377,10.18673
1748931,0.42929,-0.29913,12.80789
1748945,0.09335,0.09779,10.60304
1748960,0.01577,-0.30447,10.37106
1748974,0.44954,-0.13418,13.23582
1748989,-0.16244,0.34926,9.06513
1749006,0.51532,-0.29014,11.41573
1749020,0.18881,0.17309,12.19754
1749036,-0.15541,-0.01612,11.08607
1749052,0.46964,0.06458,13.76382
1749067,-0.323,0.37433,9.54051
1749084,0.24619,-0.27763,12.44651
1749098,0.25067,0.28682,12.63433
1749116,-0.1577,-0.07595,10.326
1749130,0.39283,-0.20323,14.30308
1749145,-0.2496,0.28663,9.70783
1749159,0.29904,-0.43003,11.07912
1749173,0.29744,-0.10585,13.60924
1749187,-0.26119,0.33587,9.15554
1749205,0.34693,-0.31097,12.30429
1749219,-0.35306,0.18302,10.44406
1749233,-0.01386,-0.0822,10.00775
1749250,0.40961,-0.16003,13.6039
1749267,-0.01215,0.20279,9.84391
1749281,0.50524,-0.50528,12.18306
1749295,-0.00608,0.08777,12.49533
1749310,0.09281,0.20371,10.38468
1749325,0.5171,-0.22939,13.31131
1749340,-0.29959,0.35505,10.24074
1749355,0.34744,-0.26855,11.56756
1749372,-0.05216,0.23563,13.90767
1749386,-0.15413,0.47316,10.51276
1749404,0.26698,-0.15211,13.30114
1749418,-0.55424,0.315,9.43852
1749433,0.25652,-0.23203,10.82563
1749447,0.05275,-0.08982,13.78201
1749465,-0.10537,0.434,8.93498
1749481,0.44416,-0.1252,12.35045
1749495,-0.29359,0.39952,11.01546
1749511,0.44147,-0.07083,10.68097
1749526,0.1506,-0.05955,13.48926
1749542,0.0349,0.39987,10.25671
1749558,0.34631,-0.34594,12.39854
1749573,-0.321,0.34022,11.19415
1749588,0.45547,-0.02537,11.05609
1749603,-0.01292,-0.0434,14.39761
1749619,-0.16047,0.42329,10.22629
