time,ax,ay,az
1700996,0.56318,-0.15345,10.24439
1701010,-0.07592,-0.38182,11.02297
1701025,-0.28928,0.2217,12.43126
1701040,0.0058,0.21598,11.83446
1701057,0.39104,-0.32594,9.02794
1701072,0.10953,-0.19022,11.77165
1701089,-0.39403,0.36678,12.33564
1701105,0.53332,0.2188,11.52252
1701122,0.15676,-0.3943,11.83301
1701137,-0.39537,0.1068,13.06218
1701152,-0.09056,0.30294,12.69083
1701168,0.44314,-0.42979,8.33042
1701183,0.10389,-0.25949,11.55316
1701198,-0.31957,0.42904,13.21698
1701214,0.62081,0.34153,11.14337
1701229,0.04207,-0.36911,9.02785
1701245,-0.16641,-0.01401,12.83672
1701261,-0.28461,0.42891,13.44763
1701275,0.61378,0.0016,10.91638
1701292,0.18198,-0.24492,11.44877
1701306,-0.12911,0.38055,12.14761
1701322,0.10578,0.45299,11.74275
1701336,0.38429,-0.37112,9.32321
1701352,0.03506,-0.47537,12.51971
1701367,-0.38435,0.49059,13.41705
1701382,0.32509,0.27699,11.4293
1701398,0.14687,-0.63184,9.40859
1701415,-0.07375,0.08948,12.93358
1701432,-0.14439,0.36217,12.66486
1701448,0.65558,-0.36872,9.26391
1701465,-0.15217,-0.49317,12.34942
1701479,-0.33045,0.27333,13.24564
1701494,0.37784,0.22796,12.39387
1701510,0.30906,-0.5052,9.48625
1701525,0.01228,0.08961,11.90182
1701541,-0.40085,0.50444,11.57825
1701554,0.71679,0.12893,10.67626
1701569,0.22441,-0.72005,10.01901
1701585,-0.31755,0.18097,12.04619
1701603,0.05947,0.35667,11.75496
1701618,0.5657,-0.51551,8.64934
1701632,0.23621,-0.38614,12.96264
1701648,-0.22289,0.45023,13.29956
1701662,0.07984,0.4154,11.92507
1701678,0.32284,-0.40089,8.94438
1701692,-0.07152,-0.35739,12.81896
1701707,-0.51704,0.37654,12.14013
1701721,0.32645,0.4924,11.23503
1701738,0.14313,-0.36895,10.63233
1701753,-0.16406,0.28449,13.04931
1701769,-0.35814,0.58579,11.78801
