time,ax,ay,az
1654408,0.47244,-0.06838,13.88547
1654423,0.38169,-0.1746,10.18149
1654438,-0.33028,0.07227,9.80617
1654453,-0.54418,0.25177,12.10183
1654467,0.34946,-0.3496,13.85734
1654483,0.27061,-0.29804,9.24224
1654497,-0.37478,0.64861,9.99576
1654512,0.02983,0.03805,12.65004
1654529,0.69017,-0.25613,9.88364
1654545,-0.04657,0.16059,9.66927
1654560,-0.8905,0.04577,10.76172
1654573,0.47597,-0.36243,13.20766
1654588,0.32071,-0.25703,9.87638
1654603,-0.19132,0.67383,10.26734
1654620,-0.03613,0.17999,12.92416
1654636,0.29065,-0.13387,10.86798
1654652,-0.24208,0.37838,10.12482
1654668,-0.64314,-0.13399,10.57549
1654683,0.43738,-0.58311,13.73549
1654698,0.20635,-0.15025,9.96321
1654715,-0.68835,0.45733,10.39071
1654729,0.09781,-0.32493,13.33371
1654746,0.55399,-0.28707,10.88602
1654762,-0.30376,0.49553,10.71442
1654775,-0.74699,0.11797,11.00391
1654791,0.62692,-0.47307,13.39997
1654807,0.39385,-0.18655,9.55476
1654821,-0.36618,0.39807,10.30773
1654836,0.15132,-0.12769,13.67901
1654850,0.62788,-0.11951,12.20072
1654865,0.05576,0.24613,10.33747
1654879,-0.89361,0.44291,11.12862
1654895,0.31423,-0.15987,14.35854
1654909,0.28799,0.05958,10.1727
1654924,-0.09938,0.65525,9.68579
1654938,-0.36008,0.02361,11.44386
1654952,0.64269,0.05884,14.70042
1654968,0.16277,-0.14466,9.49939
1654983,-0.56486,0.44711,9.84868
1654998,0.37663,-0.15961,12.2768
1655014,0.37923,-0.19337,11.14682
1655029,-0.04592,0.64167,9.32609
1655045,-0.31745,-0.19476,11.45275
1655060,0.69377,-0.15674,14.62308
1655074,0.04119,-0.02053,10.79061
1655089,-0.45361,0.27448,9.78477
1655103,0.15802,-0.16179,11.62908
1655117,0.62104,-0.16782,14.16999
1655133,0.03699,0.33516,9.88633
1655148,-0.65789,0.06274,10.01832
1655162,0.46847,-0.3614,13.55793
1655177,0.1478,-0.21794,10.73519
1655192,-0.29301,0.61221,9.31469
1655208,-0.30841,-0.13125,11.03094
1655221,0.6254,-0.22359,14.83056
1655238,0.04649,0.25928,10.56703
1655254,-0.3633,0.13273,11.44288
1655269,0.4005,-0.54197,13.71232
1655285,0.47334,-0.28175,11.70214
1655302,-0.30906,0.49355,10.17205
1655317,-0.20137,-0.20384,11.62666
1655331,0.16313,-0.1872,14.25656
1655346,-0.18564,0.37833,9.42776
1655360,-0.49788,0.08232,10.65186
1655376,0.32264,-0.42162,12.50047
1655392,0.49975,-0.09447,11.65149
1655405,-0.31428,0.5558,9.89264
1655418,-0.5438,-0.16517,10.7046
1655434,0.46488,-0.18474,13.1985
1655447,0.32929,0.00187,10.9426
1655463,0.04727,0.41888,10.48308
1655481,0.1895,-0.25117,11.5755
1655496,0.32344,-0.10172,13.84115
1655512,0.1234,0.61599,10.15645
1655528,-0.22431,-0.23693,10.4282
1655544,0.69746,-0.16585,13.29364
1655559,0.31051,0.40062,10.43206
1655573,-0.36186,0.27053,10.13804
1655590,0.67139,-0.20969,12.14221
1655607,0.32538,-0.00623,12.44345
1655621,0.09369,0.67411,9.76815
1655636,-0.20199,-0.17634,10.05102
1655652,0.45244,-0.0669,12.94146
1655669,0.23984,0.64228,9.40448
1655683,-0.33826,-0.10642,9.81941
1655698,0.24328,-0.22568,11.60083
1655714,0.32323,-0.18317,12.73791
1655729,-0.42054,0.35123,10.01333
1655744,-0.2182,-0.38355,10.1385
1655760,0.2285,-0.14759,13.66234
1655776,0.29817,0.63757,9.81378
1655792,-0.33386,-0.09384,10.21922
1655806,0.32168,-0.36791,12.0497
1655820,0.67362,-0.21793,14.12692
1655835,0.2057,0.42879,10.11439
1655848,-0.45797,-0.2951,10.6678
1655862,0.6504,-0.3969,12.44753
1655879,0.32966,0.44724,12.32515
1655894,-0.21534,0.02934,10.11907
1655910,0.44252,-0.37619,10.81465
1655925,0.70504,-0.10516,14.42303
1655939,-0.11652,0.44626,10.07198
1655957,-0.206,-0.47122,10.32986
1655970,0.64651,-0.21023,12.34159
1655986,0.10736,0.47271,12.38733
1656000,-0.29182,0.18406,10.6974
1656016,0.49481,-0.49886,11.67587
1656032,0.77761,-0.24322,14.90486
1656047,0.09655,0.50946,10.53723
1656062,-0.32911,-0.44123,10.18829
1656078,0.70306,-0.18575,11.45513
1656093,0.50302,0.39662,12.48641
1656108,0.16357,0.02639,9.67879
1656122,0.22271,-0.31134,10.3337
1656138,0.85625,-0.07206,13.54128
1656154,-0.17448,0.44762,10.08968
1656167,-0.68305,-0.1321,9.96919
1656180,0.28051,-0.31144,11.08855
1656195,0.53171,0.00591,13.34172
1656209,0.25785,0.47775,9.82719
1656223,-0.4994,-0.27829,9.89668
1656238,0.81343,-0.17923,11.26728
1656253,0.13516,0.69241,13.93775
1656267,-0.66095,0.31677,9.77624
1656283,-0.37451,-0.46757,10.42129
1656298,0.75342,-0.14447,13.05418
1656313,0.24703,0.40807,11.18467
1656326,-0.20683,-0.20934,10.03225
1656342,0.57353,-0.22986,11.08685
1656358,0.4919,0.23853,14.47495
1656372,-0.18848,0.1453,10.2793
1656387,-0.68677,-0.32119,9.80458
1656402,0.65884,-0.09982,11.29838
1656417,0.25654,0.611,13.14174
1656432,-0.6084,-0.26944,10.68069
1656445,0.12015,-0.39334,10.79212
1656460,0.63131,-0.00694,13.3798
1656474,0.15207,0.45748,12.34545
1656489,-0.89693,-0.37434,10.22242
1656505,0.69958,-0.2607,11.17705
1656519,0.20964,0.42156,14.55098
1656535,-0.25854,0.02746,9.89677
1656550,-0.35457,-0.21982,9.96265
1656565,0.85034,-0.30774,12.0945
1656579,0.33444,0.52561,13.35225
1656597,-0.65406,-0.46648,10.20235
1656613,0.58725,-0.06972,11.91631
1656629,0.35309,0.53404,14.6083
1656645,-0.20105,0.06828,9.50572
1656662,0.34939,-0.28409,10.73298
1656677,0.84028,0.25622,13.14298
1656694,-0.17691,0.21858,10.06626
1656709,-0.42405,-0.31786,9.38777
1656723,0.42284,-0.25399,11.10212
1656741,-0.00168,0.52346,12.83775
1656757,-0.65214,-0.38236,9.83269
1656771,0.4689,-0.32451,11.58281
1656786,0.72441,0.32974,13.98868
1656802,0.15435,0.11274,11.35893
1656818,-0.30049,-0.44943,9.71998
1656833,0.61399,-0.311,11.6254
1656849,0.33653,0.22824,13.18409
1656864,-0.45656,-0.43759,10.54141
1656877,0.33704,-0.17263,11.2663
1656893,0.51615,0.3819,12.97784
1656906,-0.14715,0.08983,12.51111
1656920,-0.86895,-0.41437,9.90861
1656935,0.54924,-0.16469,10.36674
1656949,0.46882,0.45972,13.91913
1656964,-0.24251,-0.0297,10.81702
1656979,-0.22601,-0.18769,10.68349
1656993,0.53964,-0.01262,11.69219
1657008,0.09893,0.35072,14.89452
1657022,-0.36061,-0.2745,10.72373
1657036,-0.10257,-0.2265,10.70005
1657051,0.54069,0.42776,11.70012
1657066,0.28161,0.05214,12.85765
1657081,-0.28414,-0.36545,9.88093
1657095,0.57482,-0.42841,10.14071
1657110,0.17877,0.47622,13.17697
1657125,-0.2248,-0.01627,11.07215
1657142,0.14812,-0.26788,9.95413
1657156,0.65966,0.08817,11.12991
1657170,0.1626,0.12292,13.35005
1657186,-0.42022,-0.32173,10.02392
1657200,0.47721,-0.2076,10.62084
1657215,0.60932,0.56056,12.43569
1657230,0.29233,-0.15135,12.07753
1657244,-0.41061,-0.37099,9.75322
1657259,0.5784,0.00644,10.69028
1657272,0.33742,0.37606,13.50913
1657287,-0.25677,-0.12151,11.80058
1657304,-0.01073,-0.18154,10.06335
1657317,0.59447,0.08484,11.27008
1657334,0.32615,-0.14334,14.59509
1657349,-0.66213,-0.28087,10.11145
1657363,0.48669,-0.23775,10.58598
1657377,0.36589,0.46995,11.51622
1657392,-0.01279,-0.00041,12.55495
1657406,-0.3389,-0.03129,10.27331
1657422,0.7523,0.20326,11.50838
1657438,0.11959,0.02941,14.63949
1657453,-0.30393,-0.44012,10.57843
1657468,0.22953,-0.42057,10.84498
1657482,0.58396,0.55938,11.30738
1657497,0.12505,0.14421,13.62255
1657513,-0.04013,-0.07512,9.9132
1657527,0.31573,-0.07051,10.5719
1657542,0.2507,0.49051,13.15745
1657559,-0.21476,-0.25457,10.84873
1657574,0.2603,-0.09295,10.0652
1657591,0.7799,0.69034,11.10061
1657607,0.18619,0.0024,12.91622
1657622,-0.27337,-0.22024,10.52196
1657637,0.59192,0.28199,11.6571
1657653,0.09506,0.05202,14.75498
1657667,-0.49764,-0.49495,11.66356
1657683,0.01147,-0.36952,10.44757
1657698,0.37324,0.70516,11.88514
1657714,0.21533,-0.16544,14.49277
1657729,-0.173,-0.20481,11.09714
1657745,0.61494,0.20391,11.47827
1657760,0.36252,0.1109,13.42353
1657776,-0.24176,-0.36151,10.66732
1657793,0.66483,0.06366,10.51262
1657807,0.36546,0.62024,10.89145
1657823,-0.04059,-0.18773,12.91655
1657840,0.36633,-0.26293,10.07869
1657856,0.63617,0.58109,11.00012
1657870,0.29816,-0.08051,13.63852
1657886,-0.62661,-0.3382,10.12601
1657902,0.51577,0.15119,9.45971
1657918,0.38312,0.16523,11.92694
1657935,-0.21987,-0.45245,11.24005
1657951,0.47906,-0.16822,9.77101
1657966,0.45264,0.40193,11.42011
1657981,-0.19461,-0.42072,15.21325
1657997,-0.75712,-0.16826,9.93972
1658011,0.39604,0.56369,10.22261
1658028,0.13623,0.07082,12.74644
1658041,-0.44285,-0.33296,12.65478
1658057,0.35072,0.10945,10.42126
1658073,0.67216,0.53145,12.09727
1658089,0.03532,-0.42675,15.29241
1658104,-0.27062,-0.41584,10.97258
1658118,0.6689,0.38566,10.35276
1658136,0.18705,-0.03707,12.55985
1658151,-0.43386,-0.07456,12.40124
1658165,0.29477,-0.00948,10.59804
1658180,0.61771,0.39329,12.06477
1658196,-0.12103,-0.38713,14.24975
1658212,-0.5249,-0.21574,10.07976
1658227,0.46347,0.53589,10.01589
1658241,0.54767,-0.09632,12.10484
1658257,-0.63386,-0.40521,13.26247
1658272,0.36849,0.19026,9.39228
1658287,0.42615,0.50037,11.01875
1658302,0.02881,-0.20445,13.91107
1658317,-0.4994,-0.21431,10.0837
1658332,0.45524,0.50218,9.23625
1658348,0.3835,-0.06367,10.67292
1658363,-0.24319,-0.20492,13.87193
1658379,0.38205,0.07017,9.545
1658393,0.73723,0.4033,10.5445
1658408,-0.28322,-0.37336,12.98388
1658422,-0.40061,-0.1806,12.87854
1658437,0.56796,0.37452,10.00051
1658452,0.59422,0.15737,10.79774
1658466,-0.15837,-0.24939,14.06548
1658481,-0.25054,-0.31812,10.38546
1658498,0.61666,0.672,10.83533
1658512,0.361,-0.12048,12.4675
1658528,-0.41119,-0.39444,13.28893
1658544,0.50009,0.31287,10.08946
1658558,0.23607,0.25784,10.61631
1658574,-0.51663,-0.18419,13.80995
1658589,-0.26696,-0.2138,10.62647
1658605,0.68524,0.52795,10.70249
1658621,0.17476,-0.37398,13.09252
1658636,-0.51127,-0.09293,13.21211
1658649,0.27874,0.23343,11.07824
1658665,0.42039,0.22613,11.2307
1658680,-0.24668,-0.20238,13.81823
1658694,-0.48979,-0.07667,11.29196
1658710,0.7976,0.6279,10.66404
1658726,0.30295,-0.33533,12.71878
1658740,-0.74487,-0.3139,14.53949
1658754,0.04361,0.0841,10.12047
1658770,0.52093,0.26142,11.1241
1658784,-0.01654,-0.24247,12.31342
1658799,-0.5407,-0.30019,13.41425
1658815,0.86183,0.54721,11.08694
1658832,0.53603,-0.2342,11.64052
1658848,-0.29956,-0.3987,14.39271
1658864,0.27895,0.2802,10.54565
1658879,0.42586,0.12202,10.95568
