time,ax,ay,az
18204,0.0,-0.16,10.38
18219,0.16,0.25,12.51
18233,0.42,-0.18,11.76
18247,-0.11,0.02,10.39
18262,0.29,0.26,13.05
18276,-0.11,-0.13,10.64
18290,-0.15,0.07,11.75
18305,0.4,-0.13,11.78
18320,-0.24,-0.04,10.25
18334,0.28,0.24,12.74
18349,-0.1,-0.08,10.74
18363,-0.14,0.08,11.51
18377,0.34,-0.06,11.98
18392,-0.03,-0.22,10.04
18406,0.2,0.15,12.38
18421,0.37,-0.13,11.17
18436,-0.1,0.09,10.95
18450,0.19,0.16,12.25
18464,-0.06,-0.17,10.36
18479,0.1,0.24,12.43
18493,0.5,-0.18,11.6
18507,-0.17,0.09,10.43
18523,0.25,0.22,12.79
18537,-0.2,-0.06,10.79
18551,-0.22,0.0,11.24
18566,0.25,0.04,11.84
18580,-0.03,-0.17,9.99
18594,0.24,0.18,12.34
18609,-0.11,-0.08,10.7
18623,-0.1,0.01,10.77
18638,0.19,0.22,12.59
18653,-0.05,-0.14,10.46
18667,0.14,0.28,12.5
18681,0.35,-0.11,11.71
18696,-0.24,-0.04,10.19
18710,0.27,0.11,12.41
18724,-0.09,-0.08,10.81
18740,-0.08,0.15,12.15
18754,0.26,0.09,12.03
18768,-0.3,-0.18,9.96
18783,0.18,0.19,12.33
18797,0.06,-0.07,10.77
18811,-0.12,0.0,10.35
18826,0.13,0.29,13.1
18840,-0.11,-0.1,10.81
18854,0.06,0.24,12.31
18870,0.33,-0.01,11.73
18884,-0.33,-0.04,10.09
18898,0.25,0.26,13.46
18913,-0.02,-0.06,10.82
18927,-0.16,0.14,11.7
18941,0.2,0.18,12.61
18956,-0.11,-0.14,10.01
18971,0.07,0.23,12.47
18985,0.19,-0.13,11.02
19000,-0.23,-0.03,10.12
19014,0.34,0.22,13.63
19028,0.0,-0.19,10.16
19043,-0.04,0.19,12.08
19057,0.5,-0.15,11.68
19073,-0.21,-0.23,9.94
19087,0.27,0.17,12.81
19101,0.08,-0.11,10.99
19116,-0.14,0.11,11.29
19130,0.23,0.28,13.39
19144,-0.01,-0.23,10.06
19159,0.12,0.19,12.47
19173,0.37,-0.2,11.55
19188,-0.15,0.02,10.52
19203,0.31,0.17,12.84
19217,-0.19,-0.12,10.71
19231,-0.14,0.08,11.4
19246,0.37,-0.06,11.82
19260,-0.02,-0.18,10.03
19274,0.18,0.22,12.39
19290,-0.04,-0.06,10.92
19304,-0.09,0.03,10.63
19318,0.22,0.23,12.69
19333,-0.12,-0.16,10.65
19347,0.09,0.29,12.5
19361,0.36,-0.11,11.73
19376,-0.31,-0.06,10.07
19391,0.23,0.18,12.36
19405,-0.09,-0.12,10.97
19420,-0.12,0.16,11.87
19434,0.19,0.16,12.44
19448,-0.15,-0.2,9.94
19463,0.07,0.3,12.43
19477,0.16,-0.22,11.05
19491,-0.32,0.02,10.12
19507,0.29,0.3,13.52
19521,-0.14,-0.08,10.92
19535,-0.04,0.13,11.96
19550,0.4,-0.13,11.82
19564,-0.11,-0.26,9.95
19578,0.3,0.12,12.52
19593,0.21,-0.18,11.0
19608,-0.21,0.03,11.13
19622,0.29,0.29,13.5
19637,-0.01,-0.18,10.32
19651,-0.08,0.17,11.9
19665,0.39,-0.15,11.87
19680,-0.15,-0.2,9.87
19694,0.26,0.18,12.62
19708,-0.09,-0.11,10.76
19724,-0.16,0.02,11.15
19738,0.25,0.13,12.19
19752,-0.11,-0.12,10.44
19767,0.12,0.26,12.47
19781,0.44,-0.15,11.78
19795,-0.18,0.02,10.18
19810,0.27,0.16,12.57
19825,-0.01,-0.08,10.77
19840,-0.11,0.25,11.97
19854,0.24,0.08,12.33
19868,-0.15,-0.2,9.87
19883,0.15,0.2,12.26
19897,0.17,-0.07,11.01
19911,-0.26,-0.06,10.16
19926,0.24,0.27,13.31
19941,-0.07,0.01,10.85
19955,-0.08,0.12,11.82
19970,0.45,-0.08,11.6
19984,-0.12,-0.09,9.62
19998,0.15,0.15,12.39
20013,0.14,-0.16,11.21
20027,-0.06,0.1,10.12
20041,0.36,0.31,13.38
20057,-0.11,-0.12,10.9
20071,-0.21,0.03,11.63
20085,0.38,0.05,11.61
20100,-0.04,-0.25,9.91
20114,-0.01,0.15,10.94
20128,-0.08,-0.15,10.15
20143,-0.06,0.07,10.69
20158,0.26,0.24,13.17
20172,-0.06,-0.1,11.14
20187,0.04,0.18,11.96
20201,0.2,0.13,12.31
20215,-0.13,-0.17,9.87
20230,0.14,0.29,12.41
20244,0.28,-0.16,11.23
20258,-0.12,0.05,10.9
20274,0.33,0.17,13.01
20288,-0.11,-0.07,10.88
20302,-0.17,0.07,11.21
20317,0.17,0.1,12.08
20331,-0.13,-0.1,10.43
20345,0.08,0.23,12.29
20360,0.34,0.06,11.99
20375,-0.23,-0.19,9.9
20389,0.14,0.22,12.31
20404,0.14,-0.09,11.06
20418,-0.15,0.06,11.13
20432,0.3,0.22,13.27
20447,-0.11,-0.07,10.85
20461,-0.16,0.03,11.03
20475,0.23,0.12,12.09
20491,-0.15,-0.11,10.62
20505,-0.02,0.26,12.21
20519,0.25,0.03,12.06
20534,-0.11,-0.2,9.9
20548,0.13,0.33,12.41
20562,0.38,-0.13,11.55
20577,-0.14,0.07,10.62
20591,0.21,0.14,12.68
20606,-0.07,-0.11,10.85
20621,-0.06,0.07,10.88
20635,0.23,0.29,13.07
20649,-0.05,-0.1,10.88
20664,-0.13,0.05,11.89
20678,0.1,0.18,12.45
20692,-0.07,-0.23,9.86
20708,0.15,0.24,12.42
20722,0.42,-0.09,11.92
20737,-0.23,-0.04,10.21
20751,0.16,0.16,12.31
20765,0.05,-0.09,10.82
20780,-0.3,0.07,10.38
20794,0.37,0.31,13.33
20808,0.06,-0.06,10.92
20824,-0.11,0.03,11.43
20838,0.2,-0.07,11.94
20852,-0.19,-0.17,10.25
20867,0.1,0.31,12.31
20881,0.36,-0.03,12.04
20895,-0.24,-0.17,9.94
20910,0.08,0.19,12.34
20925,0.17,-0.2,10.99
20939,-0.33,-0.05,9.99
20954,0.34,0.32,13.1
20968,0.16,-0.02,10.92
20982,-0.1,0.05,11.24
20997,0.18,0.09,12.28
21011,-0.12,-0.17,10.73
21025,0.01,0.31,12.26
21041,0.37,0.14,12.0
21055,-0.09,-0.19,9.81
21069,0.1,0.23,12.36
21084,0.23,-0.2,11.21
21098,-0.31,-0.14,9.84
21112,0.3,0.24,12.84
21127,0.13,-0.16,11.0
21141,-0.11,0.04,10.95
21155,0.12,0.16,12.55
21171,-0.15,-0.11,10.78
21185,-0.01,0.25,12.19
21199,0.29,0.22,12.13
21214,-0.12,-0.13,9.84
21228,0.05,0.28,12.33
21242,0.23,-0.18,11.47
21257,-0.28,-0.2,9.7
21272,0.31,0.2,12.75
21286,0.27,-0.11,11.22
21301,-0.06,0.08,10.8
21315,0.23,0.18,12.71
21329,-0.13,-0.1,10.82
21344,-0.06,0.17,11.96
21358,0.24,0.14,12.23
21372,-0.04,-0.19,9.93
21388,0.13,0.35,12.33
21402,0.29,-0.14,11.61
21416,-0.22,-0.23,9.87
21431,0.31,0.18,12.73
21445,0.26,-0.16,11.14
21459,-0.08,0.11,11.0
21474,0.18,0.25,12.93
21488,-0.12,-0.11,10.65
21504,-0.01,0.14,12.05
21518,0.22,0.14,12.28
21532,-0.05,-0.17,10.05
21547,0.0,0.29,12.28
21561,0.37,-0.17,11.57
21575,-0.2,-0.22,9.9
21590,0.31,0.15,12.65
21605,0.0,-0.1,10.82
21619,-0.04,0.1,10.87
21634,0.28,0.21,12.7
21648,-0.1,-0.06,10.74
21662,-0.07,0.21,12.19
21677,0.23,0.08,11.93
21691,-0.12,-0.19,10.06
21705,0.11,0.32,12.48
21721,0.22,-0.15,11.41
21735,-0.29,-0.13,9.87
21749,0.28,0.17,12.79
21764,-0.12,-0.11,10.7
21778,-0.08,0.08,11.14
21792,0.21,0.15,12.14
21807,-0.17,-0.14,10.51
21822,0.02,0.27,12.23
21836,0.33,0.0,11.88
21851,-0.27,-0.18,10.03
21865,0.2,0.27,12.39
21879,0.16,-0.12,11.03
21894,-0.16,0.1,11.13
21908,0.28,0.23,13.25
21922,-0.11,-0.07,10.81
21938,-0.17,0.07,11.35
21952,0.23,0.05,11.95
21966,-0.03,-0.16,10.46
21981,0.11,0.26,12.4
21995,0.37,-0.03,11.88
22009,-0.3,-0.12,9.85
22024,0.28,0.15,12.66
22038,0.17,-0.06,11.07
22053,-0.1,0.1,10.98
22068,0.29,0.19,13.06
22082,-0.07,-0.09,10.79
22096,-0.12,0.01,11.18
22111,0.18,0.17,12.23
22125,-0.15,-0.12,10.71
22139,0.05,0.25,12.17
22155,0.26,0.07,12.0
22169,-0.15,-0.18,10.01
22183,0.24,0.14,12.36
22198,0.34,-0.14,11.57
22212,-0.14,0.04,10.28
22226,0.24,0.17,12.66
22241,-0.07,-0.09,10.75
22256,-0.1,0.04,10.76
22270,0.16,0.24,13.12
22285,-0.05,-0.06,10.82
22299,-0.11,0.17,11.94
22313,0.4,-0.06,11.84
22328,-0.07,-0.15,10.14
22342,0.23,0.17,12.28
22356,0.39,-0.19,11.8
22372,-0.28,-0.04,10.1
22386,0.21,0.15,12.23
22401,-0.02,-0.01,10.76
22415,-0.21,-0.04,10.3
22429,0.25,0.28,13.42
22444,-0.02,-0.14,10.42
22458,-0.13,0.09,11.74
22473,0.4,0.03,11.94
22488,0.0,-0.13,10.23
22502,0.09,0.21,12.29
22516,0.42,-0.11,11.79
22531,-0.41,-0.14,9.85
22545,0.23,0.16,12.41
22559,0.06,-0.11,10.64
22574,-0.19,0.12,11.31
22589,0.26,0.28,13.46
22603,-0.17,-0.14,10.51
22618,-0.16,0.15,11.76
22632,0.39,0.02,11.82
22646,-0.02,-0.15,10.25
22661,0.13,0.23,12.33
22675,0.47,-0.11,11.79
22690,-0.24,-0.05,9.99
22705,0.23,0.23,13.2
22719,0.11,-0.13,10.82
22733,-0.07,0.06,11.46
22748,0.29,0.26,13.34
22762,-0.05,-0.18,10.57
22776,-0.15,0.12,11.65
22792,0.37,0.0,11.89
22806,0.01,-0.19,10.32
22820,0.17,0.21,12.4
22835,0.19,-0.13,11.23
22849,-0.3,-0.09,9.96
22863,0.33,0.26,13.25
22878,0.04,-0.06,10.84
22892,-0.11,0.11,11.37
22907,0.31,0.28,13.5
22922,-0.07,-0.1,10.62
22936,-0.16,0.11,11.58
22950,0.27,-0.01,11.84
22965,-0.1,-0.18,10.18
22979,0.16,0.23,12.29
22993,0.2,-0.09,11.26
23008,-0.27,-0.11,10.0
23023,0.26,0.25,13.15
23037,0.13,-0.06,11.01
23052,-0.15,0.04,11.22
23066,0.24,0.24,13.41
23080,-0.15,-0.11,10.6
23095,-0.2,0.13,11.4
23109,0.29,0.07,11.82
23124,-0.17,-0.21,9.99
23139,0.13,0.24,12.31
23153,0.29,-0.13,11.3
23168,-0.26,-0.16,9.94
23182,0.3,0.24,13.04
23196,0.15,-0.12,11.04
23211,-0.15,0.06,11.07
23225,0.31,0.26,13.36
23240,-0.14,-0.04,10.8
23255,-0.01,0.27,12.13
23269,0.2,0.14,11.94
23283,-0.09,-0.19,9.96
23298,0.07,0.26,12.19
23312,0.34,-0.18,11.62
23326,-0.24,-0.21,9.88
23341,0.26,0.2,12.64
23356,0.29,-0.14,11.32
23370,-0.11,0.03,10.77
23385,0.31,0.28,12.94
23399,-0.03,-0.05,10.84
23413,-0.09,0.19,11.91
23428,0.18,0.17,12.61
23442,0.02,-0.17,10.12
23457,-0.05,0.18,12.06
23472,0.43,-0.11,11.94
23486,-0.1,-0.17,10.05
23500,0.22,0.13,12.41
23515,0.39,-0.06,11.78
23529,-0.28,-0.07,9.98
23543,0.19,0.23,12.36
23558,0.08,-0.01,11.04
23573,-0.06,0.07,11.17
23587,0.3,0.26,13.13
23602,-0.07,-0.07,10.84
23616,-0.13,0.07,11.18
23630,0.13,0.22,12.87
23645,-0.08,-0.09,10.83
23659,-0.12,0.13,11.78
23674,0.22,0.21,12.95
23689,-0.03,-0.09,10.22
23703,0.05,0.17,12.32
23717,0.37,0.04,11.81
23732,-0.14,-0.11,9.97
23746,0.08,0.34,12.28
23760,0.32,-0.14,11.65
23775,-0.15,-0.15,9.93
23790,0.27,0.22,12.51
23804,0.34,-0.15,11.65
23819,-0.17,0.02,10.4
23833,0.24,0.13,12.48
23847,0.02,-0.06,10.82
23862,-0.17,0.03,11.35
23876,0.23,0.26,13.4
23890,-0.13,-0.1,10.69
23906,-0.18,0.09,11.48
23920,0.24,0.05,12.04
23934,-0.13,-0.12,10.64
23949,0.0,0.21,12.22
23963,0.27,0.09,12.05
23977,-0.07,-0.24,9.97
23992,0.28,0.27,12.35
24007,0.42,-0.07,11.76
24022,-0.21,-0.03,10.26
24036,0.22,0.19,12.51
24050,0.02,0.0,10.82
24065,-0.24,0.0,10.25
24079,0.26,0.24,13.44
24093,0.07,-0.06,10.82
24108,-0.13,0.04,11.52
24122,0.22,0.29,13.24
24137,-0.03,-0.09,10.47
24152,0.07,0.31,12.36
24166,0.28,0.05,11.87
24180,-0.16,-0.19,9.72
24195,0.1,0.26,12.24
24209,0.38,-0.13,11.62
24223,-0.16,-0.15,9.84
24239,0.3,0.13,12.6
24253,0.3,-0.14,11.45
24267,-0.14,0.04,10.51
24282,0.2,0.12,12.72
24296,-0.05,-0.07,10.86
24310,-0.17,0.14,11.63
24325,0.25,0.33,13.31
24339,-0.03,-0.13,10.33
24354,-0.18,0.08,11.55
24369,0.25,-0.03,11.76
24383,-0.02,-0.15,10.16
24397,0.16,0.29,12.3
24412,0.33,-0.02,11.81
24426,-0.23,-0.13,9.92
24440,0.27,0.19,12.73
24455,0.21,-0.11,11.14
24470,-0.1,0.04,10.79
24484,0.36,0.2,12.92
24499,-0.05,-0.1,10.88
24513,-0.11,0.06,10.92
24527,0.22,0.24,12.83
24542,-0.11,-0.05,10.9
24556,-0.07,0.2,11.96
24571,0.19,0.22,12.58
24586,-0.03,-0.2,10.11
24600,0.21,0.17,12.25
24614,0.4,-0.14,11.83
24629,-0.32,-0.04,10.02
24643,0.2,0.15,12.34
24657,0.11,-0.05,10.86
24673,-0.3,0.04,10.03
24687,0.27,0.25,13.31
24701,0.08,-0.05,10.81
24716,-0.18,0.1,11.42
24730,0.23,0.11,11.94
24744,-0.16,-0.09,10.85
24759,0.02,0.21,12.08
24773,0.32,0.04,11.94
24788,-0.04,-0.27,9.9
24803,0.0,0.25,12.17
24817,0.38,-0.12,11.78
24832,-0.1,-0.2,9.87
24846,0.2,0.19,12.46
24860,0.39,-0.18,11.73
24875,-0.4,-0.08,10.25
24889,0.3,0.3,13.44
24904,0.09,-0.08,10.95
24919,-0.15,0.06,11.34
24933,0.24,0.28,13.41
24947,-0.07,-0.07,10.74
24962,-0.15,0.09,11.29
24976,0.22,0.11,12.23
24990,-0.13,-0.1,10.84
25005,0.03,0.22,11.98
25020,0.41,-0.11,11.82
25034,-0.08,-0.22,9.85
25049,0.22,0.17,12.33
25063,0.45,-0.06,12.0
25077,-0.23,-0.05,10.23
25092,0.23,0.19,12.39
25106,0.06,-0.03,10.85
25121,-0.22,-0.03,10.0
25136,0.33,0.28,13.38
25150,0.06,-0.08,10.89
25164,-0.1,0.08,11.3
25179,0.21,0.14,12.34
25193,-0.09,-0.11,10.72
25207,-0.05,0.21,12.05
25222,0.22,0.13,12.23
25237,-0.01,-0.16,10.01
25251,0.0,0.18,12.15
25266,0.43,-0.06,11.85
25280,-0.02,-0.16,9.92
25294,0.22,0.19,12.29
25309,0.39,-0.05,11.89
25323,-0.31,0.0,10.01
25337,0.33,0.29,13.31
25353,0.05,-0.09,10.99
25367,-0.11,0.07,11.21
25381,0.35,0.24,13.39
25396,-0.07,-0.05,10.76
25410,-0.2,0.03,11.21
25424,0.18,0.16,12.21
25439,-0.12,-0.07,10.85
25454,-0.01,0.2,12.04
25468,0.39,-0.14,11.94
25483,-0.04,-0.22,9.86
25497,0.17,0.24,12.4
25511,0.4,-0.14,11.75
25526,-0.3,-0.08,10.1
25540,0.28,0.21,12.43
25554,0.1,-0.06,10.97
25570,-0.21,-0.02,10.18
25584,0.24,0.18,13.41
25598,0.06,-0.05,10.8
25613,-0.12,0.14,11.34
25627,0.26,0.07,12.05
25641,-0.14,-0.1,10.59
25656,0.01,0.28,12.18
25670,0.25,-0.02,11.83
25686,-0.15,-0.21,9.76
25700,0.08,0.24,12.26
25714,0.34,-0.18,11.38
25729,-0.13,-0.17,9.96
25743,0.27,0.15,12.64
25757,0.31,-0.16,11.44
25772,-0.11,0.03,10.54
25786,0.33,0.27,13.42
25801,-0.08,-0.05,10.89
25816,-0.16,0.16,11.82
25830,0.21,0.26,13.34
25844,-0.06,-0.13,10.37
25859,-0.15,0.1,11.73
25873,0.32,-0.02,11.91
25887,-0.01,-0.19,10.37
25903,0.15,0.32,12.31
25917,0.28,-0.19,11.33
25931,-0.28,-0.17,9.81
25946,0.2,0.15,12.71
25960,0.29,-0.11,11.38
25974,-0.11,0.04,10.59
25989,0.24,0.18,12.61
26003,-0.02,-0.01,10.81
26018,-0.13,0.08,10.64
26033,0.23,0.3,13.27
26047,-0.15,-0.14,10.48
26061,-0.16,0.03,11.67
26076,0.28,0.0,11.8
26090,-0.09,-0.1,10.56
26104,0.07,0.28,12.24
26120,0.23,0.07,11.82
26134,-0.11,-0.26,9.77
26148,-0.02,0.27,12.11
26163,0.42,-0.13,12.03
26177,-0.06,-0.18,9.79
26191,0.24,0.2,12.36
26206,0.11,-0.11,10.97
26220,-0.31,-0.07,10.14
26235,0.39,0.27,13.11
26250,0.17,-0.08,11.03
26264,-0.11,0.08,11.04
26278,0.31,0.27,13.02
26293,-0.09,-0.13,10.72
26307,-0.1,0.02,10.82
26321,0.27,0.2,13.05
26336,-0.1,-0.14,10.31
26351,-0.17,0.17,11.71
26365,0.29,0.04,11.82
26380,-0.08,-0.13,10.42
26394,0.11,0.22,12.27
26408,0.3,0.02,11.92
26423,-0.13,-0.21,9.88
26437,0.07,0.24,12.22
26452,0.39,-0.11,11.86
26467,-0.06,-0.17,9.9
26481,0.28,0.17,12.34
26496,0.12,-0.02,11.01
26510,-0.22,-0.06,9.98
26524,0.29,0.27,13.37
26539,0.15,-0.09,10.91
26553,-0.11,0.09,11.2
26567,0.29,0.31,13.36
26583,-0.09,-0.07,10.81
26597,-0.11,0.05,11.11
26611,0.18,0.16,12.69
26626,-0.11,-0.08,10.85
26640,-0.13,0.22,11.85
26654,0.38,-0.06,11.87
26669,-0.03,-0.16,10.12
26684,0.18,0.28,12.19
26698,0.33,-0.09,11.82
26713,-0.31,-0.18,9.83
26727,0.12,0.31,12.36
26741,0.28,-0.11,11.32
26756,-0.15,-0.13,9.9
26770,0.21,0.22,12.47
26784,0.04,-0.07,10.85
26800,-0.08,0.01,10.33
26814,0.26,0.29,13.35
26828,0.03,-0.05,10.8
26843,-0.09,0.11,11.42
26857,0.34,0.31,13.49
26871,-0.06,-0.11,10.73
26886,-0.11,0.1,11.54
26901,0.18,0.05,11.91
26915,-0.06,-0.24,9.78
26930,-0.03,0.25,12.13
26944,0.4,-0.14,11.83
