time,ax,ay,az
31959,-0.1,-0.02,10.85
31973,-0.05,0.09,11.34
31987,0.31,0.28,13.15
32002,0.12,-0.07,10.75
32016,-0.17,-0.2,9.92
32030,0.18,0.16,12.44
32045,0.27,0.08,12.15
32060,-0.1,-0.2,9.44
32074,-0.06,0.01,11.49
32089,0.21,0.11,12.4
32103,-0.24,-0.23,10.78
32117,-0.04,0.06,10.83
32132,0.29,0.31,13.2
32146,0.15,-0.05,11.63
32160,-0.28,-0.03,10.35
32176,0.05,0.16,12.3
32190,0.32,0.0,12.39
32204,-0.17,-0.14,10.48
32219,-0.07,0.15,11.75
32233,0.24,0.18,12.15
32247,-0.01,-0.03,11.01
32262,-0.06,0.05,11.09
32276,0.23,0.16,12.78
32291,0.16,-0.11,10.84
32306,-0.15,-0.23,9.76
32320,0.08,0.21,12.14
32334,0.17,0.05,12.11
32349,-0.23,-0.16,10.12
32363,0.0,0.15,12.14
32377,0.3,0.24,13.03
32393,0.0,-0.07,11.02
32407,-0.3,0.02,10.47
32421,0.31,0.22,12.86
32436,0.4,-0.06,12.3
32450,-0.08,-0.18,10.03
32464,-0.02,0.21,12.05
32479,0.26,0.05,12.0
32493,-0.06,-0.1,10.86
32508,-0.11,0.12,11.04
32523,0.28,0.25,12.99
32537,0.12,-0.12,10.81
32551,-0.29,0.03,10.54
32566,0.05,0.28,12.21
32580,0.32,0.03,12.23
32594,-0.17,-0.12,10.21
32610,-0.1,0.16,12.05
32624,0.31,0.22,13.19
32638,0.02,-0.12,10.96
32653,-0.03,0.06,11.22
32667,0.25,0.23,12.74
32681,0.14,-0.07,10.99
32696,-0.09,-0.23,9.57
32710,0.07,0.23,12.37
32726,0.2,0.13,12.2
32740,-0.26,-0.09,10.38
32754,-0.1,0.05,10.97
32769,0.32,0.29,13.13
32783,0.21,-0.05,11.19
32797,-0.27,-0.03,10.4
32812,0.26,0.16,12.84
32826,0.41,0.05,12.38
32841,-0.11,-0.24,9.65
32856,-0.1,0.08,11.63
32870,0.21,0.14,12.24
32884,0.16,-0.05,10.82
32899,-0.1,0.05,10.72
32913,0.24,0.2,12.74
32927,0.19,-0.07,11.52
32943,-0.35,-0.08,10.46
32957,-0.03,0.23,12.2
32971,0.4,0.03,12.33
32986,-0.14,-0.17,10.84
33000,-0.13,0.04,11.65
33014,0.38,0.31,13.26
33029,0.13,-0.03,10.74
33043,-0.26,-0.09,10.42
33058,0.23,0.19,12.67
33073,0.29,-0.11,11.71
33087,-0.18,-0.28,9.44
33101,-0.01,0.25,12.21
33116,0.14,0.14,12.41
33130,-0.17,-0.11,10.69
33144,-0.08,0.12,10.82
33160,0.35,0.28,13.35
33174,0.3,-0.1,11.58
33188,-0.27,-0.04,10.3
33203,0.22,0.16,12.78
33217,0.4,0.01,12.28
33231,-0.08,-0.25,9.65
33246,-0.16,0.06,11.56
33260,0.26,0.1,12.19
33275,0.13,-0.09,10.72
33290,-0.05,0.04,10.89
33304,0.15,0.21,12.67
33318,0.23,-0.05,11.26
33333,-0.1,-0.26,9.62
33347,0.09,0.21,12.37
33361,0.37,0.0,12.44
33376,-0.29,-0.11,10.31
33391,-0.08,0.17,11.89
33405,0.22,0.3,13.18
33420,0.04,-0.03,10.98
33434,-0.34,-0.03,10.28
33448,0.27,0.23,12.89
33463,0.44,0.02,12.45
33477,-0.13,-0.18,9.83
33491,-0.13,0.11,12.01
33507,0.18,0.05,11.99
33521,-0.18,-0.23,10.02
33536,-0.1,0.11,11.16
33550,0.31,0.24,12.96
33564,0.12,0.0,10.74
33579,-0.22,-0.01,10.57
33593,0.13,0.27,12.41
33608,0.28,-0.1,11.89
33623,-0.19,-0.23,9.5
33637,-0.05,0.26,12.23
33651,0.15,0.18,12.55
33666,-0.24,-0.11,10.62
33680,-0.15,0.11,11.72
33694,0.3,0.22,13.23
33709,0.04,-0.11,10.89
33724,-0.23,-0.01,10.5
33738,0.23,0.23,13.02
33753,0.31,-0.05,12.26
33767,-0.16,-0.15,10.07
33781,-0.04,0.22,12.12
33796,0.32,-0.01,12.29
33810,-0.15,-0.21,9.62
33825,-0.11,0.02,11.75
33840,0.18,0.17,12.17
33854,0.08,-0.01,10.79
33868,-0.12,0.07,11.18
33883,0.23,0.23,12.72
33897,0.07,-0.11,11.04
33911,-0.13,-0.17,9.94
33926,0.16,0.18,12.22
33941,0.42,-0.05,12.28
33955,-0.2,-0.21,9.51
33970,-0.08,0.27,12.21
33984,0.21,0.2,12.63
33998,-0.11,-0.07,10.86
34013,-0.11,0.04,10.83
34027,0.35,0.23,13.13
34042,0.22,-0.13,11.61
34057,-0.29,-0.03,10.28
34071,0.25,0.14,12.73
34085,0.42,0.0,12.26
34100,-0.05,-0.23,9.72
34114,-0.11,0.15,11.86
34128,0.3,0.05,12.15
34143,-0.04,-0.09,10.83
34158,-0.1,0.12,11.26
34172,0.28,0.26,13.15
34187,0.09,-0.05,10.75
34201,-0.17,-0.16,10.01
34215,0.15,0.18,12.36
34230,0.34,-0.11,12.07
34244,-0.12,-0.22,9.65
34259,-0.05,0.29,12.32
34274,0.19,0.17,12.64
